q,p,fsz,nc,uc,level
142,7722,6,2,4,0
143,7723,6,2,4,0
144,7724,6,2,4,0
145,7725,6,2,4,0
146,7726,6,2,4,0
147,7727,6,2,4,0
148,7728,6,2,4,0
149,7729,6,2,4,0
150,7730,6,2,4,0
151,7731,3,1,2,0
152,7732,3,1,2,0
153,7733,3,1,2,0
154,7734,8,2,6,0
155,7735,8,2,6,0
156,7736,6,2,4,0
157,7737,6,2,4,0
158,7738,6,2,4,0
159,7739,6,2,4,0
160,7740,6,2,4,0
161,7741,6,2,4,0
162,7742,6,2,4,0
163,7743,6,2,4,0
164,7744,6,2,4,0
165,7745,6,2,4,0
166,7746,6,2,4,0
167,7747,6,2,4,0
168,7748,6,2,4,0
169,7749,6,2,4,0
170,7750,6,2,4,0
171,7751,6,2,4,0
172,7752,6,2,4,0
173,7753,6,2,4,0
174,7754,6,2,4,0
175,7755,6,2,4,0
176,7756,3,1,2,0
177,7757,3,1,2,0
178,7758,3,1,2,0
179,7759,3,1,2,0
180,7760,3,1,2,0
181,7761,3,1,2,0
182,7784,8,2,6,0
183,7790,8,2,6,0
184,7791,6,2,4,0
185,7792,6,2,4,0
186,7793,6,2,4,0
187,7794,6,2,4,0
188,7795,6,2,4,0
189,7796,6,2,4,0
190,7797,6,2,4,0
191,7798,6,2,4,0
192,7799,5,3,2,0
193,7800,6,2,4,0
194,7801,6,2,4,0
195,7802,6,2,4,0
196,7803,3,1,2,0
197,7804,3,1,2,0
198,7805,3,1,2,0
199,7806,3,1,2,0
200,7807,3,1,2,0
201,7808,3,1,2,0
202,7809,3,1,2,0
203,7810,3,1,2,0
204,7811,3,1,2,0
205,7812,3,1,2,0
206,7813,3,1,2,0
207,7814,3,1,2,0
208,7815,3,1,2,0
209,7816,3,1,2,0
210,7817,3,1,2,0
211,7818,3,1,2,0
212,7819,3,1,2,0
213,7820,3,1,2,0
214,7821,3,1,2,0
215,7822,3,1,2,0
216,7823,3,1,2,0
217,7824,3,1,2,0
218,7825,3,1,2,0
219,7826,3,1,2,0
220,7827,3,1,2,0
221,7828,3,1,2,0
222,7829,3,1,2,0
223,7830,3,1,2,0
224,7831,3,1,2,0
225,7832,3,1,2,0
226,7833,3,1,2,0
227,7834,6,2,4,0
228,7835,6,2,4,0
229,7836,6,2,4,0
230,7837,6,2,4,0
231,7838,8,2,6,0
232,7839,6,2,4,0
233,7840,6,2,4,0
234,7857,6,2,4,0
235,7858,3,1,2,0
236,7859,3,1,2,0
237,7860,8,2,6,0
238,7861,6,2,4,0
239,7862,4,2,2,0
240,7863,6,2,4,0
241,7864,5,3,2,0
242,7865,3,1,2,0
243,7866,3,1,2,0
244,7867,3,1,2,0
245,7868,3,1,2,0
246,7869,3,1,2,0
247,7870,3,1,2,0
248,7871,3,1,2,0
249,7872,3,1,2,0
250,7873,3,1,2,0
251,7874,3,1,2,0
252,7875,3,1,2,0
253,7876,3,1,2,0
254,7877,3,1,2,0
255,7878,3,1,2,0
256,7879,3,1,2,0
257,7880,3,1,2,0
258,7881,3,1,2,0
259,7882,3,1,2,0
260,7883,3,1,2,0
261,7884,3,1,2,0
262,7885,3,1,2,0
263,7886,3,1,2,0
264,7887,3,1,2,0
265,7888,3,1,2,0
266,7889,3,1,2,0
267,7890,3,1,2,0
268,7891,8,2,6,0
269,7892,8,2,6,0
270,7893,6,2,4,0
271,7894,6,2,4,0
272,7895,6,2,4,0
273,7896,6,2,4,0
274,7897,6,2,4,0
275,7898,6,2,4,0
276,7899,6,2,4,0
277,7900,6,2,4,0
278,7901,6,2,4,0
279,7902,6,2,4,0
280,7903,6,2,4,0
281,7904,6,2,4,0
282,7926,3,1,2,0
283,7927,3,1,2,0
284,7928,6,2,4,0
285,7929,6,2,4,0
286,7930,4,2,2,0
287,7931,6,2,4,0
288,7932,6,2,4,0
289,7933,3,1,2,0
290,7934,3,1,2,0
291,7935,3,1,2,0
292,7936,3,1,2,0
293,7937,3,1,2,0
294,7938,3,1,2,0
295,7939,3,1,2,0
296,7940,3,1,2,0
297,7941,3,1,2,0
298,7942,3,1,2,0
299,7943,3,1,2,0
300,7944,3,1,2,0
301,7945,3,1,2,0
302,7946,6,2,4,0
303,7947,6,2,4,0
304,7948,6,2,4,0
305,7949,6,2,4,0
306,7950,6,2,4,0
307,7951,6,2,4,0
308,7952,6,2,4,0
309,7953,6,2,4,0
310,7954,6,2,4,0
311,7955,6,2,4,0
312,7956,6,2,4,0
313,7957,6,2,4,0
314,7958,6,2,4,0
315,7980,6,2,4,0
316,7981,6,2,4,0
317,7982,6,2,4,0
318,7983,6,2,4,0
319,7984,6,2,4,0
320,7985,6,2,4,0
321,7986,6,2,4,0
322,7987,6,2,4,0
323,7988,6,2,4,0
324,7989,6,2,4,0
325,7990,6,2,4,0
326,7991,6,2,4,0
327,7992,6,2,4,0
328,7993,6,2,4,0
329,7994,6,2,4,0
330,7995,6,2,4,0
331,7996,6,2,4,0
332,7997,3,1,2,0
333,7998,3,1,2,0
334,7999,3,1,2,0
335,8000,3,1,2,0
336,8001,3,1,2,0
337,8002,3,1,2,0
338,8003,3,1,2,0
339,8004,3,1,2,0
340,8005,3,1,2,0
341,8006,3,1,2,0
342,8007,3,1,2,0
343,8008,3,1,2,0
344,8009,3,1,2,0
345,8010,3,1,2,0
346,8011,3,1,2,0
347,8012,3,1,2,0
348,8013,6,2,4,0
349,8014,6,2,4,0
350,8015,6,2,4,0
351,8016,6,2,4,0
352,8017,6,2,4,0
353,8018,6,2,4,0
354,8019,6,2,4,0
355,8020,6,2,4,0
356,8021,6,2,4,0
357,8022,6,2,4,0
358,8023,6,2,4,0
359,8024,6,2,4,0
360,8025,6,2,4,0
361,8044,8,2,6,0
362,8045,8,2,6,0
363,8046,6,2,4,0
364,8052,3,1,2,0
365,8053,6,4,2,0
366,8054,6,2,4,0
367,8055,6,2,4,0
368,8056,6,2,4,0
369,8057,6,2,4,0
370,8058,6,4,2,0
371,8059,6,2,4,0
372,8060,3,1,2,0
373,8061,3,1,2,0
374,8062,3,1,2,0
375,8063,3,1,2,0
376,8064,3,1,2,0
377,8065,3,1,2,0
378,8066,3,1,2,0
379,8067,3,1,2,0
380,8068,3,1,2,0
381,8069,8,2,6,0
382,8070,8,2,6,0
383,8071,8,2,6,0
384,8072,6,2,4,0
385,8073,6,2,4,0
386,8074,6,2,4,0
387,8075,8,4,4,0
388,8076,6,2,4,0
389,8077,6,2,4,0
390,8078,6,2,4,0
391,8079,6,2,4,0
392,8080,6,2,4,0
393,8081,6,2,4,0
394,8082,6,2,4,0
395,8083,6,2,4,0
396,8084,6,2,4,0
397,8085,6,2,4,0
398,8086,6,2,4,0
399,8087,6,2,4,0
400,8088,6,2,4,0
401,8089,6,2,4,0
402,8090,6,2,4,0
403,8091,3,1,2,0
404,8092,3,1,2,0
405,8121,6,4,2,0
406,8122,6,2,4,0
407,8123,6,4,2,0
408,8124,6,4,2,0
409,8125,4,2,2,0
410,8126,3,1,2,0
411,8127,8,2,6,0
412,8128,8,2,6,0
413,8129,6,2,4,0
414,8130,6,2,4,0
415,8131,6,2,4,0
416,8132,6,2,4,0
417,8133,6,2,4,0
418,8134,6,2,4,0
419,8135,6,2,4,0
420,8136,5,3,2,0
421,8137,4,2,2,0
422,8138,4,2,2,0
423,8139,4,2,2,0
424,8140,4,2,2,0
425,8141,3,1,2,0
426,8142,3,1,2,0
427,8143,3,1,2,0
428,8144,3,1,2,0
429,8145,3,1,2,0
430,8146,3,1,2,0
431,8147,3,1,2,0
432,8148,3,1,2,0
433,8149,3,1,2,0
434,8150,3,1,2,0
435,8151,3,1,2,0
436,8152,3,1,2,0
437,8153,3,1,2,0
438,8154,3,1,2,0
439,8155,3,1,2,0
440,8156,3,1,2,0
441,8157,3,1,2,0
442,8158,3,1,2,0
443,8159,3,1,2,0
444,8160,3,1,2,0
445,8161,3,1,2,0
446,8162,3,1,2,0
447,8163,3,1,2,0
448,8164,3,1,2,0
449,8165,3,1,2,0
450,8166,6,2,4,0
451,8167,8,2,6,0
452,8168,6,2,4,0
453,8169,6,2,4,0
454,8170,6,2,4,0
455,8171,6,2,4,0
456,8172,6,2,4,0
457,8173,6,2,4,0
458,8174,6,2,4,0
459,8175,6,2,4,0
460,8176,6,2,4,0
461,8177,6,2,4,0
462,8178,6,2,4,0
463,8193,8,2,6,0
464,8205,6,2,4,0
465,8206,3,1,2,0
466,8207,6,4,2,0
467,8208,6,4,2,0
468,8209,6,2,4,0
469,8210,6,2,4,0
470,8211,6,2,4,0
471,8212,6,2,4,0
472,8213,6,2,4,0
473,8214,6,2,4,0
474,8215,6,2,4,0
475,8216,6,2,4,0
476,8217,6,2,4,0
477,8218,5,3,2,0
478,8219,5,3,2,0
479,8220,6,2,4,0
480,8221,3,1,2,0
481,8222,3,1,2,0
482,8223,3,1,2,0
483,8224,3,1,2,0
484,8225,3,1,2,0
485,8226,3,1,2,0
486,8227,3,1,2,0
487,8228,3,1,2,0
488,8229,3,1,2,0
489,8230,3,1,2,0
490,8231,3,1,2,0
491,8232,3,1,2,0
492,8233,3,1,2,0
493,8234,3,1,2,0
494,8235,3,1,2,0
495,8236,3,1,2,0
496,8237,3,1,2,0
497,8238,3,1,2,0
498,8239,3,1,2,0
499,8240,3,1,2,0
500,8241,3,1,2,0
501,8242,3,1,2,0
502,8243,3,1,2,0
503,8244,3,1,2,0
504,8245,3,1,2,0
505,8246,3,1,2,0
506,8247,3,1,2,0
507,8248,3,1,2,0
508,8249,3,1,2,0
509,8250,3,1,2,0
510,8251,8,2,6,0
511,8252,8,2,6,0
512,8253,8,2,6,0
513,8254,6,2,4,0
514,8255,8,2,6,0
515,8256,6,2,4,0
516,8257,6,2,4,0
517,8258,6,2,4,0
518,8259,6,2,4,0
519,8260,6,2,4,0
520,8261,6,2,4,0
521,8262,6,2,4,0
522,8263,6,2,4,0
523,8264,6,2,4,0
524,8265,6,2,4,0
525,8266,6,2,4,0
526,8267,6,2,4,0
527,8268,6,2,4,0
528,8269,6,2,4,0
529,8270,6,2,4,0
530,8271,6,2,4,0
531,8272,6,2,4,0
532,8273,6,2,4,0
533,8274,6,2,4,0
534,8275,6,2,4,0
535,8276,6,2,4,0
536,8317,3,1,2,0
537,8318,10,2,8,0
538,8319,6,2,4,0
539,8320,6,4,2,0
540,8321,6,2,4,0
541,8322,6,2,4,0
542,8323,6,2,4,0
543,8324,4,2,2,0
544,8325,4,2,2,0
545,8326,3,1,2,0
546,8327,3,1,2,0
547,8328,3,1,2,0
548,8329,3,1,2,0
549,8330,3,1,2,0
550,8331,3,1,2,0
551,8332,3,1,2,0
552,8333,3,1,2,0
553,8334,3,1,2,0
554,8335,3,1,2,0
555,8336,3,1,2,0
556,8337,3,1,2,0
557,8338,3,1,2,0
558,8339,8,2,6,0
559,8340,6,2,4,0
560,8341,6,2,4,0
561,8342,6,2,4,0
562,8343,6,2,4,0
563,8344,6,2,4,0
564,8345,6,2,4,0
565,8346,6,2,4,0
566,8347,6,2,4,0
567,8348,6,2,4,0
568,8349,6,2,4,0
569,8350,6,2,4,0
570,8351,6,2,4,0
571,8352,6,2,4,0
572,8380,6,2,4,0
573,8381,6,2,4,0
574,8382,6,2,4,0
575,8383,6,2,4,0
576,8384,6,2,4,0
577,8385,4,2,2,0
578,8386,6,2,4,0
579,8387,4,2,2,0
580,8388,4,2,2,0
581,8389,3,1,2,0
582,8390,3,1,2,0
583,8391,3,1,2,0
584,8392,3,1,2,0
585,8393,3,1,2,0
586,8394,3,1,2,0
587,8395,6,2,4,0
588,8396,6,2,4,0
589,8397,6,2,4,0
590,8398,8,2,6,0
591,8399,6,2,4,0
592,8400,6,2,4,0
593,8401,6,2,4,0
594,8402,6,2,4,0
595,8403,6,2,4,0
596,8404,6,2,4,0
597,8405,6,2,4,0
598,8406,6,2,4,0
599,8407,6,2,4,0
600,8408,6,2,4,0
601,8409,6,2,4,0
602,8410,6,2,4,0
603,8411,6,2,4,0
604,8412,6,2,4,0
605,8413,6,2,4,0
606,8414,3,1,2,0
607,8437,8,2,6,0
608,8445,6,2,4,0
609,8446,3,1,2,0
610,8447,3,1,2,0
611,8448,3,1,2,0
612,8449,6,2,4,0
613,8450,6,2,4,0
614,8451,6,2,4,0
615,8452,6,4,2,0
616,8453,6,2,4,0
617,8454,6,2,4,0
618,8455,6,2,4,0
619,8456,3,1,2,0
620,8457,3,1,2,0
621,8458,3,1,2,0
622,8459,3,1,2,0
623,8460,3,1,2,0
624,8461,3,1,2,0
625,8462,3,1,2,0
626,8463,3,1,2,0
627,8464,3,1,2,0
628,8465,3,1,2,0
629,8466,3,1,2,0
630,8467,3,1,2,0
631,8468,8,2,6,0
632,8469,6,2,4,0
633,8470,8,2,6,0
634,8471,6,2,4,0
635,8472,6,2,4,0
636,8473,6,2,4,0
637,8474,6,2,4,0
638,8475,6,2,4,0
639,8476,6,2,4,0
640,8477,6,2,4,0
641,8478,6,2,4,0
642,8479,6,2,4,0
643,8480,6,2,4,0
644,8481,6,2,4,0
645,8482,6,2,4,0
646,8483,6,2,4,0
647,8484,6,2,4,0
648,8485,6,2,4,0
649,8486,6,2,4,0
650,8487,6,2,4,0
651,8488,3,1,2,0
652,8489,3,1,2,0
653,8515,8,2,6,0
654,8523,3,1,2,0
655,8524,3,1,2,0
656,8525,3,1,2,0
657,8526,3,1,2,0
658,8527,3,1,2,0
659,8528,6,2,4,0
660,8529,6,2,4,0
661,8530,6,2,4,0
662,8531,6,2,4,0
663,8532,6,2,4,0
664,8533,6,2,4,0
665,8534,6,2,4,0
666,8535,6,2,4,0
667,8536,3,1,2,0
668,8537,3,1,2,0
669,8538,3,1,2,0
670,8539,3,1,2,0
671,8540,3,1,2,0
672,8541,3,1,2,0
673,8542,3,1,2,0
674,8543,3,1,2,0
675,8544,8,2,6,0
676,8545,6,2,4,0
677,8546,6,2,4,0
678,8547,6,2,4,0
679,8548,6,2,4,0
680,8549,6,2,4,0
681,8550,6,2,4,0
682,8551,6,2,4,0
683,8552,6,2,4,0
684,8553,6,2,4,0
685,8554,6,2,4,0
686,8555,6,2,4,0
687,8576,3,1,2,0
688,8577,3,1,2,0
689,8578,3,1,2,0
690,8579,8,2,6,0
691,8580,8,2,6,0
692,8581,6,4,2,0
693,8582,6,2,4,0
694,8583,6,2,4,0
695,8584,6,2,4,0
696,8585,6,2,4,0
697,8586,6,2,4,0
698,8587,3,1,2,0
699,8588,3,1,2,0
700,8589,3,1,2,0
701,8590,3,1,2,0
702,8591,3,1,2,0
703,8592,3,1,2,0
704,8593,3,1,2,0
705,8594,3,1,2,0
706,8595,3,1,2,0
707,8596,3,1,2,0
708,8597,3,1,2,0
709,8598,3,1,2,0
710,8599,3,1,2,0
711,8600,3,1,2,0
712,8601,3,1,2,0
713,8602,3,1,2,0
714,8603,3,1,2,0
715,8604,3,1,2,0
716,8605,8,2,6,0
717,8606,8,2,6,0
718,8607,6,2,4,0
719,8608,6,2,4,0
720,8609,8,2,6,0
721,8610,8,2,6,0
722,8611,6,2,4,0
723,8612,6,2,4,0
724,8613,6,2,4,0
725,8614,6,2,4,0
726,8615,6,2,4,0
727,8616,6,2,4,0
728,8617,6,2,4,0
729,8618,6,2,4,0
730,8619,6,2,4,0
731,8620,6,2,4,0
732,8621,6,2,4,0
733,8622,6,2,4,0
734,8623,6,2,4,0
735,8624,6,2,4,0
736,8625,6,2,4,0
737,8626,6,2,4,0
738,8627,6,2,4,0
739,8628,6,2,4,0
740,8629,6,2,4,0
741,8630,6,2,4,0
742,8631,6,2,4,0
743,8632,6,2,4,0
744,8633,6,2,4,0
745,8634,6,2,4,0
746,8635,6,2,4,0
747,8683,6,2,4,0
748,8684,3,1,2,0
749,8685,8,2,6,0
750,8686,6,2,4,0
751,8687,6,2,4,0
752,8688,6,2,4,0
753,8689,6,2,4,0
754,8690,6,2,4,0
755,8691,6,2,4,0
756,8692,6,2,4,0
757,8693,4,2,2,0
758,8694,4,2,2,0
759,8695,5,3,2,0
760,8696,4,2,2,0
761,8697,3,1,2,0
762,8698,3,1,2,0
763,8699,3,1,2,0
764,8700,3,1,2,0
765,8701,3,1,2,0
766,8702,3,1,2,0
767,8703,3,1,2,0
768,8704,3,1,2,0
769,8705,3,1,2,0
770,8706,3,1,2,0
771,8707,3,1,2,0
772,8708,3,1,2,0
773,8709,3,1,2,0
774,8710,3,1,2,0
775,8711,8,2,6,0
776,8712,8,2,6,0
777,8713,8,2,6,0
778,8714,6,2,4,0
779,8715,6,2,4,0
780,8716,6,2,4,0
781,8717,6,2,4,0
782,8718,6,2,4,0
783,8719,6,2,4,0
784,8720,6,2,4,0
785,8721,6,2,4,0
786,8722,6,2,4,0
787,8723,6,2,4,0
788,8724,6,2,4,0
789,8725,6,2,4,0
790,8726,6,2,4,0
791,8727,6,2,4,0
792,8728,6,2,4,0
793,8729,6,2,4,0
794,8730,6,2,4,0
795,8731,6,2,4,0
796,8732,6,2,4,0
797,8733,6,2,4,0
798,8734,6,2,4,0
799,8735,6,2,4,0
800,8736,6,2,4,0
801,8737,6,2,4,0
802,8738,6,2,4,0
803,8739,6,2,4,0
804,8740,6,2,4,0
805,8741,6,2,4,0
806,8742,6,2,4,0
807,8743,3,1,2,0
808,8744,3,1,2,0
809,8791,6,2,4,0
810,8792,4,2,2,0
811,8793,3,1,2,0
812,8794,6,2,4,0
813,8795,8,2,6,0
814,8796,6,2,4,0
815,8797,6,2,4,0
816,8798,6,2,4,0
817,8799,6,2,4,0
818,8800,6,2,4,0
819,8801,6,2,4,0
820,8802,6,2,4,0
821,8803,6,2,4,0
822,8804,6,2,4,0
823,8805,6,2,4,0
824,8806,4,2,2,0
825,8807,3,1,2,0
826,8808,3,1,2,0
827,8809,3,1,2,0
828,8810,3,1,2,0
829,8811,3,1,2,0
830,8812,3,1,2,0
831,8813,3,1,2,0
832,8814,3,1,2,0
833,8815,3,1,2,0
834,8816,3,1,2,0
835,8817,3,1,2,0
836,8818,3,1,2,0
837,8819,3,1,2,0
838,8820,3,1,2,0
839,8821,3,1,2,0
840,8822,3,1,2,0
841,8823,6,2,4,0
842,8824,6,2,4,0
843,8825,6,2,4,0
844,8826,6,2,4,0
845,8827,6,2,4,0
846,8828,6,2,4,0
847,8829,6,2,4,0
848,8830,6,2,4,0
849,8831,6,2,4,0
850,8832,6,2,4,0
851,8833,6,2,4,0
852,8834,6,2,4,0
853,8835,6,2,4,0
854,8836,6,2,4,0
855,8837,6,2,4,0
856,8838,6,2,4,0
857,8839,6,2,4,0
858,8874,6,4,2,0
859,8875,3,1,2,0
860,8876,8,2,6,0
861,8877,6,4,2,0
862,8878,8,2,6,0
863,8879,6,2,4,0
864,8880,6,2,4,0
865,8881,6,4,2,0
866,8882,6,2,4,0
867,8883,6,2,4,0
868,8884,6,4,2,0
869,8885,6,2,4,0
870,8886,6,4,2,0
871,8887,6,2,4,0
872,8888,3,1,2,0
873,8889,3,1,2,0
874,8890,3,1,2,0
875,8891,3,1,2,0
876,8892,3,1,2,0
877,8893,3,1,2,0
878,8894,3,1,2,0
879,8895,3,1,2,0
880,8896,3,1,2,0
881,8897,3,1,2,0
882,8898,3,1,2,0
883,8899,6,2,4,0
884,8900,6,2,4,0
885,8901,6,2,4,0
886,8902,6,2,4,0
887,8903,6,2,4,0
888,8904,6,2,4,0
889,8905,8,2,6,0
890,8906,6,2,4,0
891,8907,6,2,4,0
892,8908,6,2,4,0
893,8909,6,2,4,0
894,8910,6,2,4,0
895,8911,6,2,4,0
896,8912,6,2,4,0
897,8913,6,2,4,0
898,8938,10,2,8,0
899,8944,3,1,2,0
900,8945,8,2,6,0
901,8946,6,2,4,0
902,8947,8,4,4,0
903,8948,6,2,4,0
904,8949,6,2,4,0
905,8950,6,2,4,0
906,8951,4,2,2,0
907,8952,4,2,2,0
908,8953,4,2,2,0
909,8954,4,2,2,0
910,8955,4,2,2,0
911,8956,4,2,2,0
912,8957,4,2,2,0
913,8958,4,2,2,0
914,8959,4,2,2,0
915,8960,4,2,2,0
916,8961,4,2,2,0
917,8962,4,2,2,0
918,8963,4,2,2,0
919,8964,4,2,2,0
920,8965,4,2,2,0
921,8966,4,2,2,0
922,8967,4,2,2,0
923,8968,4,2,2,0
924,8969,4,2,2,0
925,8970,4,2,2,0
926,8971,3,1,2,0
927,8972,3,1,2,0
928,8973,3,1,2,0
929,8974,3,1,2,0
930,8975,6,2,4,0
931,8976,6,2,4,0
932,8977,6,2,4,0
933,8978,6,2,4,0
934,8979,6,2,4,0
935,8980,6,2,4,0
936,8981,6,2,4,0
937,8982,6,2,4,0
938,8983,6,2,4,0
939,8984,6,2,4,0
940,8985,6,2,4,0
941,8986,6,2,4,0
942,8987,6,2,4,0
943,8988,6,2,4,0
944,9016,4,2,2,0
945,9017,6,2,4,0
946,9018,6,2,4,0
947,9019,6,2,4,0
948,9020,6,2,4,0
949,9021,4,2,2,0
950,9022,4,2,2,0
951,9023,4,2,2,0
952,9024,4,2,2,0
953,9025,4,2,2,0
954,9026,4,2,2,0
955,9027,4,2,2,0
956,9028,4,2,2,0
957,9029,4,2,2,0
958,9030,4,2,2,0
959,9031,4,2,2,0
960,9032,4,2,2,0
961,9033,4,2,2,0
962,9034,4,2,2,0
963,9035,4,2,2,0
964,9036,4,2,2,0
965,9037,4,2,2,0
966,9038,4,2,2,0
967,9039,4,2,2,0
968,9040,4,2,2,0
969,9041,4,2,2,0
970,9042,6,2,4,0
971,9043,6,2,4,0
972,9044,6,2,4,0
973,9045,6,2,4,0
974,9046,6,2,4,0
975,9047,6,2,4,0
976,9048,6,2,4,0
977,9049,6,2,4,0
978,9050,6,2,4,0
979,9051,6,2,4,0
980,9052,6,2,4,0
981,9053,6,2,4,0
982,9054,6,2,4,0
983,9055,6,2,4,0
984,9056,6,2,4,0
985,9085,8,2,6,0
986,9086,6,2,4,0
987,9087,6,2,4,0
988,9088,6,2,4,0
989,9089,6,2,4,0
990,9090,6,2,4,0
991,9091,6,2,4,0
992,9092,6,2,4,0
993,9093,6,4,2,0
994,9094,6,2,4,0
995,9095,6,2,4,0
996,9096,6,4,2,0
997,9097,6,2,4,0
998,9098,6,2,4,0
999,9099,4,2,2,0
1000,9100,3,1,2,0
1001,9101,3,1,2,0
1002,9102,3,1,2,0
1003,9103,3,1,2,0
1004,9104,3,1,2,0
1005,9105,3,1,2,0
1006,9106,3,1,2,0
1007,9107,3,1,2,0
1008,9108,3,1,2,0
1009,9109,3,1,2,0
1010,9110,3,1,2,0
1011,9111,3,1,2,0
1012,9112,3,1,2,0
1013,9113,3,1,2,0
1014,9114,3,1,2,0
1015,9115,3,1,2,0
1016,9116,3,1,2,0
1017,9117,6,2,4,0
1018,9118,6,2,4,0
1019,9119,6,2,4,0
1020,9120,6,2,4,0
1021,9121,6,2,4,0
1022,9122,6,2,4,0
1023,9123,6,2,4,0
1024,9124,6,2,4,0
1025,9125,6,2,4,0
1026,9126,6,2,4,0
1027,9127,6,2,4,0
1028,9128,6,2,4,0
1029,9129,6,2,4,0
1030,9130,6,2,4,0
1031,9131,6,2,4,0
1032,9132,6,2,4,0
1033,9133,6,2,4,0
1034,9134,6,2,4,0
1035,9135,6,2,4,0
1036,9136,6,2,4,0
1037,9137,6,2,4,0
1038,9138,6,2,4,0
1039,9139,6,2,4,0
1040,9140,6,2,4,0
1041,9141,6,2,4,0
1042,9142,6,2,4,0
1043,9143,6,2,4,0
1044,9144,6,2,4,0
1045,9145,6,2,4,0
1046,9146,6,2,4,0
1047,9193,8,2,6,0
1048,9194,4,2,2,0
1049,9195,4,2,2,0
1050,9196,3,1,2,0
1051,9197,3,1,2,0
1052,9198,3,1,2,0
1053,9199,3,1,2,0
1054,9200,3,1,2,0
1055,9201,3,1,2,0
1056,9202,3,1,2,0
1057,9203,3,1,2,0
1058,9204,3,1,2,0
1059,9205,3,1,2,0
1060,9206,3,1,2,0
1061,9207,3,1,2,0
1062,9208,3,1,2,0
1063,9209,3,1,2,0
1064,9210,3,1,2,0
1065,9211,3,1,2,0
1066,9212,3,1,2,0
1067,9213,3,1,2,0
1068,9214,3,1,2,0
