q,p,fsz,nc,uc,level
119,4580,6,2,4,0
120,4581,6,2,4,0
121,4582,6,2,4,0
122,4583,6,2,4,0
123,4584,6,2,4,0
124,4585,6,2,4,0
125,4586,6,2,4,0
126,4587,6,2,4,0
127,4588,6,2,4,0
128,4589,6,2,4,0
129,4590,6,2,4,0
130,4591,6,2,4,0
131,4592,6,2,4,0
132,4593,6,2,4,0
133,4594,6,2,4,0
134,4595,6,2,4,0
135,4596,6,2,4,0
136,4597,6,2,4,0
137,4598,6,2,4,0
138,4599,6,2,4,0
139,4600,6,2,4,0
140,4601,6,2,4,0
141,4602,6,2,4,0
142,4603,5,1,4,0
143,4604,5,1,4,0
144,4605,5,2,3,0
145,4606,4,2,2,0
146,4636,6,2,4,0
147,4637,7,2,5,0
148,4638,5,2,3,0
149,4652,4,2,2,0
150,4653,3,2,1,0
151,4654,6,2,4,0
152,4655,7,2,5,0
153,4656,4,2,2,0
154,4657,4,2,2,0
155,4658,10,2,8,0
156,4659,6,2,4,0
157,4660,6,2,4,0
158,4661,6,2,4,0
159,4662,6,2,4,0
160,4663,7,2,5,0
161,4664,6,2,4,0
162,4665,6,2,4,0
163,4666,6,2,4,0
164,4667,6,2,4,0
165,4668,6,2,4,0
166,4669,6,2,4,0
167,4670,6,2,4,0
168,4671,6,2,4,0
169,4672,6,2,4,0
170,4673,6,2,4,0
171,4674,6,2,4,0
172,4675,6,2,4,0
173,4676,6,2,4,0
174,4677,6,2,4,0
175,4678,6,2,4,0
176,4679,6,2,4,0
177,4680,6,2,4,0
178,4681,6,2,4,0
179,4682,6,2,4,0
180,4683,6,2,4,0
181,4684,6,2,4,0
182,4685,6,2,4,0
183,4686,6,2,4,0
184,4687,6,2,4,0
185,4688,6,2,4,0
186,4689,6,2,4,0
187,4690,6,2,4,0
188,4691,6,2,4,0
189,4692,5,1,4,0
190,4693,6,2,4,0
191,4694,6,2,4,0
192,4695,5,2,3,0
193,4696,4,1,3,0
194,4736,3,2,1,0
195,4737,3,1,2,0
196,4738,3,1,2,0
197,4739,8,2,6,0
198,4740,8,2,6,0
199,4741,8,2,6,0
200,4742,6,2,4,0
201,4743,6,2,4,0
202,4744,6,2,4,0
203,4745,6,2,4,0
204,4746,6,2,4,0
205,4747,6,2,4,0
206,4748,6,2,4,0
207,4749,6,2,4,0
208,4750,6,2,4,0
209,4751,6,2,4,0
210,4752,6,2,4,0
211,4753,6,2,4,0
212,4754,6,2,4,0
213,4755,6,2,4,0
214,4756,6,2,4,0
215,4757,6,2,4,0
216,4758,5,2,3,0
217,4759,6,2,4,0
218,4760,6,2,4,0
219,4761,7,2,5,0
220,4762,6,2,4,0
221,4763,6,2,4,0
222,4764,5,1,4,0
223,4765,5,2,3,0
224,4766,4,2,2,0
225,4800,3,1,2,0
226,4801,6,2,4,0
227,4802,4,2,2,0
228,4803,3,1,2,0
229,4804,6,2,4,0
230,4805,6,2,4,0
231,4806,6,2,4,0
232,4807,6,2,4,0
233,4808,6,2,4,0
234,4809,6,2,4,0
235,4810,6,2,4,0
236,4811,6,2,4,0
237,4812,6,2,4,0
238,4813,6,2,4,0
239,4814,6,2,4,0
240,4815,6,2,4,0
241,4816,6,2,4,0
242,4817,6,2,4,0
243,4818,6,2,4,0
244,4819,6,2,4,0
245,4820,6,2,4,0
246,4821,6,2,4,0
247,4822,6,2,4,0
248,4823,6,2,4,0
249,4824,6,2,4,0
250,4825,6,2,4,0
251,4826,6,2,4,0
252,4827,6,2,4,0
253,4828,6,2,4,0
254,4829,6,2,4,0
255,4830,6,2,4,0
256,4831,6,2,4,0
257,4832,6,2,4,0
258,4833,5,2,3,0
259,4834,5,2,3,0
260,4835,6,2,4,0
261,4836,5,2,3,0
262,4837,6,2,4,0
263,4838,5,2,3,0
264,4839,5,2,3,0
265,4840,5,1,4,0
266,4876,8,2,6,0
267,4877,7,1,6,0
268,4878,6,2,4,0
269,4886,6,4,2,0
270,4887,5,3,2,0
271,4888,4,2,2,0
272,4889,4,2,2,0
273,4890,4,2,2,0
274,4891,5,2,3,0
275,4892,3,1,2,0
276,4893,3,1,2,0
277,4894,3,1,2,0
278,4895,6,2,4,0
279,4896,8,4,4,0
280,4897,6,2,4,0
281,4898,9,2,7,0
282,4899,6,2,4,0
283,4900,6,2,4,0
284,4901,6,2,4,0
285,4902,6,2,4,0
286,4903,6,2,4,0
287,4904,6,2,4,0
288,4905,6,2,4,0
289,4906,6,2,4,0
290,4907,6,2,4,0
291,4908,6,2,4,0
292,4909,6,2,4,0
293,4910,6,2,4,0
294,4911,6,2,4,0
295,4912,6,2,4,0
296,4913,6,2,4,0
297,4914,6,2,4,0
298,4915,5,2,3,0
299,4916,5,2,3,0
300,4917,8,2,6,0
301,4951,8,2,6,0
302,4952,6,2,4,0
303,4960,5,2,3,0
304,4961,3,1,2,0
305,4962,8,2,6,0
306,4963,4,2,2,0
307,4964,6,2,4,0
308,4965,6,2,4,0
309,4966,6,2,4,0
310,4967,6,2,4,0
311,4968,6,2,4,0
312,4969,6,2,4,0
313,4970,6,2,4,0
314,4971,6,2,4,0
315,4972,6,2,4,0
316,4973,6,2,4,0
317,4974,6,2,4,0
318,4975,6,2,4,0
319,4976,8,2,6,0
320,4977,6,2,4,0
321,4978,6,2,4,0
322,4979,6,2,4,0
323,4980,6,2,4,0
324,4981,6,2,4,0
325,4982,6,2,4,0
326,4983,6,2,4,0
327,4984,6,2,4,0
328,4985,6,2,4,0
329,4986,6,2,4,0
330,4987,6,1,5,0
331,4988,6,2,4,0
332,4989,6,2,4,0
333,4990,6,2,4,0
334,4991,6,2,4,0
335,4992,5,2,3,0
336,4993,6,2,4,0
337,4994,5,2,3,0
338,4995,5,2,3,0
339,4996,4,2,2,0
340,5037,6,2,4,0
341,5038,6,2,4,0
342,5039,6,2,4,0
343,5040,5,4,1,0
344,5041,5,2,3,0
345,5042,12,4,8,0
346,5043,6,2,4,0
347,5044,7,2,5,0
348,5045,8,2,6,0
349,5046,6,2,4,0
350,5047,6,2,4,0
351,5048,6,2,4,0
352,5049,6,2,4,0
353,5050,6,2,4,0
354,5051,6,2,4,0
355,5052,6,2,4,0
356,5053,6,2,4,0
357,5054,7,2,5,0
358,5055,5,1,4,0
359,5056,6,2,4,0
360,5057,5,2,3,0
361,5058,6,2,4,0
362,5059,6,2,4,0
363,5060,5,2,3,0
364,5061,5,2,3,0
365,5062,4,2,2,0
366,5063,4,1,3,0
367,5089,5,2,3,0
368,5090,6,2,4,0
369,5095,3,1,2,0
370,5096,3,1,2,0
371,5097,3,1,2,0
372,5098,6,2,4,0
373,5099,9,2,7,0
374,5100,6,4,2,0
375,5101,6,2,4,0
376,5102,8,2,6,0
377,5103,7,4,3,0
378,5104,6,2,4,0
379,5105,6,2,4,0
380,5106,6,2,4,0
381,5107,5,2,3,0
382,5108,6,4,2,0
383,5109,5,2,3,0
384,5110,5,1,4,0
385,5111,3,1,2,0
386,5112,3,1,2,0
387,5113,8,2,6,0
388,5114,6,2,4,0
389,5115,6,2,4,0
390,5116,6,2,4,0
391,5117,6,2,4,0
392,5118,6,2,4,0
393,5119,6,2,4,0
394,5120,6,2,4,0
395,5121,6,2,4,0
396,5122,6,2,4,0
397,5123,6,2,4,0
398,5124,6,2,4,0
399,5125,6,2,4,0
400,5126,6,2,4,0
401,5127,6,2,4,0
402,5128,6,2,4,0
403,5129,6,2,4,0
404,5130,6,2,4,0
405,5131,6,2,4,0
406,5132,6,2,4,0
407,5133,6,2,4,0
408,5134,6,2,4,0
409,5135,6,2,4,0
410,5136,6,2,4,0
411,5137,6,2,4,0
412,5138,6,2,4,0
413,5139,6,2,4,0
414,5140,6,2,4,0
415,5141,5,2,3,0
416,5180,6,2,4,0
417,5181,8,2,6,0
418,5182,6,4,2,0
419,5183,7,2,5,0
420,5184,6,2,4,0
421,5185,5,4,1,0
422,5186,5,2,3,0
423,5187,5,2,3,0
424,5188,5,2,3,0
425,5189,5,1,4,0
426,5190,5,2,3,0
427,5191,4,2,2,0
428,5192,8,2,6,0
429,5193,6,2,4,0
430,5194,6,2,4,0
431,5195,6,2,4,0
432,5196,6,2,4,0
433,5197,6,2,4,0
434,5198,6,2,4,0
435,5199,6,2,4,0
436,5200,6,2,4,0
437,5201,6,2,4,0
438,5202,6,2,4,0
439,5203,6,2,4,0
440,5204,6,2,4,0
441,5205,6,2,4,0
442,5206,6,2,4,0
443,5207,6,2,4,0
444,5208,6,2,4,0
445,5209,7,2,5,0
446,5210,6,2,4,0
447,5211,8,2,6,0
448,5212,6,2,4,0
449,5213,6,2,4,0
450,5214,6,2,4,0
451,5215,6,2,4,0
452,5216,7,1,6,0
453,5217,6,2,4,0
454,5218,6,2,4,0
455,5219,5,2,3,0
456,5220,5,2,3,0
457,5221,5,1,4,0
458,5222,5,2,3,0
459,5223,6,2,4,0
460,5224,6,4,2,0
461,5225,5,2,3,0
462,5226,5,2,3,0
463,5227,5,2,3,0
464,5228,5,2,3,0
465,5229,5,2,3,0
466,5230,5,2,3,0
467,5231,5,2,3,0
468,5232,6,2,4,0
469,5233,5,2,3,0
470,5294,6,2,4,0
471,5295,6,4,2,0
472,5296,8,2,6,0
473,5297,6,2,4,0
474,5298,6,2,4,0
475,5299,5,4,1,0
476,5300,4,2,2,0
477,5301,5,2,3,0
478,5302,5,2,3,0
479,5303,5,2,3,0
480,5304,5,2,3,0
481,5305,5,2,3,0
482,5306,3,1,2,0
483,5307,3,1,2,0
484,5308,8,2,6,0
485,5309,6,2,4,0
486,5310,6,2,4,0
487,5311,6,2,4,0
488,5312,6,2,4,0
489,5313,6,2,4,0
490,5314,6,2,4,0
491,5315,6,2,4,0
492,5316,6,2,4,0
493,5317,6,2,4,0
494,5318,6,2,4,0
495,5319,6,2,4,0
496,5320,6,2,4,0
497,5321,6,2,4,0
498,5322,6,2,4,0
499,5323,6,2,4,0
500,5324,5,2,3,0
501,5325,6,2,4,0
502,5326,7,2,5,0
503,5327,5,2,3,0
504,5328,6,2,4,0
505,5329,5,1,4,0
506,5330,5,2,3,0
507,5331,6,2,4,0
508,5332,5,2,3,0
509,5333,5,2,3,0
510,5334,6,2,4,0
511,5372,8,2,6,0
512,5373,8,2,6,0
513,5374,6,2,4,0
514,5375,6,2,4,0
515,5376,6,2,4,0
516,5377,6,2,4,0
517,5378,5,2,3,0
518,5379,5,2,3,0
519,5380,5,2,3,0
520,5381,5,2,3,0
521,5382,4,2,2,0
522,5383,3,1,2,0
523,5384,3,1,2,0
524,5385,6,2,4,0
525,5386,9,2,7,0
526,5387,6,2,4,0
527,5388,6,2,4,0
528,5389,6,2,4,0
529,5390,6,2,4,0
530,5391,6,2,4,0
531,5392,6,2,4,0
532,5393,6,2,4,0
533,5394,6,2,4,0
534,5395,6,2,4,0
535,5396,6,2,4,0
536,5397,6,2,4,0
537,5398,6,2,4,0
538,5399,6,2,4,0
539,5400,6,2,4,0
540,5401,6,2,4,0
541,5402,6,2,4,0
542,5432,6,2,4,0
543,5433,6,2,4,0
544,5434,6,2,4,0
545,5435,6,2,4,0
546,5436,6,2,4,0
547,5437,4,2,2,0
548,5438,4,2,2,0
549,5439,4,2,2,0
550,5440,4,2,2,0
551,5441,4,2,2,0
552,5442,4,2,2,0
553,5443,4,2,2,0
554,5444,4,2,2,0
555,5445,4,2,2,0
556,5446,4,2,2,0
557,5447,4,2,2,0
558,5448,4,2,2,0
559,5449,4,2,2,0
560,5450,4,2,2,0
561,5451,4,2,2,0
562,5452,4,2,2,0
563,5453,4,2,2,0
564,5454,4,2,2,0
565,5455,4,2,2,0
566,5456,4,2,2,0
567,5457,4,2,2,0
568,5458,6,2,4,0
569,5459,6,2,4,0
570,5460,8,2,6,0
571,5461,6,2,4,0
572,5462,6,2,4,0
573,5463,6,2,4,0
574,5464,6,2,4,0
575,5465,6,2,4,0
576,5466,6,2,4,0
577,5467,6,2,4,0
578,5468,6,2,4,0
579,5469,6,2,4,0
580,5470,6,2,4,0
581,5500,8,2,6,0
582,5501,6,2,4,0
583,5502,6,2,4,0
584,5503,6,2,4,0
585,5504,4,2,2,0
586,5505,4,2,2,0
587,5506,4,2,2,0
588,5507,4,2,2,0
589,5508,4,2,2,0
590,5509,4,2,2,0
591,5510,4,2,2,0
592,5511,4,2,2,0
593,5512,4,2,2,0
594,5513,4,2,2,0
595,5514,4,2,2,0
596,5515,4,2,2,0
597,5516,4,2,2,0
598,5517,4,2,2,0
599,5518,4,2,2,0
600,5519,4,2,2,0
601,5520,4,2,2,0
602,5521,4,2,2,0
603,5522,4,2,2,0
604,5523,4,2,2,0
605,5524,6,2,4,0
606,5525,6,2,4,0
607,5526,6,2,4,0
608,5527,6,2,4,0
609,5528,6,2,4,0
610,5529,6,2,4,0
611,5530,6,2,4,0
612,5531,6,2,4,0
613,5532,6,2,4,0
614,5533,6,2,4,0
615,5534,6,2,4,0
616,5535,6,2,4,0
617,5536,6,2,4,0
618,5537,6,2,4,0
619,5564,8,4,4,0
620,5570,5,2,3,0
621,5571,4,2,2,0
622,5572,3,1,2,0
623,5573,3,1,2,0
624,5574,6,2,4,0
625,5575,6,2,4,0
626,5576,6,2,4,0
627,5577,5,2,3,0
628,5578,6,2,4,0
629,5579,5,2,3,0
630,5580,6,2,4,0
631,5581,5,2,3,0
632,5582,6,2,4,0
633,5583,5,2,3,0
634,5584,5,2,3,0
635,5585,5,2,3,0
636,5586,3,1,2,0
637,5587,3,1,2,0
638,5588,4,2,2,0
639,5589,6,2,4,0
640,5590,6,2,4,0
641,5591,6,2,4,0
642,5592,6,2,4,0
643,5593,6,2,4,0
644,5594,6,2,4,0
645,5595,6,2,4,0
646,5596,6,2,4,0
647,5597,6,2,4,0
648,5598,8,2,6,0
649,5599,6,2,4,0
650,5600,6,2,4,0
651,5601,6,2,4,0
652,5602,6,2,4,0
653,5603,6,2,4,0
654,5604,6,2,4,0
655,5605,6,2,4,0
656,5606,6,2,4,0
657,5607,6,2,4,0
658,5608,6,2,4,0
659,5609,6,2,4,0
660,5610,6,2,4,0
661,5611,6,2,4,0
662,5612,7,2,5,0
663,5613,5,2,3,0
664,5614,5,1,4,0
665,5615,5,1,4,0
666,5616,5,1,4,0
667,5617,5,2,3,0
668,5618,4,1,3,0
669,5662,6,2,4,0
670,5663,6,2,4,0
671,5664,6,2,4,0
672,5676,5,2,3,0
673,5677,8,2,6,0
674,5678,6,2,4,0
675,5679,6,2,4,0
676,5680,6,2,4,0
677,5681,7,2,5,0
678,5682,6,2,4,0
679,5683,6,2,4,0
680,5684,4,2,2,0
681,5685,5,2,3,0
682,5686,5,2,3,0
683,5687,3,1,2,0
684,5688,4,1,3,0
685,5689,11,2,9,0
686,5690,8,2,6,0
687,5691,6,2,4,0
688,5692,6,2,4,0
689,5693,6,2,4,0
690,5694,6,2,4,0
691,5695,6,2,4,0
692,5696,6,2,4,0
693,5697,6,2,4,0
694,5698,6,2,4,0
695,5699,6,2,4,0
696,5700,6,2,4,0
697,5701,6,2,4,0
698,5702,6,2,4,0
699,5703,5,2,3,0
700,5704,5,2,3,0
701,5705,5,1,4,0
702,5706,5,1,4,0
703,5707,5,2,3,0
704,5708,5,1,4,0
705,5709,5,2,3,0
706,5710,5,2,3,0
707,5733,8,2,6,0
708,5734,6,2,4,0
709,5735,6,2,4,0
710,5743,6,2,4,0
711,5744,6,2,4,0
712,5745,6,2,4,0
713,5746,6,2,4,0
714,5747,6,2,4,0
715,5748,6,2,4,0
716,5749,6,2,4,0
717,5750,6,2,4,0
718,5751,5,2,3,0
719,5752,4,2,2,0
720,5753,5,2,3,0
721,5754,8,2,6,0
722,5755,6,2,4,0
723,5756,8,2,6,0
724,5757,6,2,4,0
725,5758,6,2,4,0
726,5759,6,2,4,0
727,5760,6,2,4,0
728,5761,6,2,4,0
729,5762,6,2,4,0
730,5763,6,2,4,0
731,5764,6,2,4,0
732,5765,6,2,4,0
733,5766,6,2,4,0
734,5767,6,2,4,0
735,5768,6,2,4,0
736,5769,6,2,4,0
737,5770,6,2,4,0
738,5771,6,2,4,0
739,5772,6,2,4,0
740,5773,6,2,4,0
741,5774,6,2,4,0
742,5775,6,2,4,0
743,5776,6,2,4,0
744,5777,6,2,4,0
745,5778,6,2,4,0
746,5779,6,2,4,0
747,5780,6,2,4,0
748,5781,6,2,4,0
749,5782,4,2,2,0
750,5815,6,2,4,0
751,5826,3,1,2,0
752,5827,6,2,4,0
753,5828,6,2,4,0
754,5829,6,2,4,0
755,5830,5,2,3,0
756,5831,5,2,3,0
757,5832,6,2,4,0
758,5833,4,2,2,0
759,5834,5,2,3,0
760,5835,6,2,4,0
761,5836,4,2,2,0
762,5837,4,2,2,0
763,5838,3,1,2,0
764,5839,6,2,4,0
765,5840,6,2,4,0
766,5841,6,2,4,0
767,5842,6,2,4,0
768,5843,6,2,4,0
769,5844,6,2,4,0
770,5845,6,2,4,0
771,5846,6,2,4,0
772,5847,6,2,4,0
773,5848,6,2,4,0
774,5849,6,2,4,0
775,5850,6,2,4,0
776,5851,6,2,4,0
777,5852,6,2,4,0
778,5853,6,2,4,0
779,5854,6,2,4,0
780,5855,6,2,4,0
781,5856,6,2,4,0
782,5857,6,2,4,0
783,5858,6,2,4,0
784,5859,7,3,4,0
785,5860,6,2,4,0
786,5861,5,1,4,0
787,5862,5,1,4,0
788,5863,5,1,4,0
789,5864,5,2,3,0
790,5865,5,2,3,0
791,5866,5,2,3,0
792,5912,6,2,4,0
793,5913,5,2,3,0
794,5914,5,2,3,0
795,5915,6,1,5,0
796,5916,5,2,3,0
797,5917,5,2,3,0
798,5918,3,1,2,0
799,5919,3,1,2,0
800,5920,8,2,6,0
801,5921,6,2,4,0
802,5922,8,2,6,0
803,5923,6,2,4,0
804,5924,6,2,4,0
805,5925,6,2,4,0
806,5926,6,2,4,0
807,5927,6,2,4,0
808,5928,6,2,4,0
809,5929,6,2,4,0
810,5930,6,2,4,0
811,5931,5,2,3,0
812,5932,6,2,4,0
813,5933,6,2,4,0
814,5934,5,2,3,0
815,5935,5,2,3,0
816,5936,5,2,3,0
817,5937,5,2,3,0
818,5938,5,1,4,0
819,5939,4,2,2,0
820,5940,4,1,3,0
821,5969,6,2,4,0
822,5970,8,2,6,0
823,5971,6,2,4,0
824,5972,7,2,5,0
825,5973,6,2,4,0
826,5974,6,2,4,0
827,5975,6,2,4,0
828,5976,6,2,4,0
829,5977,6,2,4,0
830,5978,6,2,4,0
831,5979,6,2,4,0
832,5980,5,2,3,0
833,5981,6,2,4,0
834,5982,5,2,3,0
835,5983,5,2,3,0
836,5984,5,2,3,0
837,5985,4,2,2,0
838,5986,9,2,7,0
839,5987,6,2,4,0
840,5988,6,2,4,0
841,5989,6,2,4,0
842,5990,6,2,4,0
843,5991,6,2,4,0
844,5992,6,2,4,0
845,5993,6,2,4,0
846,5994,6,2,4,0
847,5995,6,2,4,0
848,5996,6,2,4,0
849,5997,6,2,4,0
850,5998,5,2,3,0
851,5999,5,2,3,0
852,6000,5,2,3,0
853,6001,5,2,3,0
854,6029,6,4,2,0
855,6030,5,2,3,0
856,6031,5,2,3,0
857,6032,3,1,2,0
858,6033,3,1,2,0
859,6034,3,1,2,0
860,6035,6,4,2,0
861,6036,6,2,4,0
862,6037,6,2,4,0
863,6038,7,2,5,0
864,6039,6,2,4,0
865,6040,5,2,3,0
866,6041,5,2,3,0
867,6042,5,2,3,0
868,6043,3,1,2,0
869,6044,5,3,2,0
870,6045,3,1,2,0
871,6046,3,1,2,0
872,6047,10,2,8,0
873,6048,8,2,6,0
874,6049,6,2,4,0
875,6050,8,2,6,0
876,6051,6,2,4,0
877,6052,6,2,4,0
878,6053,6,2,4,0
879,6054,6,2,4,0
880,6055,6,2,4,0
881,6056,6,2,4,0
882,6057,6,2,4,0
883,6058,6,2,4,0
884,6059,6,2,4,0
885,6060,5,2,3,0
886,6061,5,1,4,0
887,6062,5,2,3,0
888,6085,5,4,1,0
889,6086,5,2,3,0
890,6087,3,1,2,0
891,6088,3,1,2,0
892,6089,6,2,4,0
893,6090,7,2,5,0
894,6091,6,2,4,0
895,6092,6,2,4,0
896,6093,6,2,4,0
897,6094,6,2,4,0
898,6095,5,2,3,0
899,6096,4,2,2,0
900,6097,5,2,3,0
901,6098,5,2,3,0
902,6099,4,2,2,0
903,6100,4,1,3,0
904,6101,3,1,2,0
905,6102,8,2,6,0
906,6103,6,2,4,0
907,6104,6,2,4,0
908,6105,6,2,4,0
909,6106,6,2,4,0
910,6107,6,2,4,0
911,6108,6,2,4,0
912,6109,6,2,4,0
913,6110,6,2,4,0
914,6111,6,2,4,0
915,6112,6,2,4,0
916,6113,6,2,4,0
917,6114,6,2,4,0
918,6115,6,2,4,0
919,6116,6,2,4,0
920,6117,6,2,4,0
921,6118,6,2,4,0
922,6119,6,2,4,0
923,6120,5,2,3,0
924,6121,5,2,3,0
925,6122,4,1,3,0
926,6153,6,2,4,0
927,6154,10,2,8,0
928,6155,6,2,4,0
929,6156,6,4,2,0
930,6157,6,2,4,0
931,6158,6,2,4,0
932,6159,5,3,2,0
933,6160,5,2,3,0
934,6161,6,2,4,0
935,6162,3,1,2,0
936,6163,3,1,2,0
937,6164,8,2,6,0
938,6165,6,2,4,0
939,6166,6,2,4,0
940,6167,6,2,4,0
941,6168,6,2,4,0
942,6169,6,2,4,0
943,6170,6,2,4,0
944,6171,6,2,4,0
945,6172,6,2,4,0
946,6173,6,2,4,0
947,6174,6,2,4,0
948,6175,6,2,4,0
949,6176,6,2,4,0
950,6177,6,2,4,0
951,6178,6,2,4,0
952,6179,6,2,4,0
953,6180,6,2,4,0
954,6181,6,2,4,0
955,6182,6,2,4,0
956,6183,6,2,4,0
957,6184,6,2,4,0
958,6185,6,2,4,0
959,6186,5,1,4,0
960,6187,5,2,3,0
961,6188,5,2,3,0
962,6189,5,2,3,0
963,6190,4,2,2,0
964,6191,4,2,2,0
965,6221,8,2,6,0
966,6222,6,2,4,0
967,6223,6,2,4,0
968,6235,7,2,5,0
969,6243,6,4,2,0
970,6244,6,2,4,0
971,6245,5,2,3,0
972,6246,3,1,2,0
973,6247,6,2,4,0
974,6248,6,2,4,0
975,6249,6,2,4,0
976,6250,4,2,2,0
977,6251,5,2,3,0
978,6252,5,2,3,0
979,6253,4,2,2,0
980,6254,5,2,3,0
981,6255,3,1,2,0
982,6256,5,2,3,0
983,6257,3,1,2,0
984,6258,3,1,2,0
985,6259,9,2,7,0
986,6260,6,2,4,0
987,6261,10,2,8,0
988,6262,8,4,4,0
989,6263,6,2,4,0
990,6264,6,2,4,0
991,6265,6,2,4,0
992,6266,6,2,4,0
993,6267,6,2,4,0
994,6268,6,2,4,0
995,6269,5,2,3,0
996,6270,6,2,4,0
997,6271,5,2,3,0
998,6272,5,2,3,0
999,6292,6,2,4,0
1000,6297,4,2,2,0
1001,6298,4,2,2,0
1002,6299,4,2,2,0
1003,6300,3,1,2,0
1004,6301,3,1,2,0
1005,6302,3,1,2,0
1006,6303,6,4,2,0
1007,6304,6,4,2,0
1008,6305,6,4,2,0
1009,6306,6,2,4,0
1010,6307,6,2,4,0
1011,6308,6,2,4,0
1012,6309,6,2,4,0
1013,6310,6,4,2,0
1014,6311,6,2,4,0
1015,6312,5,3,2,0
1016,6313,5,2,3,0
1017,6314,8,2,6,0
1018,6315,8,2,6,0
1019,6316,6,2,4,0
1020,6317,6,2,4,0
1021,6318,6,2,4,0
1022,6319,6,2,4,0
1023,6320,8,4,4,0
1024,6321,6,2,4,0
1025,6322,6,2,4,0
1026,6323,7,2,5,0
1027,6324,6,2,4,0
1028,6325,6,2,4,0
1029,6326,6,2,4,0
1030,6327,5,2,3,0
1031,6328,6,2,4,0
1032,6329,5,2,3,0
1033,6346,6,2,4,0
1034,6349,6,4,2,0
1035,6350,9,2,7,0
1036,6351,6,2,4,0
1037,6352,6,2,4,0
1038,6353,6,2,4,0
1039,6354,6,2,4,0
1040,6355,6,2,4,0
1041,6356,6,2,4,0
1042,6357,6,2,4,0
1043,6358,6,2,4,0
1044,6359,6,2,4,0
1045,6360,5,2,3,0
1046,6361,7,2,5,0
1047,6362,4,2,2,0
1048,6363,6,2,4,0
1049,6364,4,2,2,0
1050,6365,5,1,4,0
1051,6366,5,2,3,0
1052,6367,4,2,2,0
1053,6368,6,2,4,0
1054,6369,3,2,1,0
1055,6370,3,2,1,0
1056,6371,3,1,2,0
1057,6372,3,1,2,0
1058,6373,3,1,2,0
1059,6374,3,1,2,0
1060,6375,3,1,2,0
1061,6376,3,1,2,0
1062,6377,3,2,1,0
1063,6378,3,2,1,0
1064,6379,8,2,6,0
1065,6380,6,2,4,0
1066,6381,6,2,4,0
1067,6382,6,2,4,0
1068,6383,6,2,4,0
