q,p,fsz,nc,uc,level
158,310,6,2,4,0
159,311,6,2,4,0
160,312,6,2,4,0
161,313,6,2,4,0
162,314,6,2,4,0
163,315,6,2,4,0
164,316,6,2,4,0
165,317,6,2,4,0
166,318,6,2,4,0
167,319,5,2,3,0
168,320,5,2,3,0
169,321,6,2,4,0
170,322,5,2,3,0
171,323,5,2,3,0
172,324,6,2,4,0
173,325,5,2,3,0
174,326,5,2,3,0
175,327,6,1,5,0
176,328,3,1,2,0
177,329,3,1,2,0
178,330,8,2,6,0
179,331,6,2,4,0
180,332,8,2,6,0
181,333,6,2,4,0
182,334,6,2,4,0
183,335,6,2,4,0
184,336,6,2,4,0
185,337,6,2,4,0
186,338,6,2,4,0
187,339,6,2,4,0
188,340,6,2,4,0
189,341,6,2,4,0
190,342,6,2,4,0
191,343,5,2,3,0
192,344,6,2,4,0
193,345,6,2,4,0
194,346,6,2,4,0
195,347,6,2,4,0
196,348,5,2,3,0
197,349,5,2,3,0
198,350,5,2,3,0
199,351,5,2,3,0
200,352,5,2,3,0
201,353,5,2,3,0
202,354,5,1,4,0
203,355,4,2,2,0
204,356,4,1,3,0
205,403,6,4,2,0
206,404,3,1,2,0
207,405,8,2,6,0
208,406,6,4,2,0
209,407,6,4,2,0
210,408,6,2,4,0
211,409,6,4,2,0
212,410,6,2,4,0
213,411,6,2,4,0
214,412,7,2,5,0
215,413,6,4,2,0
216,414,6,2,4,0
217,415,5,2,3,0
218,416,4,2,2,0
219,417,5,2,3,0
220,418,5,2,3,0
221,419,5,2,3,0
222,420,4,2,2,0
223,421,3,1,2,0
224,422,3,1,2,0
225,423,3,1,2,0
226,424,3,1,2,0
227,425,3,1,2,0
228,426,3,1,2,0
229,427,3,1,2,0
230,428,3,1,2,0
231,429,3,1,2,0
232,430,3,1,2,0
233,431,3,1,2,0
234,432,3,1,2,0
235,433,10,2,8,0
236,434,6,2,4,0
237,435,6,2,4,0
238,436,6,2,4,0
239,437,6,2,4,0
240,438,6,2,4,0
241,439,8,4,4,0
242,440,6,2,4,0
243,441,6,2,4,0
244,442,6,2,4,0
245,443,5,2,3,0
246,444,5,2,3,0
247,445,5,1,4,0
248,446,5,2,3,0
249,447,5,2,3,0
250,471,3,1,2,0
251,472,3,1,2,0
252,473,6,2,4,0
253,474,6,2,4,0
254,475,6,2,4,0
255,476,5,2,3,0
256,477,6,2,4,0
257,478,4,2,2,0
258,479,5,3,2,0
259,480,5,2,3,0
260,481,8,2,6,0
261,482,8,2,6,0
262,483,6,2,4,0
263,484,7,2,5,0
264,485,6,2,4,0
265,486,6,2,4,0
266,487,6,2,4,0
267,488,6,2,4,0
268,489,6,2,4,0
269,490,6,2,4,0
270,491,6,2,4,0
271,492,6,2,4,0
272,493,5,2,3,0
273,494,5,2,3,0
274,519,6,4,2,0
275,520,6,4,2,0
276,521,6,2,4,0
277,522,6,2,4,0
278,523,6,2,4,0
279,524,6,2,4,0
280,525,6,2,4,0
281,526,6,2,4,0
282,527,6,2,4,0
283,528,6,2,4,0
284,529,6,2,4,0
285,530,5,2,3,0
286,531,6,2,4,0
287,532,5,2,3,0
288,533,7,2,5,0
289,534,6,2,4,0
290,535,3,1,2,0
291,536,3,2,1,0
292,537,10,2,8,0
293,538,8,2,6,0
294,539,6,2,4,0
295,540,8,2,6,0
296,541,6,2,4,0
297,542,6,2,4,0
298,543,10,2,8,0
299,544,6,2,4,0
300,545,6,2,4,0
301,546,6,2,4,0
302,547,6,2,4,0
303,548,7,2,5,0
304,549,6,2,4,0
305,550,6,2,4,0
306,551,6,2,4,0
307,552,6,2,4,0
308,553,6,2,4,0
309,554,8,2,6,0
310,555,6,2,4,0
311,556,6,2,4,0
312,557,6,2,4,0
313,558,6,2,4,0
314,559,6,2,4,0
315,560,6,2,4,0
316,561,6,2,4,0
317,562,5,2,3,0
318,563,6,2,4,0
319,564,5,2,3,0
320,565,5,2,3,0
321,566,6,2,4,0
322,567,5,2,3,0
323,568,5,2,3,0
324,569,5,2,3,0
325,570,5,2,3,0
326,614,6,2,4,0
327,624,6,2,4,0
328,625,6,4,2,0
329,626,6,2,4,0
330,627,6,2,4,0
331,628,5,2,3,0
332,629,4,2,2,0
333,630,5,2,3,0
334,631,5,2,3,0
335,632,4,2,2,0
336,633,4,2,2,0
337,634,3,1,2,0
338,635,4,1,3,0
339,636,3,1,2,0
340,637,3,2,1,0
341,638,2,1,1,0
342,639,6,2,4,0
343,640,6,2,4,0
344,641,6,2,4,0
345,642,6,2,4,0
346,643,6,2,4,0
347,644,6,2,4,0
348,645,6,2,4,0
349,646,6,2,4,0
350,647,6,2,4,0
351,648,6,2,4,0
352,649,6,2,4,0
353,650,6,2,4,0
354,651,6,2,4,0
355,652,6,2,4,0
356,653,6,2,4,0
357,654,6,2,4,0
358,655,6,2,4,0
359,656,5,2,3,0
360,657,6,2,4,0
361,658,6,2,4,0
362,659,6,2,4,0
363,660,6,2,4,0
364,661,6,2,4,0
365,662,5,1,4,0
366,663,5,2,3,0
367,664,5,2,3,0
368,665,5,2,3,0
369,666,5,2,3,0
370,667,5,2,3,0
371,668,5,2,3,0
372,669,4,1,3,0
373,670,4,1,3,0
374,671,5,1,4,0
375,706,6,2,4,0
376,707,6,2,4,0
377,708,5,2,3,0
378,709,4,1,3,0
379,728,6,4,2,0
380,729,6,2,4,0
381,730,5,2,3,0
382,731,5,3,2,0
383,732,3,1,2,0
384,733,3,1,2,0
385,734,6,2,4,0
386,735,6,2,4,0
387,736,6,2,4,0
388,737,6,2,4,0
389,738,6,2,4,0
390,739,6,2,4,0
391,740,6,2,4,0
392,741,6,2,4,0
393,742,6,2,4,0
394,743,6,2,4,0
395,744,6,2,4,0
396,745,6,2,4,0
397,746,6,2,4,0
398,747,6,2,4,0
399,748,6,2,4,0
400,749,6,2,4,0
401,750,6,2,4,0
402,751,6,2,4,0
403,752,6,2,4,0
404,753,5,1,4,0
405,754,5,2,3,0
406,755,6,2,4,0
407,756,6,2,4,0
408,757,5,2,3,0
409,758,5,2,3,0
410,759,4,2,2,0
411,760,4,1,3,0
412,761,3,1,2,0
413,798,6,2,4,0
414,799,4,2,2,0
415,800,4,2,2,0
416,801,4,2,2,0
417,802,5,2,3,0
418,803,4,2,2,0
419,804,4,2,2,0
420,805,5,2,3,0
421,806,4,2,2,0
422,807,4,2,2,0
423,808,4,2,2,0
424,809,4,2,2,0
425,810,4,2,2,0
426,811,4,2,2,0
427,812,4,2,2,0
428,813,4,2,2,0
429,814,4,2,2,0
430,815,4,2,2,0
431,816,4,2,2,0
432,817,4,2,2,0
433,818,4,2,2,0
434,819,4,2,2,0
435,820,4,2,2,0
436,821,6,1,5,0
437,822,4,2,2,0
438,823,4,2,2,0
439,824,4,2,2,0
440,825,4,2,2,0
441,826,4,2,2,0
442,827,4,2,2,0
443,828,4,2,2,0
444,829,5,2,3,0
445,830,4,2,2,0
446,831,4,2,2,0
447,832,4,2,2,0
448,833,4,2,2,0
449,834,8,2,6,0
450,835,6,2,4,0
451,836,6,2,4,0
452,837,6,2,4,0
453,838,6,2,4,0
454,839,6,2,4,0
455,840,6,2,4,0
456,841,6,2,4,0
457,842,6,2,4,0
458,843,6,2,4,0
459,844,6,2,4,0
460,845,6,2,4,0
461,846,6,2,4,0
462,847,6,2,4,0
463,848,6,2,4,0
464,849,6,2,4,0
465,850,6,2,4,0
466,851,6,2,4,0
467,852,6,2,4,0
468,853,6,2,4,0
469,854,4,2,2,0
470,855,6,2,4,0
471,856,6,2,4,0
472,857,6,2,4,0
473,858,6,2,4,0
474,899,4,2,2,0
475,900,4,2,2,0
476,901,4,2,2,0
477,902,4,2,2,0
478,903,4,2,2,0
479,904,4,2,2,0
480,905,6,2,4,0
481,906,4,2,2,0
482,907,4,2,2,0
483,908,4,2,2,0
484,909,4,2,2,0
485,910,4,2,2,0
486,911,4,2,2,0
487,912,4,2,2,0
488,913,4,2,2,0
489,914,4,2,2,0
490,915,5,2,3,0
491,916,4,2,2,0
492,917,4,2,2,0
493,918,4,2,2,0
494,919,4,2,2,0
495,920,5,2,3,0
496,921,5,2,3,0
497,922,4,2,2,0
498,923,4,2,2,0
499,924,4,2,2,0
500,925,4,2,2,0
501,926,5,2,3,0
502,927,5,2,3,0
503,928,4,2,2,0
504,929,4,2,2,0
505,930,4,2,2,0
506,931,3,1,2,0
507,932,3,1,2,0
508,933,2,1,1,0
509,934,6,2,4,0
510,935,6,2,4,0
511,936,6,2,4,0
512,937,6,2,4,0
513,938,6,2,4,0
514,939,6,2,4,0
515,940,6,2,4,0
516,941,6,2,4,0
517,942,6,2,4,0
518,943,6,2,4,0
519,944,6,2,4,0
520,945,6,2,4,0
521,946,6,2,4,0
522,947,6,2,4,0
523,948,6,2,4,0
524,949,6,2,4,0
525,950,6,2,4,0
526,951,6,2,4,0
527,952,6,2,4,0
528,953,5,2,3,0
529,954,6,2,4,0
530,955,6,2,4,0
531,956,5,2,3,0
532,957,5,1,4,0
533,958,4,2,2,0
534,959,5,2,3,0
535,960,4,2,2,0
536,1011,8,2,6,0
537,1012,6,2,4,0
538,1013,6,2,4,0
539,1014,6,2,4,0
540,1015,4,2,2,0
541,1016,4,2,2,0
542,1017,4,2,2,0
543,1018,4,2,2,0
544,1019,4,2,2,0
545,1020,4,2,2,0
546,1021,5,2,3,0
547,1022,4,2,2,0
548,1023,5,2,3,0
549,1024,4,2,2,0
550,1025,4,2,2,0
551,1026,4,2,2,0
552,1027,4,2,2,0
553,1028,4,2,2,0
554,1029,4,2,2,0
555,1030,4,2,2,0
556,1031,5,2,3,0
557,1032,4,2,2,0
558,1033,4,2,2,0
559,1034,4,2,2,0
560,1035,5,2,3,0
561,1036,4,2,2,0
562,1037,4,2,2,0
563,1038,4,2,2,0
564,1039,4,2,2,0
565,1040,5,2,3,0
566,1041,4,2,2,0
567,1042,4,2,2,0
568,1043,3,1,2,0
569,1044,3,1,2,0
570,1045,6,2,4,0
571,1046,6,2,4,0
572,1047,6,2,4,0
573,1048,6,2,4,0
574,1049,6,2,4,0
575,1050,6,2,4,0
576,1051,6,2,4,0
577,1052,6,2,4,0
578,1053,6,2,4,0
579,1054,6,2,4,0
580,1055,6,2,4,0
581,1056,6,2,4,0
582,1057,6,2,4,0
583,1058,6,2,4,0
584,1059,6,2,4,0
585,1060,6,2,4,0
586,1061,6,2,4,0
587,1062,6,2,4,0
588,1063,6,2,4,0
589,1064,6,2,4,0
590,1065,5,2,3,0
591,1066,8,2,6,0
592,1067,6,2,4,0
593,1068,4,2,2,0
594,1069,6,2,4,0
595,1070,5,2,3,0
596,1071,6,2,4,0
597,1072,5,2,3,0
598,1073,4,1,3,0
599,1125,6,2,4,0
600,1126,6,2,4,0
601,1127,6,2,4,0
602,1128,6,2,4,0
603,1129,4,2,2,0
604,1130,4,2,2,0
605,1131,4,2,2,0
606,1132,4,2,2,0
607,1133,5,1,4,0
608,1134,5,3,2,0
609,1135,4,2,2,0
610,1136,5,1,4,0
611,1137,4,2,2,0
612,1138,4,2,2,0
613,1139,4,2,2,0
614,1140,4,2,2,0
615,1141,4,2,2,0
616,1142,4,2,2,0
617,1143,5,2,3,0
618,1144,4,2,2,0
619,1145,6,2,4,0
620,1146,6,2,4,0
621,1147,6,2,4,0
622,1148,6,2,4,0
623,1149,6,2,4,0
624,1150,6,2,4,0
625,1151,6,2,4,0
626,1152,6,2,4,0
627,1153,6,2,4,0
628,1154,6,2,4,0
629,1155,4,2,2,0
630,1156,4,2,2,0
631,1157,5,2,3,0
632,1180,3,1,2,0
633,1181,6,2,4,0
634,1182,6,2,4,0
635,1183,6,2,4,0
636,1184,6,2,4,0
637,1185,6,2,4,0
638,1186,4,2,2,0
639,1187,4,2,2,0
640,1188,4,2,2,0
641,1189,4,2,2,0
642,1190,4,2,2,0
643,1191,4,2,2,0
644,1192,4,2,2,0
645,1193,4,2,2,0
646,1194,4,2,2,0
647,1195,4,2,2,0
648,1196,4,2,2,0
649,1197,4,2,2,0
650,1198,6,4,2,0
651,1199,4,2,2,0
652,1200,4,2,2,0
653,1201,6,2,4,0
654,1202,6,2,4,0
655,1203,6,2,4,0
656,1204,6,2,4,0
657,1205,6,2,4,0
658,1206,6,2,4,0
659,1207,6,2,4,0
660,1208,6,2,4,0
661,1209,6,2,4,0
662,1210,6,2,4,0
663,1211,6,2,4,0
664,1212,6,2,4,0
665,1238,6,2,4,0
666,1239,4,2,2,0
667,1240,3,2,1,0
668,1241,4,2,2,0
669,1242,5,2,3,0
670,1243,5,4,1,0
671,1244,4,2,2,0
672,1245,5,2,3,0
673,1246,4,2,2,0
674,1247,4,2,2,0
675,1248,5,2,3,0
676,1249,4,2,2,0
677,1250,5,2,3,0
678,1251,4,2,2,0
679,1252,5,2,3,0
680,1253,4,2,2,0
681,1254,4,2,2,0
682,1255,4,2,2,0
683,1256,4,2,2,0
684,1257,4,2,2,0
685,1258,4,2,2,0
686,1259,4,2,2,0
687,1260,4,2,2,0
688,1261,4,2,2,0
689,1262,4,1,3,0
690,1263,6,2,4,0
691,1264,6,2,4,0
692,1265,6,2,4,0
693,1266,6,2,4,0
694,1267,6,2,4,0
695,1268,6,2,4,0
696,1269,6,2,4,0
697,1270,6,2,4,0
698,1271,4,2,2,0
699,1272,4,2,2,0
700,1273,4,2,2,0
701,1274,4,2,2,0
702,1301,4,2,2,0
703,1302,3,1,2,0
704,1303,2,1,1,0
705,1304,6,2,4,0
706,1305,6,2,4,0
707,1306,6,4,2,0
708,1307,5,2,3,0
709,1308,5,2,3,0
710,1309,4,2,2,0
711,1310,4,2,2,0
712,1311,4,2,2,0
713,1312,4,2,2,0
714,1313,6,2,4,0
715,1314,6,2,4,0
716,1315,6,2,4,0
717,1316,6,2,4,0
718,1317,6,2,4,0
719,1318,6,2,4,0
720,1319,6,2,4,0
721,1320,6,2,4,0
722,1321,6,2,4,0
723,1322,5,1,4,0
724,1323,6,2,4,0
725,1324,5,1,4,0
726,1325,5,1,4,0
727,1326,6,2,4,0
728,1327,5,2,3,0
729,1328,5,2,3,0
730,1329,4,1,3,0
731,1352,3,2,1,0
732,1353,7,4,3,0
733,1354,6,2,4,0
734,1355,4,2,2,0
735,1356,4,2,2,0
736,1357,4,2,2,0
737,1358,4,2,2,0
738,1359,4,2,2,0
739,1360,4,2,2,0
740,1361,5,2,3,0
741,1362,4,2,2,0
742,1363,4,2,2,0
743,1364,6,2,4,0
744,1365,6,2,4,0
745,1366,4,2,2,0
746,1367,4,2,2,0
747,1368,4,2,2,0
748,1369,4,2,2,0
749,1370,5,2,3,0
750,1371,4,2,2,0
751,1372,6,2,4,0
752,1373,6,2,4,0
753,1374,6,2,4,0
754,1375,6,2,4,0
755,1376,6,2,4,0
756,1377,5,2,3,0
757,1378,6,2,4,0
758,1379,4,2,2,0
759,1380,4,2,2,0
760,1405,6,2,4,0
761,1406,6,2,4,0
762,1407,4,2,2,0
763,1408,4,2,2,0
764,1409,4,2,2,0
765,1410,6,2,4,0
766,1411,4,2,2,0
767,1412,4,2,2,0
768,1413,4,2,2,0
769,1414,4,2,2,0
770,1415,4,2,2,0
771,1416,5,2,3,0
772,1417,5,2,3,0
773,1418,4,2,2,0
774,1419,4,2,2,0
775,1420,4,2,2,0
776,1421,4,2,2,0
777,1422,4,2,2,0
778,1423,4,2,2,0
779,1424,5,2,3,0
780,1425,4,2,2,0
781,1426,5,2,3,0
782,1427,4,2,2,0
783,1428,4,2,2,0
784,1429,4,2,2,0
785,1430,6,2,4,0
786,1431,6,2,4,0
787,1432,6,2,4,0
788,1433,6,2,4,0
789,1434,6,2,4,0
790,1435,6,2,4,0
791,1436,5,2,3,0
792,1437,5,2,3,0
793,1438,4,2,2,0
794,1464,6,2,4,0
795,1465,6,2,4,0
796,1466,6,2,4,0
797,1467,6,2,4,0
798,1468,6,2,4,0
799,1469,6,2,4,0
800,1470,6,2,4,0
801,1471,4,2,2,0
802,1472,6,2,4,0
803,1473,6,2,4,0
804,1474,6,2,4,0
805,1475,4,2,2,0
806,1476,4,2,2,0
807,1477,5,2,3,0
808,1478,4,2,2,0
809,1479,6,2,4,0
810,1480,4,2,2,0
811,1481,4,2,2,0
812,1482,4,2,2,0
813,1483,4,2,2,0
814,1484,4,2,2,0
815,1485,4,2,2,0
816,1486,5,1,4,0
817,1487,4,2,2,0
818,1488,4,2,2,0
819,1489,4,2,2,0
820,1490,4,2,2,0
821,1491,4,2,2,0
822,1492,4,2,2,0
823,1493,4,2,2,0
824,1494,5,2,3,0
825,1495,4,2,2,0
826,1496,4,2,2,0
827,1497,4,2,2,0
828,1498,4,2,2,0
829,1499,5,2,3,0
830,1500,4,2,2,0
831,1501,4,2,2,0
832,1502,4,1,3,0
833,1503,10,2,8,0
834,1504,6,2,4,0
835,1505,6,2,4,0
836,1506,6,2,4,0
837,1507,6,2,4,0
838,1508,6,2,4,0
839,1509,6,2,4,0
840,1510,6,2,4,0
841,1511,6,2,4,0
842,1512,6,2,4,0
843,1513,6,2,4,0
844,1514,6,2,4,0
845,1515,6,2,4,0
846,1516,6,2,4,0
847,1517,6,2,4,0
848,1518,6,2,4,0
849,1519,6,2,4,0
850,1520,6,2,4,0
851,1521,6,2,4,0
852,1522,6,2,4,0
853,1523,6,2,4,0
854,1524,6,2,4,0
855,1525,6,2,4,0
856,1526,5,2,3,0
857,1527,6,2,4,0
858,1528,4,2,2,0
859,1529,6,1,5,0
860,1571,4,2,2,0
861,1572,4,2,2,0
862,1573,5,2,3,0
863,1574,4,2,2,0
864,1575,6,2,4,0
865,1576,6,2,4,0
866,1577,6,2,4,0
867,1578,6,2,4,0
868,1579,6,2,4,0
869,1580,6,2,4,0
870,1581,6,2,4,0
871,1582,6,2,4,0
872,1583,6,2,4,0
873,1584,4,2,2,0
874,1585,4,2,2,0
875,1586,4,2,2,0
876,1587,4,2,2,0
877,1588,4,2,2,0
878,1589,5,2,3,0
879,1590,4,2,2,0
880,1591,4,2,2,0
881,1592,5,2,3,0
882,1593,4,2,2,0
883,1594,4,2,2,0
884,1595,4,2,2,0
885,1596,4,2,2,0
886,1597,4,2,2,0
887,1598,4,2,2,0
888,1599,4,2,2,0
889,1600,4,2,2,0
890,1601,5,2,3,0
891,1602,4,2,2,0
892,1603,4,2,2,0
893,1604,4,2,2,0
894,1605,4,2,2,0
895,1606,6,2,4,0
896,1607,6,2,4,0
897,1608,6,2,4,0
898,1609,6,2,4,0
899,1610,6,2,4,0
900,1611,6,2,4,0
901,1612,6,2,4,0
902,1613,6,2,4,0
903,1614,6,2,4,0
904,1615,6,2,4,0
905,1616,6,2,4,0
906,1617,6,2,4,0
907,1618,6,2,4,0
908,1619,6,2,4,0
909,1620,6,2,4,0
910,1621,6,2,4,0
911,1622,6,2,4,0
912,1623,6,2,4,0
913,1624,6,2,4,0
914,1625,6,2,4,0
915,1626,4,2,2,0
916,1627,6,2,4,0
917,1628,5,2,3,0
918,1629,4,2,2,0
919,1630,5,2,3,0
920,1681,8,2,6,0
921,1682,5,2,3,0
922,1683,6,2,4,0
923,1684,5,2,3,0
924,1685,3,1,2,0
925,1686,10,2,8,0
926,1687,8,2,6,0
927,1688,6,2,4,0
928,1689,6,2,4,0
929,1690,6,2,4,0
930,1691,6,2,4,0
931,1692,6,2,4,0
932,1693,6,2,4,0
933,1694,6,2,4,0
934,1695,6,2,4,0
935,1696,6,2,4,0
936,1697,6,2,4,0
937,1698,6,2,4,0
938,1699,6,2,4,0
939,1700,6,2,4,0
940,1701,6,2,4,0
941,1702,6,2,4,0
942,1703,6,2,4,0
943,1704,6,2,4,0
944,1705,5,2,3,0
945,1706,5,1,4,0
946,1707,5,1,4,0
947,1708,5,2,3,0
948,1709,6,2,4,0
949,1710,6,2,4,0
950,1711,7,2,5,0
951,1712,5,2,3,0
952,1713,5,1,4,0
953,1714,5,2,3,0
954,1715,5,2,3,0
955,1716,5,2,3,0
956,1717,5,2,3,0
957,1718,5,2,3,0
958,1719,5,2,3,0
959,1720,4,1,3,0
960,1721,4,2,2,0
961,1722,4,2,2,0
962,1723,4,1,3,0
963,1761,2,1,1,0
964,1762,9,2,7,0
965,1763,6,4,2,0
966,1764,7,2,5,0
967,1765,5,4,1,0
968,1766,5,2,3,0
969,1767,3,2,1,0
970,1768,3,1,2,0
971,1769,3,1,2,0
972,1770,3,1,2,0
973,1771,3,1,2,0
974,1772,3,1,2,0
975,1773,2,1,1,0
976,1774,10,2,8,0
977,1775,6,2,4,0
978,1776,6,2,4,0
979,1777,6,2,4,0
980,1778,6,2,4,0
981,1779,6,2,4,0
982,1780,6,2,4,0
983,1781,6,2,4,0
984,1782,6,2,4,0
985,1783,6,2,4,0
986,1784,6,2,4,0
987,1785,6,2,4,0
988,1786,6,2,4,0
989,1787,5,1,4,0
990,1788,6,2,4,0
991,1789,6,2,4,0
992,1790,5,2,3,0
993,1791,6,2,4,0
994,1792,5,2,3,0
995,1793,6,2,4,0
996,1794,6,2,4,0
997,1795,6,2,4,0
998,1796,6,2,4,0
999,1797,6,2,4,0
1000,1798,6,2,4,0
1001,1799,5,2,3,0
1002,1800,5,2,3,0
1003,1801,4,1,3,0
1004,1802,4,2,2,0
1005,1803,4,2,2,0
1006,1849,6,2,4,0
1007,1850,3,1,2,0
1008,1851,3,1,2,0
1009,1852,3,1,2,0
1010,1853,6,2,4,0
1011,1854,6,2,4,0
1012,1855,6,2,4,0
1013,1856,6,2,4,0
1014,1857,6,2,4,0
1015,1858,6,2,4,0
1016,1859,6,2,4,0
1017,1860,6,2,4,0
1018,1861,6,2,4,0
1019,1862,6,2,4,0
1020,1863,7,2,5,0
1021,1864,6,2,4,0
1022,1865,6,2,4,0
1023,1866,6,2,4,0
1024,1867,6,2,4,0
1025,1868,6,2,4,0
1026,1869,6,2,4,0
1027,1870,5,1,4,0
1028,1871,6,2,4,0
1029,1872,5,1,4,0
1030,1873,6,2,4,0
1031,1874,6,2,4,0
1032,1875,5,1,4,0
1033,1876,5,2,3,0
1034,1877,6,2,4,0
1035,1878,6,2,4,0
1036,1879,5,1,4,0
1037,1880,5,2,3,0
1038,1881,5,2,3,0
1039,1882,5,2,3,0
1040,1883,5,2,3,0
1041,1884,5,1,4,0
1042,1885,5,2,3,0
1043,1886,5,2,3,0
1044,1887,5,2,3,0
1045,1888,5,2,3,0
1046,1889,5,2,3,0
1047,1890,4,1,3,0
1048,1891,4,1,3,0
1049,1892,5,1,4,0
1050,1893,4,1,3,0
1051,1926,8,2,6,0
1052,1927,8,2,6,0
1053,1928,6,2,4,0
1054,1929,6,2,4,0
1055,1930,7,2,5,0
1056,1953,5,2,3,0
1057,1954,3,1,2,0
1058,1955,3,1,2,0
1059,1956,3,1,2,0
1060,1957,2,1,1,0
1061,1958,2,1,1,0
1062,1959,6,2,4,0
1063,1960,6,2,4,0
1064,1961,6,2,4,0
1065,1962,6,2,4,0
1066,1963,6,2,4,0
1067,1964,6,2,4,0
1068,1965,6,2,4,0
1069,1966,6,2,4,0
1070,1967,8,2,6,0
1071,1968,6,2,4,0
1072,1969,6,2,4,0
1073,1970,7,1,6,0
1074,1971,6,2,4,0
1075,1972,6,2,4,0
1076,1973,5,1,4,0
1077,1974,7,2,5,0
1078,1975,6,2,4,0
1079,1976,6,2,4,0
1080,1977,5,2,3,0
1081,1978,4,1,3,0
1082,1979,4,1,3,0
1083,1980,5,2,3,0
1084,1981,4,1,3,0
1085,1982,4,1,3,0
1086,1983,4,2,2,0
1087,1984,4,1,3,0
1088,1985,4,1,3,0
1089,1986,4,1,3,0
1090,1987,4,1,3,0
1091,1988,3,1,2,0
1092,1989,3,1,2,0
1093,2027,5,2,3,0
1094,2028,5,2,3,0
1095,2029,5,1,4,0
1096,2030,5,2,3,0
1097,2043,3,1,2,0
1098,2044,6,2,4,0
1099,2045,6,2,4,0
1100,2046,7,2,5,0
1101,2047,4,1,3,0
1102,2048,3,1,2,0
1103,2049,3,1,2,0
1104,2050,2,1,1,0
1105,2051,6,2,4,0
1106,2052,6,2,4,0
