snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case20758_epigrids/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,3.57790081061735432e-01,3.30014989999999966e-02,1.39092021699999990e+00,5.35505981445312500e+01,1.91598728512627261e+01,3.57790081065964549e-01,2.86190737172252430e+00,1.34234150665742291e-01,6.73407461730005963e+00
/workspace/exp/20260413/iterative/pf_dumps/case2312_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,740,9.44888705034474226e-04,3.49072000000000011e-03,8.22983820000000033e-02,1.92934551239013672e+01,1.82301678147898313e-02,9.44888704367197554e-04,9.70889977920800673e-01,6.58386042244440972e-04,5.45178699069109873e-03
/workspace/exp/20260413/iterative/pf_dumps/case2383wp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,2.16842056121089366e-01,3.49536100000000021e-03,1.09556019000000004e-01,5.54020023345947266e+00,1.20134840978922486e+00,2.16842056092811236e-01,1.63670521814026837e+00,2.06651538192303974e-03,9.62579010311746641e-01
/workspace/exp/20260413/iterative/pf_dumps/case240_pserc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,238,3.60345169149250684e-04,3.38850000000000024e-04,2.50796099999999996e-03,9.00398406982421875e+01,3.24454216641889559e-02,3.60345169566946781e-04,7.57462090428946144e+00,2.06505880232729644e-03,1.87481697962725846e-02
/workspace/exp/20260413/iterative/pf_dumps/case24464_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,9.21267166364423740e-01,4.07604209999999981e-02,1.69529572200000000e+00,3.20265655517578125e+01,2.95050232957691314e+01,9.21267166411782634e-01,1.04299817120180549e+01,5.14733439143156168e-01,1.76232956883095468e+01
/workspace/exp/20260413/iterative/pf_dumps/case24_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,3,8.93715518223905388e-05,3.67099999999999992e-05,6.25000000000000030e-06,4.54300022125244141e+00,4.06014979702856715e-04,8.93715518224042947e-05,4.19100593417847223e-01,2.59912482070134843e-06,2.89613477328642954e-05
/workspace/exp/20260413/iterative/pf_dumps/case2736sp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,5.58061521502583799e-03,4.13133100000000024e-03,1.26099612000000000e-01,8.97042560577392578e+00,5.00604936183714211e-02,5.58061521475072039e-03,6.45488949106119869e-01,5.21122203898050085e-04,1.06899948328972871e-02
/workspace/exp/20260413/iterative/pf_dumps/case2737sop_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,752,8.47020393725619143e-04,4.15735100000000010e-03,9.65618449999999934e-02,6.14925098419189453e+00,5.20854098883205552e-03,8.47020393576688145e-04,2.84524888892714600e-01,3.69783547645496924e-04,7.33322202550429347e-04
/workspace/exp/20260413/iterative/pf_dumps/case2742_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,175,7.74846155600898202e-04,4.36667099999999992e-03,2.66429860000000004e-02,9.61249771118164062e+01,7.44820681798601947e-02,7.74846147356890187e-04,1.34871780553028620e+00,9.51161007209488929e-04,2.78834233312275082e-02
/workspace/exp/20260413/iterative/pf_dumps/case2746wop_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,894,5.76942374927647515e-04,4.03912099999999968e-03,1.10455057999999995e-01,9.28178310394287109e+00,5.35505398455282666e-03,5.76942374604510816e-04,4.50669425249012434e-01,8.70442842570318120e-04,9.79454001757723569e-04
/workspace/exp/20260413/iterative/pf_dumps/case2746wp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,883,9.55379857718786853e-04,4.03215100000000031e-03,1.08430167999999993e-01,9.30518054962158203e+00,8.88998205667784758e-03,9.55379856335982717e-04,6.48773781008349371e-01,7.85389259498614489e-04,1.32371015633109268e-03
/workspace/exp/20260413/iterative/pf_dumps/case2848_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,2.38247602513663495e+01,4.18488099999999967e-03,1.37436715999999987e-01,4.85373657226562500e+02,1.15639110157517371e+04,2.38247602513663814e+01,5.38812350402920188e+01,6.00818997648910891e-02,6.96827944885341992e+01
/workspace/exp/20260413/iterative/pf_dumps/case2853_sdet/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,5.83435989519494269e-01,3.85689099999999988e-03,1.20597751000000003e-01,2.85123004913330078e+01,1.66351022393781811e+01,5.83435989124582055e-01,7.72984929091139428e+00,3.63351229620028360e-02,2.83801331264862444e+00
/workspace/exp/20260413/iterative/pf_dumps/case2868_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,78,7.46181431495538616e-01,4.19026099999999981e-03,1.09521930000000007e-02,4.85373657226562500e+02,3.62176810359541832e+02,7.46181431495539726e-01,1.77991192692744882e+00,1.40229280973237280e-01,3.99276995197058895e+01
/workspace/exp/20260413/iterative/pf_dumps/case2869_pegase/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,991,7.11971754534581128e-04,4.28384999999999964e-03,1.32647944999999989e-01,2.66666507720947266e+01,1.89859021250251975e-02,7.11971754056679772e-04,1.02404735654417567e+00,1.11795093610411733e-03,5.21818545389503008e-02
/workspace/exp/20260413/iterative/pf_dumps/case30000_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,553,7.35678544268237818e-04,4.96214219999999984e-02,1.22486735499999999e+00,6.71930236816406250e+01,4.94324658419864615e-02,7.35678544192275470e-04,6.48970427635635083e+00,4.00651363928972160e-03,2.06463465567034987e-01
/workspace/exp/20260413/iterative/pf_dumps/case300_ieee/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,102,2.92572973599863439e-04,4.78010000000000013e-04,1.24490100000000008e-03,1.74990367889404297e+01,5.11974522899039108e-03,2.92572973629389842e-04,6.22943992288445525e+00,6.40689348101908251e-04,2.26999592258092520e-03
/workspace/exp/20260413/iterative/pf_dumps/case3012wp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,2.44407931656678186e-02,4.53270200000000043e-03,1.44594695999999995e-01,2.72074680328369141e+01,6.64972099844672204e-01,2.44407932058254007e-02,1.69041990859223734e+00,4.22923611067638205e-03,1.65679467121214952e-01
/workspace/exp/20260413/iterative/pf_dumps/case3022_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,1.02556452099051287e-01,4.49586100000000030e-03,1.57012829999999992e-01,2.30895633697509766e+01,2.36798369958270616e+00,1.02556452093197165e-01,3.08283003271623315e+01,2.33342944084737880e-02,1.12699086860518705e+00
/workspace/exp/20260413/iterative/pf_dumps/case30_as/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,6,8.42869795450275632e-04,6.39400000000000011e-05,1.03299999999999994e-05,1.11424911022186279e+00,9.39166919612779982e-04,8.42869795449761286e-04,2.31894556484505326e-01,5.15226893371689698e-07,1.26621019329880733e-04
/workspace/exp/20260413/iterative/pf_dumps/case30_ieee/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,6,9.92793105532165099e-04,4.26899999999999995e-05,1.06000000000000002e-05,9.41999971866607666e-01,9.35211077480471720e-04,9.92793105531963654e-04,3.29545655137659765e-01,1.72933624531523833e-06,9.22398128873937184e-05
/workspace/exp/20260413/iterative/pf_dumps/case3120sp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,5.28889458130667438e-03,4.71641199999999969e-03,1.51369059000000000e-01,2.75737037658691406e+01,1.45834412428558935e-01,5.28889458111439677e-03,8.36087718481631437e-01,1.10028001172315926e-03,3.94953715631884972e-02
/workspace/exp/20260413/iterative/pf_dumps/case3375wp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,7.56758079160535641e-02,5.02297100000000021e-03,1.64874311999999995e-01,2.72074680328369141e+01,2.05894712503601340e+00,7.56758079271122736e-02,1.38013277931022760e+00,5.38573078173687492e-03,5.67899851863936544e-01
/workspace/exp/20260413/iterative/pf_dumps/case3970_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,235,8.95950401917267655e-04,6.16289199999999968e-03,5.54753139999999978e-02,1.58070001602172852e+01,1.41622881479972484e-02,8.95950402002309546e-04,1.14799703129948383e+00,1.18445312385595525e-03,1.49647540915094357e-02
/workspace/exp/20260413/iterative/pf_dumps/case39_epri/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,12,3.69117820768591042e-05,5.70400000000000028e-05,2.16700000000000009e-05,8.30686473846435547e+00,3.06621180967692197e-04,3.69117820768050160e-05,1.27131915038565291e+00,6.73228162106909167e-05,1.35498742721562593e-05
/workspace/exp/20260413/iterative/pf_dumps/case3_lmbd/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,1,7.48464992501985934e-17,1.41000000000000005e-06,6.89999999999999958e-07,8.89999961853027344e+00,8.88178419700125232e-16,9.97953323335981286e-17,4.61566055483275051e+00,1.89522978644163231e-07,1.12586683087556594e-07
/workspace/exp/20260413/iterative/pf_dumps/case4020_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,506,4.23443011756156396e-04,6.26235199999999968e-03,1.27910042000000002e-01,1.42045001983642578e+01,6.01479629695145235e-03,4.23443008409693695e-04,1.66814460305450951e+00,1.01847761382031499e-02,8.03905044783448375e-04
/workspace/exp/20260413/iterative/pf_dumps/case4601_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,325,2.84405599705876645e-04,7.13997199999999964e-03,9.24293929999999986e-02,1.58070001602172852e+01,4.49559935018318483e-03,2.84405599077401888e-04,1.61735197612829484e+00,4.06862662996720914e-04,3.99806356223852966e-03
/workspace/exp/20260413/iterative/pf_dumps/case4619_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,454,9.44160428173715111e-04,7.20203199999999970e-03,1.36537085000000002e-01,2.53402690887451172e+01,2.39252793062192382e-02,9.44160427911385240e-04,1.34919769572355031e+00,1.20047648859136769e-03,1.58496122619147251e-02
/workspace/exp/20260413/iterative/pf_dumps/case4661_sdet/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,9.93530301174278319e-01,6.86675200000000027e-03,2.60533546000000005e-01,4.10441894531250000e+01,4.07786459087219555e+01,9.93530301171952401e-01,4.57259770839038637e+00,5.88884746122531055e-03,4.09909013188063298e+00
/workspace/exp/20260413/iterative/pf_dumps/case4837_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,443,4.93179352334353481e-04,7.47104100000000031e-03,1.28769393000000010e-01,1.80000000000000000e+01,8.87722839924592888e-03,4.93179355513662728e-04,3.83426888795128518e+00,5.48125036434847501e-03,2.23759309213997781e-02
/workspace/exp/20260413/iterative/pf_dumps/case4917_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,773,9.82260057705787188e-04,7.30749199999999963e-03,2.28813737999999989e-01,2.39915466308593750e+01,2.35659379350948474e-02,9.82260055914149170e-04,2.77481892412629776e+01,1.09246912529545881e-02,2.50317016821739458e-02
/workspace/exp/20260413/iterative/pf_dumps/case500_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,138,9.90891855867866416e-04,6.99269999999999991e-04,2.93888099999999996e-03,2.47289028167724609e+01,2.45036683827527108e-02,9.90891854940406701e-04,2.16452848544479703e+00,2.63743019323303685e-04,8.57801240843247825e-03
/workspace/exp/20260413/iterative/pf_dumps/case5658_epigrids/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,9.58332801757809556e-03,8.81205300000000025e-03,3.72442814000000011e-01,2.66879997253417969e+01,2.55759855486375809e-01,9.58332801703070530e-03,3.56173870034660500e-01,3.26133940913991838e-04,5.40058538935541954e-02
/workspace/exp/20260413/iterative/pf_dumps/case57_ieee/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,15,5.59372341837319556e-04,8.44099999999999999e-05,3.99500000000000021e-05,4.29500007629394531e+00,2.40250425086407926e-03,5.59372341836404273e-04,2.86735714078219739e-01,1.38431159779628388e-06,5.41907549977863057e-04
/workspace/exp/20260413/iterative/pf_dumps/case588_sdet/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,434,9.32229020351724559e-04,8.73210000000000023e-04,1.13501739999999993e-02,1.51451597213745117e+01,1.41187574474346475e-02,9.32229022815038834e-04,1.10572382899722577e+00,1.04541699688720513e-03,2.99682808255175015e-03
/workspace/exp/20260413/iterative/pf_dumps/case5_pjm/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,1,2.96059473233375061e-16,2.40999999999999980e-06,1.15999999999999991e-06,3.00000000000000000e+00,8.88178419700125232e-16,2.96059473233375061e-16,4.17041956312303175e-02,2.52769706721167609e-07,1.63713468129267348e-09
/workspace/exp/20260413/iterative/pf_dumps/case60_c/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,23,9.51256500930555975e-04,8.03700000000000047e-05,5.53599999999999985e-05,2.25499992370605469e+01,2.14508333700878101e-02,9.51256500924120801e-04,7.26042691505741411e-01,2.04391561824390777e-05,1.02066433795207079e-02
/workspace/exp/20260413/iterative/pf_dumps/case6468_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,257,3.89177274361542942e+01,9.90927299999999969e-03,1.07603027000000004e-01,5.83509643554687500e+02,2.27088692642284514e+04,3.89177274361535694e+01,1.64340394933741720e+02,3.57240149710378319e-02,1.76400446851771505e+02
/workspace/exp/20260413/iterative/pf_dumps/case6470_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,667,7.28749173687775476e-01,9.78382199999999931e-03,2.75718770000000002e-01,5.83509643554687500e+02,4.25232170579359263e+02,7.28749173687830876e-01,2.10032138576493921e+00,1.95835539036681605e-01,7.57547078108501779e+01
/workspace/exp/20260413/iterative/pf_dumps/case6495_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,463,2.29778017118885514e-01,9.80739199999999985e-03,1.91552409000000007e-01,5.83509643554687500e+02,1.34077688865740100e+02,2.29778017118879241e-01,1.25974775610435219e+00,3.92900695370530850e-01,1.25043969060331960e+02
/workspace/exp/20260413/iterative/pf_dumps/case6515_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,192,1.17849246908993237e+01,9.82656299999999996e-03,8.03319200000000011e-02,5.83509643554687500e+02,6.87661720570552279e+03,1.17849246908993628e+01,2.55587260505650384e+01,5.89725303567323778e-01,1.45074607143344338e+02
/workspace/exp/20260413/iterative/pf_dumps/case7336_epigrids/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,1.36538838776905196e-02,1.13438429999999993e-02,4.76751338999999996e-01,2.63430004119873047e+01,3.59684268718987177e-01,1.36538838816292890e-02,3.00073318783033249e+00,1.19295583626666257e-03,1.80164983323343186e-01
/workspace/exp/20260413/iterative/pf_dumps/case73_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,24,7.69487085142891883e-04,9.13499999999999978e-05,6.45499999999999969e-05,4.54300022125244141e+00,3.49577999798444949e-03,7.69487085127350495e-04,1.39636188170032960e+00,1.31234296709692444e-05,1.52149320336669724e-03
/workspace/exp/20260413/iterative/pf_dumps/case78484_epigrids/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,2.69062931194349275e+00,1.36652743999999993e-01,8.03203523200000014e+00,3.40135002136230469e+01,9.15177206768304785e+01,2.69062931195113864e+00,1.31245055489844749e+01,1.13694757587456730e-01,1.66760097131096998e+01
/workspace/exp/20260413/iterative/pf_dumps/case793_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,307,4.21623338988023617e-04,1.20404999999999991e-03,1.11041230000000005e-02,6.59876012802124023e+00,2.78219127919052817e-03,4.21623339114285899e-04,1.50923463742365205e+00,3.30206226175189244e-04,1.54125596787910157e-03
/workspace/exp/20260413/iterative/pf_dumps/case8387_pegase/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,3.28645691641640467e-02,1.17577629999999992e-02,5.21375712999999963e-01,2.24051782226562500e+03,7.36336529399192870e+01,3.28645691670778547e-02,3.11180608723917516e+01,4.13284562268358968e-02,2.58573825810709508e+01
/workspace/exp/20260413/iterative/pf_dumps/case89_pegase/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,60,9.08832192796297307e-04,1.41769999999999993e-04,2.89480000000000000e-04,1.34734487533569336e+01,1.22451039750628432e-02,9.08832192797850210e-04,5.48142407413539146e-01,6.39233287651475024e-05,5.85536190008072860e-04
/workspace/exp/20260413/iterative/pf_dumps/case9241_pegase/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,285,1.51865701171777223e+00,1.34468529999999999e-02,1.71807570999999992e-01,2.85812129974365234e+01,4.34050595219560336e+01,1.51865701171776979e+00,1.60803059437239848e+00,5.42604259680956602e-03,3.52989375115660931e+00
/workspace/exp/20260413/iterative/pf_dumps/case9591_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,403,3.74520457014407098e-04,1.49785339999999999e-02,2.62582152000000013e-01,1.45900001525878906e+01,5.46424990587029979e-03,3.74520208959770479e-04,5.51165561050978337e+00,1.02985117797516068e-02,2.00113886772879113e-03
