q,p,fsz,nc,uc,level,parent,asm_len,extend_elems
52,28234,6,2,4,0,28270,4,16
53,28235,6,2,4,0,28246,4,16
54,28236,6,2,4,0,28262,4,16
55,28237,6,2,4,0,28251,4,16
56,28238,6,2,4,0,28247,4,16
57,28277,4,2,2,0,28992,2,4
58,28278,4,2,2,0,28380,2,4
59,28279,4,2,2,0,28991,2,4
60,28280,4,2,2,0,28990,2,4
61,28281,4,2,2,0,28576,2,4
62,28282,8,2,6,0,28331,6,36
63,28283,6,2,4,0,28332,4,16
64,28284,6,2,4,0,28358,4,16
65,28285,6,2,4,0,28365,4,16
66,28286,6,2,4,0,28333,4,16
67,28287,4,2,2,0,28337,2,4
68,28288,4,2,2,0,28338,2,4
69,28289,4,2,2,0,28341,2,4
70,28290,4,2,2,0,28342,2,4
71,28291,4,2,2,0,28369,2,4
72,28292,4,2,2,0,28343,2,4
73,28293,4,2,2,0,28364,2,4
74,28294,4,2,2,0,28334,2,4
75,28295,4,2,2,0,28334,2,4
76,28296,4,2,2,0,28354,2,4
77,28297,4,2,2,0,28344,2,4
78,28298,4,2,2,0,28363,2,4
79,28299,4,2,2,0,28345,2,4
80,28300,4,2,2,0,28359,2,4
81,28301,4,2,2,0,28340,2,4
82,28302,4,2,2,0,28355,2,4
83,28303,4,2,2,0,28380,2,4
84,28304,4,2,2,0,28372,2,4
85,28305,4,2,2,0,28335,2,4
86,28306,4,2,2,0,28346,2,4
87,28307,4,2,2,0,28347,2,4
88,28308,4,2,2,0,28374,2,4
89,28309,4,2,2,0,28377,2,4
90,28310,4,2,2,0,28353,2,4
91,28311,4,2,2,0,28351,2,4
92,28312,4,2,2,0,28339,2,4
93,28313,4,2,2,0,28350,2,4
94,28314,4,2,2,0,28379,2,4
95,28315,4,2,2,0,28336,2,4
96,28316,3,1,2,0,28352,2,4
97,28317,3,1,2,0,28337,2,4
98,28318,8,2,6,0,28337,6,36
99,28319,8,2,6,0,28338,6,36
100,28320,8,2,6,0,28360,6,36
101,28321,8,2,6,0,28339,6,36
102,28322,8,2,6,0,28355,6,36
103,28323,6,2,4,0,28348,4,16
104,28324,6,2,4,0,28363,4,16
105,28325,6,2,4,0,28349,4,16
106,28326,6,2,4,0,28359,4,16
107,28327,6,2,4,0,28340,4,16
108,28328,6,2,4,0,28375,4,16
109,28329,6,2,4,0,28350,4,16
110,28330,6,2,4,0,28351,4,16
111,28381,6,2,4,0,28417,4,16
112,28382,6,2,4,0,28433,4,16
113,28383,6,2,4,0,28410,4,16
114,28384,6,2,4,0,28408,4,16
115,28385,6,2,4,0,28411,4,16
116,28386,4,2,2,0,28412,2,4
117,28387,4,2,2,0,28436,2,4
118,28388,4,2,2,0,28433,2,4
119,28389,4,2,2,0,28415,2,4
120,28390,4,2,2,0,28426,2,4
121,28391,4,2,2,0,28419,2,4
122,28392,4,2,2,0,28409,2,4
123,28393,4,2,2,0,28409,2,4
124,28394,4,2,2,0,28413,2,4
125,28395,4,2,2,0,28436,2,4
126,28396,4,2,2,0,28424,2,4
127,28397,4,2,2,0,28414,2,4
128,28398,4,2,2,0,28422,2,4
129,28399,3,1,2,0,28415,2,4
130,28400,3,1,2,0,28415,2,4
131,28401,8,2,6,0,28416,6,36
132,28402,6,2,4,0,28423,4,16
133,28403,6,2,4,0,28417,4,16
134,28404,6,2,4,0,28429,4,16
135,28405,6,2,4,0,28418,4,16
136,28406,6,2,4,0,28434,4,16
137,28407,4,2,2,0,28421,2,4
138,28431,6,2,4,0,28433,4,16
139,28437,4,2,2,0,28576,2,4
140,28438,4,2,2,0,28492,2,4
141,28439,8,4,4,0,28492,4,16
142,28440,8,2,6,0,28473,6,36
143,28441,6,2,4,0,28487,4,16
144,28442,6,2,4,0,28483,4,16
145,28443,6,2,4,0,28472,4,16
146,28444,6,2,4,0,28477,4,16
147,28445,6,2,4,0,28473,4,16
148,28446,6,2,4,0,28491,4,16
149,28447,6,2,4,0,28478,4,16
150,28448,4,2,2,0,28481,2,4
151,28449,4,2,2,0,28474,2,4
152,28450,4,2,2,0,28492,2,4
153,28451,4,2,2,0,28475,2,4
154,28452,4,2,2,0,28487,2,4
155,28453,4,2,2,0,28476,2,4
156,28454,4,2,2,0,28484,2,4
157,28455,4,2,2,0,28490,2,4
158,28456,4,2,2,0,28477,2,4
159,28457,4,2,2,0,28478,2,4
160,28458,4,2,2,0,28489,2,4
161,28459,4,2,2,0,28485,2,4
162,28460,4,2,2,0,28480,2,4
163,28461,3,1,2,0,28471,2,4
164,28462,3,1,2,0,28471,2,4
165,28463,8,2,6,0,28480,6,36
166,28464,8,2,6,0,28481,6,36
167,28465,8,2,6,0,28482,6,36
168,28466,6,2,4,0,28485,4,16
169,28467,6,2,4,0,28479,4,16
170,28468,6,2,4,0,28486,4,16
171,28469,6,2,4,0,28483,4,16
172,28470,4,2,2,0,28491,2,4
173,28493,4,2,2,0,28992,2,4
174,28494,3,1,2,0,28992,2,4
175,28495,3,1,2,0,28991,2,4
176,28496,8,4,4,0,28991,4,16
177,28497,8,2,6,0,28541,6,36
178,28498,6,2,4,0,28542,4,16
179,28499,6,2,4,0,28545,4,16
180,28500,6,2,4,0,28546,4,16
181,28501,4,2,2,0,28568,2,4
182,28502,4,2,2,0,28564,2,4
183,28503,4,2,2,0,28541,2,4
184,28504,4,2,2,0,28543,2,4
185,28505,4,2,2,0,28562,2,4
186,28506,4,2,2,0,28575,2,4
187,28507,4,2,2,0,28576,2,4
188,28508,4,2,2,0,28544,2,4
189,28509,4,2,2,0,28554,2,4
190,28510,4,2,2,0,28561,2,4
191,28511,4,2,2,0,28546,2,4
192,28512,4,2,2,0,28548,2,4
193,28513,4,2,2,0,28549,2,4
194,28514,4,2,2,0,28563,2,4
195,28515,3,1,2,0,28568,2,4
196,28516,3,1,2,0,28568,2,4
197,28517,3,1,2,0,28568,2,4
198,28518,3,1,2,0,28564,2,4
199,28519,3,1,2,0,28564,2,4
200,28520,3,1,2,0,28545,2,4
201,28521,3,1,2,0,28558,2,4
202,28522,3,1,2,0,28547,2,4
203,28523,10,2,8,0,28546,8,64
204,28524,8,2,6,0,28555,6,36
205,28525,8,2,6,0,28568,6,36
206,28526,8,2,6,0,28556,6,36
207,28527,6,2,4,0,28564,4,16
208,28528,6,2,4,0,28556,4,16
209,28529,6,2,4,0,28565,4,16
210,28530,6,2,4,0,28557,4,16
211,28531,6,2,4,0,28559,4,16
212,28532,6,2,4,0,28557,4,16
213,28533,6,2,4,0,28551,4,16
214,28534,6,2,4,0,28558,4,16
215,28535,6,2,4,0,28548,4,16
216,28536,6,2,4,0,28563,4,16
217,28537,6,2,4,0,28547,4,16
218,28538,6,2,4,0,28548,4,16
219,28539,6,2,4,0,28559,4,16
220,28540,6,2,4,0,28553,4,16
221,28578,4,2,2,0,28990,2,4
222,28579,4,2,2,0,48883,2,4
223,28580,4,2,2,0,48884,2,4
224,28581,3,1,2,0,48883,2,4
225,28582,8,2,6,0,28676,6,36
226,28583,8,2,6,0,28647,6,36
227,28584,6,2,4,0,28667,4,16
228,28585,6,2,4,0,28642,4,16
229,28586,6,2,4,0,28649,4,16
230,28587,6,2,4,0,28683,4,16
231,28588,4,2,2,0,28659,2,4
232,28589,4,2,2,0,28675,2,4
233,28590,4,2,2,0,28676,2,4
234,28591,4,2,2,0,28660,2,4
235,28592,4,2,2,0,28661,2,4
236,28593,4,2,2,0,28680,2,4
237,28594,4,2,2,0,28672,2,4
238,28595,4,2,2,0,28650,2,4
239,28596,4,2,2,0,28666,2,4
240,28597,4,2,2,0,28682,2,4
241,28598,4,2,2,0,28664,2,4
242,28599,4,2,2,0,28651,2,4
243,28600,4,2,2,0,28667,2,4
244,28601,4,2,2,0,28648,2,4
245,28602,4,2,2,0,28652,2,4
246,28603,4,2,2,0,28670,2,4
247,28604,4,2,2,0,28673,2,4
248,28605,4,2,2,0,28653,2,4
249,28606,4,2,2,0,28658,2,4
250,28607,4,2,2,0,28654,2,4
251,28608,4,2,2,0,28655,2,4
252,28609,4,2,2,0,28679,2,4
253,28610,3,1,2,0,28643,2,4
254,28611,3,1,2,0,28656,2,4
255,28612,3,1,2,0,28666,2,4
256,28613,3,1,2,0,28644,2,4
257,28614,3,1,2,0,28666,2,4
258,28615,3,1,2,0,28644,2,4
259,28616,3,1,2,0,28666,2,4
260,28617,3,1,2,0,28645,2,4
261,28618,3,1,2,0,28657,2,4
262,28619,3,1,2,0,28657,2,4
263,28620,3,1,2,0,28657,2,4
264,28621,3,1,2,0,28663,2,4
265,28622,3,1,2,0,28646,2,4
266,28623,3,1,2,0,28668,2,4
267,28624,10,2,8,0,28647,8,64
268,28625,8,2,6,0,28658,6,36
269,28626,8,2,6,0,28648,6,36
270,28627,6,2,4,0,28659,4,16
271,28628,6,2,4,0,28660,4,16
272,28629,6,2,4,0,28661,4,16
273,28630,6,2,4,0,28662,4,16
274,28631,6,2,4,0,28672,4,16
275,28632,6,2,4,0,28663,4,16
276,28633,6,2,4,0,28687,4,16
277,28634,6,2,4,0,28682,4,16
278,28635,6,2,4,0,28664,4,16
279,28636,6,2,4,0,28670,4,16
280,28637,6,2,4,0,28673,4,16
281,28638,6,2,4,0,28671,4,16
282,28639,6,2,4,0,28677,4,16
283,28640,6,2,4,0,28665,4,16
284,28641,6,2,4,0,28674,4,16
285,28690,4,2,2,0,63826,2,4
286,28691,4,2,2,0,28991,2,4
287,28692,4,2,2,0,28990,2,4
288,28693,4,2,2,0,28991,2,4
289,28694,4,2,2,0,38586,2,4
290,28697,3,1,2,0,48883,2,4
291,28698,3,1,2,0,48883,2,4
292,28699,8,4,4,0,28792,4,16
293,28700,6,2,4,0,28753,4,16
294,28701,6,2,4,0,28783,4,16
295,28702,6,2,4,0,28766,4,16
296,28703,6,2,4,0,28754,4,16
297,28704,6,2,4,0,28763,4,16
298,28705,6,2,4,0,28786,4,16
299,28706,6,2,4,0,28753,4,16
300,28707,6,2,4,0,28755,4,16
301,28708,6,2,4,0,28756,4,16
302,28709,4,2,2,0,28761,2,4
303,28710,4,2,2,0,28762,2,4
304,28711,4,2,2,0,28757,2,4
305,28712,4,2,2,0,28757,2,4
306,28713,4,2,2,0,28757,2,4
307,28714,4,2,2,0,28776,2,4
308,28715,4,2,2,0,28763,2,4
309,28716,4,2,2,0,28791,2,4
310,28717,4,2,2,0,28758,2,4
311,28718,4,2,2,0,28764,2,4
312,28719,4,2,2,0,28753,2,4
313,28720,4,2,2,0,28777,2,4
314,28721,4,2,2,0,28769,2,4
315,28722,4,2,2,0,28774,2,4
316,28723,4,2,2,0,28771,2,4
317,28724,4,2,2,0,28759,2,4
318,28725,4,2,2,0,28780,2,4
319,28726,4,2,2,0,28767,2,4
320,28727,4,2,2,0,28768,2,4
321,28728,4,2,2,0,28760,2,4
322,28729,4,2,2,0,28778,2,4
323,28730,4,2,2,0,28765,2,4
324,28731,4,2,2,0,28991,2,4
325,28732,3,1,2,0,28761,2,4
326,28733,3,1,2,0,28761,2,4
327,28734,3,1,2,0,28761,2,4
328,28735,3,1,2,0,28775,2,4
329,28736,3,1,2,0,28762,2,4
330,28737,3,1,2,0,28762,2,4
331,28738,3,1,2,0,28776,2,4
332,28739,8,2,6,0,28769,6,36
333,28740,6,2,4,0,28772,4,16
334,28741,6,2,4,0,28772,4,16
335,28742,6,2,4,0,28783,4,16
336,28743,6,2,4,0,28785,4,16
337,28744,6,2,4,0,28763,4,16
338,28745,6,2,4,0,28777,4,16
339,28746,6,2,4,0,28778,4,16
340,28747,6,2,4,0,28771,4,16
341,28748,6,2,4,0,28770,4,16
342,28749,6,2,4,0,28779,4,16
343,28750,6,2,4,0,28780,4,16
344,28751,6,2,4,0,28781,4,16
345,28752,6,2,4,0,28765,4,16
346,28793,4,2,2,0,32520,2,4
347,28794,4,2,2,0,28990,2,4
348,28795,4,2,2,0,28989,2,4
349,28796,3,1,2,0,28989,2,4
350,28797,6,2,4,0,28854,4,16
351,28798,6,2,4,0,28847,4,16
352,28799,6,2,4,0,28844,4,16
353,28800,6,2,4,0,28848,4,16
354,28801,6,2,4,0,28845,4,16
355,28802,6,2,4,0,28849,4,16
356,28803,6,2,4,0,28846,4,16
357,28804,6,2,4,0,28855,4,16
358,28805,4,2,2,0,28865,2,4
359,28806,4,2,2,0,28856,2,4
360,28807,4,2,2,0,28873,2,4
361,28808,4,2,2,0,28868,2,4
362,28809,4,2,2,0,28853,2,4
363,28810,4,2,2,0,28847,2,4
364,28811,4,2,2,0,28857,2,4
365,28812,4,2,2,0,28874,2,4
366,28813,4,2,2,0,28862,2,4
367,28814,4,2,2,0,28858,2,4
368,28815,4,2,2,0,28859,2,4
369,28816,4,2,2,0,28875,2,4
370,28817,4,2,2,0,28870,2,4
371,28818,4,2,2,0,28848,2,4
372,28819,4,2,2,0,28860,2,4
373,28820,4,2,2,0,28849,2,4
374,28821,4,2,2,0,28885,2,4
375,28822,4,2,2,0,28880,2,4
376,28823,4,2,2,0,28886,2,4
377,28824,4,2,2,0,28876,2,4
378,28825,4,2,2,0,28878,2,4
379,28826,4,2,2,0,28855,2,4
380,28827,3,1,2,0,28850,2,4
381,28828,3,2,1,0,28867,1,1
382,28829,3,1,2,0,28851,2,4
383,28830,3,1,2,0,28851,2,4
384,28831,3,1,2,0,28861,2,4
385,28832,3,1,2,0,28887,2,4
386,28833,3,1,2,0,28852,2,4
387,28834,3,1,2,0,28852,2,4
388,28835,10,2,8,0,28853,8,64
389,28836,8,2,6,0,28862,6,36
390,28837,8,2,6,0,28863,6,36
391,28838,6,2,4,0,28854,4,16
392,28839,6,2,4,0,28880,4,16
393,28840,6,2,4,0,28864,4,16
394,28841,6,2,4,0,28874,4,16
395,28842,6,2,4,0,28885,4,16
396,28843,6,2,4,0,28855,4,16
397,28891,6,2,4,0,32521,4,16
398,28892,4,2,2,0,28989,2,4
399,28893,3,2,1,0,38587,1,1
400,28894,6,2,4,0,28957,4,16
401,28895,6,2,4,0,28967,4,16
402,28896,6,2,4,0,28946,4,16
403,28897,6,2,4,0,28960,4,16
404,28898,6,2,4,0,28955,4,16
405,28899,6,2,4,0,28956,4,16
406,28900,6,2,4,0,28948,4,16
407,28901,6,2,4,0,28962,4,16
408,28902,4,2,2,0,28952,2,4
409,28903,4,2,2,0,28953,2,4
410,28904,4,2,2,0,28947,2,4
411,28905,4,2,2,0,28970,2,4
412,28906,4,2,2,0,28947,2,4
413,28907,4,2,2,0,28958,2,4
414,28908,4,2,2,0,28978,2,4
415,28909,4,2,2,0,28981,2,4
416,28910,4,2,2,0,28959,2,4
417,28911,4,2,2,0,28964,2,4
418,28912,4,2,2,0,28974,2,4
419,28913,4,2,2,0,28948,2,4
420,28914,4,2,2,0,28949,2,4
421,28915,3,2,1,0,28961,1,1
422,28916,3,1,2,0,28950,2,4
423,28917,3,1,2,0,28976,2,4
424,28918,3,1,2,0,28966,2,4
425,28919,3,1,2,0,28951,2,4
426,28920,3,1,2,0,28951,2,4
427,28921,3,1,2,0,28951,2,4
428,28922,3,1,2,0,28951,2,4
429,28923,3,1,2,0,28952,2,4
430,28924,3,1,2,0,28952,2,4
431,28925,3,1,2,0,28953,2,4
432,28926,3,1,2,0,28960,2,4
433,28927,3,1,2,0,28954,2,4
434,28928,8,2,6,0,28960,6,36
435,28929,7,2,5,0,28961,5,25
436,28930,7,2,5,0,28961,5,25
437,28931,6,2,4,0,28984,4,16
438,28932,6,2,4,0,28966,4,16
439,28933,6,2,4,0,28955,4,16
440,28934,6,2,4,0,28956,4,16
441,28935,6,2,4,0,28982,4,16
442,28936,6,2,4,0,28971,4,16
443,28937,6,2,4,0,28985,4,16
444,28938,6,2,4,0,28962,4,16
445,28939,6,2,4,0,28963,4,16
446,28940,6,2,4,0,28985,4,16
447,28941,6,2,4,0,28964,4,16
448,28942,6,2,4,0,28986,4,16
449,28943,6,2,4,0,28965,4,16
450,28944,6,2,4,0,28974,4,16
451,28945,6,2,4,0,28980,4,16
452,28993,6,2,4,0,63825,4,16
453,28994,4,2,2,0,30017,2,4
454,28995,10,2,8,0,29051,8,64
455,28996,8,2,6,0,29057,6,36
456,28997,6,2,4,0,29054,4,16
457,28998,6,2,4,0,29052,4,16
458,28999,6,2,4,0,29053,4,16
459,29000,5,1,4,0,29059,4,16
460,29001,4,2,2,0,29060,2,4
461,29002,4,2,2,0,29077,2,4
462,29003,4,2,2,0,29070,2,4
463,29004,4,2,2,0,29081,2,4
464,29005,4,2,2,0,29094,2,4
465,29006,4,2,2,0,29054,2,4
466,29007,4,2,2,0,29061,2,4
467,29008,4,2,2,0,29079,2,4
468,29009,4,2,2,0,29076,2,4
469,29010,4,2,2,0,29056,2,4
470,29011,4,2,2,0,29062,2,4
471,29012,4,2,2,0,29098,2,4
472,29013,4,2,2,0,29063,2,4
473,29014,4,2,2,0,29064,2,4
474,29015,4,2,2,0,29075,2,4
475,29016,4,2,2,0,29065,2,4
476,29017,4,2,2,0,29098,2,4
477,29018,4,2,2,0,29080,2,4
478,29019,4,2,2,0,29092,2,4
479,29020,4,2,2,0,29069,2,4
480,29021,4,2,2,0,29091,2,4
481,29022,4,2,2,0,29066,2,4
482,29023,4,2,2,0,29067,2,4
483,29024,4,2,2,0,29088,2,4
484,29025,4,2,2,0,29058,2,4
485,29026,4,2,2,0,29084,2,4
486,29027,4,2,2,0,29072,2,4
487,29028,4,2,2,0,29083,2,4
488,29029,4,2,2,0,29098,2,4
489,29030,4,2,2,0,29071,2,4
490,29031,4,2,2,0,29068,2,4
491,29032,3,1,2,0,29055,2,4
492,29033,3,1,2,0,29055,2,4
493,29034,3,1,2,0,29055,2,4
494,29035,10,2,8,0,29078,8,64
495,29036,8,2,6,0,29069,6,36
496,29037,6,2,4,0,29070,4,16
497,29038,6,2,4,0,29056,4,16
498,29039,6,2,4,0,29094,4,16
499,29040,6,2,4,0,29095,4,16
500,29041,6,2,4,0,29057,4,16
501,29042,6,2,4,0,29093,4,16
502,29043,6,2,4,0,29088,4,16
503,29044,6,2,4,0,29076,4,16
504,29045,6,2,4,0,29075,4,16
505,29046,6,2,4,0,29080,4,16
506,29047,6,2,4,0,29071,4,16
507,29048,6,2,4,0,29058,4,16
508,29049,6,2,4,0,29072,4,16
509,29050,6,2,4,0,29083,4,16
510,29099,6,2,4,0,29195,4,16
511,29100,4,2,2,0,29195,2,4
512,29101,4,2,2,0,38586,2,4
513,29102,8,2,6,0,29156,6,36
514,29103,6,2,4,0,29162,4,16
515,29104,6,2,4,0,29163,4,16
516,29105,6,2,4,0,29157,4,16
517,29106,6,2,4,0,29195,4,16
518,29107,4,2,2,0,29158,2,4
519,29108,4,2,2,0,29155,2,4
520,29109,4,2,2,0,29181,2,4
521,29110,4,2,2,0,29173,2,4
522,29111,4,2,2,0,29159,2,4
523,29112,4,2,2,0,29176,2,4
524,29113,4,2,2,0,29172,2,4
525,29114,4,2,2,0,29187,2,4
526,29115,4,2,2,0,29190,2,4
527,29116,4,2,2,0,29170,2,4
528,29117,4,2,2,0,29180,2,4
529,29118,4,2,2,0,29166,2,4
530,29119,4,2,2,0,29168,2,4
531,29120,4,2,2,0,29195,2,4
532,29121,4,2,2,0,29195,2,4
533,29122,4,2,2,0,29194,2,4
534,29123,4,2,2,0,29184,2,4
535,29124,4,2,2,0,29188,2,4
536,29125,4,2,2,0,29160,2,4
537,29126,4,2,2,0,29164,2,4
538,29127,4,2,2,0,29174,2,4
539,29128,4,2,2,0,29193,2,4
540,29129,4,2,2,0,29161,2,4
541,29130,4,2,2,0,29165,2,4
542,29131,4,2,2,0,29175,2,4
543,29132,3,1,2,0,29155,2,4
544,29133,3,1,2,0,29155,2,4
545,29134,3,1,2,0,29155,2,4
546,29135,3,1,2,0,29171,2,4
547,29136,3,1,2,0,29162,2,4
548,29137,6,2,4,0,29169,4,16
549,29138,6,2,4,0,29171,4,16
550,29139,6,2,4,0,29163,4,16
551,29140,6,2,4,0,29180,4,16
552,29141,6,2,4,0,29170,4,16
553,29142,6,2,4,0,29181,4,16
554,29143,6,2,4,0,29171,4,16
555,29144,6,2,4,0,29172,4,16
556,29145,6,2,4,0,29192,4,16
557,29146,6,2,4,0,29173,4,16
558,29147,6,2,4,0,29177,4,16
559,29148,6,2,4,0,29191,4,16
560,29149,6,2,4,0,29191,4,16
561,29150,6,2,4,0,29164,4,16
562,29151,6,2,4,0,29174,4,16
563,29152,6,2,4,0,29179,4,16
564,29153,6,2,4,0,29175,4,16
565,29154,4,2,2,0,29182,2,4
566,29196,6,2,4,0,29242,4,16
567,29197,6,2,4,0,29242,4,16
568,29198,6,2,4,0,29244,4,16
569,29199,6,2,4,0,29243,4,16
570,29200,5,3,2,0,29464,2,4
571,29201,4,2,2,0,29250,2,4
572,29202,4,2,2,0,29241,2,4
573,29203,4,2,2,0,29244,2,4
574,29204,4,2,2,0,29245,2,4
575,29205,4,2,2,0,29245,2,4
576,29206,4,2,2,0,29253,2,4
577,29207,4,2,2,0,29266,2,4
578,29208,4,2,2,0,29272,2,4
579,29209,4,2,2,0,29252,2,4
580,29210,4,2,2,0,29265,2,4
581,29211,4,2,2,0,29259,2,4
582,29212,4,2,2,0,29246,2,4
583,29213,4,2,2,0,29260,2,4
584,29214,4,2,2,0,29247,2,4
585,29215,4,2,2,0,29251,2,4
586,29216,4,2,2,0,29251,2,4
587,29217,4,2,2,0,29249,2,4
588,29218,4,2,2,0,29262,2,4
589,29219,4,2,2,0,29267,2,4
590,29220,4,2,2,0,29255,2,4
591,29221,4,2,2,0,29269,2,4
592,29222,4,2,2,0,29258,2,4
593,29223,4,2,2,0,29261,2,4
594,29224,4,2,2,0,29248,2,4
595,29225,4,2,2,0,29248,2,4
596,29226,3,1,2,0,29250,2,4
597,29227,3,1,2,0,29250,2,4
598,29228,3,1,2,0,29241,2,4
599,29229,3,1,2,0,29241,2,4
600,29230,3,1,2,0,29241,2,4
601,29231,3,1,2,0,29241,2,4
602,29232,3,1,2,0,29241,2,4
603,29233,10,2,8,0,29261,8,64
604,29234,8,2,6,0,29262,6,36
605,29235,8,2,6,0,29263,6,36
606,29236,6,2,4,0,29257,4,16
607,29237,6,2,4,0,29265,4,16
608,29238,6,2,4,0,29249,4,16
609,29239,6,2,4,0,29264,4,16
610,29240,4,2,2,0,29254,2,4
611,29273,4,2,2,0,29464,2,4
612,29274,6,2,4,0,29324,4,16
613,29275,6,2,4,0,29322,4,16
614,29276,6,2,4,0,29317,4,16
615,29277,6,2,4,0,29348,4,16
616,29278,4,2,2,0,29314,2,4
617,29279,4,2,2,0,29314,2,4
618,29280,4,2,2,0,29314,2,4
619,29281,4,2,2,0,29315,2,4
620,29282,4,2,2,0,29321,2,4
621,29283,4,2,2,0,29336,2,4
622,29284,4,2,2,0,29324,2,4
623,29285,4,2,2,0,29316,2,4
624,29286,4,2,2,0,29349,2,4
625,29287,4,2,2,0,29325,2,4
626,29288,4,2,2,0,29326,2,4
627,29289,4,2,2,0,29342,2,4
628,29290,4,2,2,0,29327,2,4
629,29291,4,2,2,0,29343,2,4
630,29292,4,2,2,0,29344,2,4
631,29293,4,2,2,0,29347,2,4
632,29294,4,2,2,0,29317,2,4
633,29295,4,2,2,0,29318,2,4
634,29296,4,2,2,0,29333,2,4
635,29297,4,2,2,0,29319,2,4
636,29298,4,2,2,0,29333,2,4
637,29299,4,2,2,0,29323,2,4
638,29300,4,2,2,0,29328,2,4
639,29301,3,1,2,0,29330,2,4
640,29302,3,1,2,0,29320,2,4
641,29303,3,1,2,0,29321,2,4
642,29304,3,1,2,0,29321,2,4
643,29305,3,1,2,0,29345,2,4
644,29306,8,2,6,0,29329,6,36
645,29307,6,2,4,0,29330,4,16
646,29308,6,2,4,0,29331,4,16
647,29309,6,2,4,0,29322,4,16
648,29310,6,2,4,0,29340,4,16
649,29311,6,2,4,0,29332,4,16
650,29312,6,2,4,0,29334,4,16
651,29313,6,2,4,0,29323,4,16
652,29350,4,2,2,0,29463,2,4
653,29351,8,2,6,0,29378,6,36
654,29352,7,2,5,0,29384,5,25
655,29353,6,2,4,0,29385,4,16
656,29354,4,2,2,0,29386,2,4
657,29355,4,2,2,0,29395,2,4
658,29356,4,2,2,0,29388,2,4
659,29357,4,2,2,0,29396,2,4
660,29358,4,2,2,0,29379,2,4
661,29359,4,2,2,0,29390,2,4
662,29360,4,2,2,0,29380,2,4
663,29361,4,2,2,0,29393,2,4
664,29362,4,2,2,0,29380,2,4
665,29363,4,2,2,0,29394,2,4
666,29364,4,2,2,0,29381,2,4
667,29365,4,2,2,0,29381,2,4
668,29366,4,2,2,0,29403,2,4
669,29367,3,1,2,0,29382,2,4
670,29368,3,1,2,0,29383,2,4
671,29369,3,2,1,0,29384,1,1
672,29370,8,2,6,0,29385,6,36
673,29371,8,2,6,0,29387,6,36
674,29372,6,2,4,0,29395,4,16
675,29373,6,2,4,0,29388,4,16
676,29374,6,2,4,0,29389,4,16
677,29375,6,2,4,0,29390,4,16
678,29376,6,2,4,0,29391,4,16
679,29377,6,2,4,0,29392,4,16
680,29406,4,2,2,0,29463,2,4
681,29407,6,2,4,0,29443,4,16
682,29408,6,2,4,0,29448,4,16
683,29409,6,2,4,0,29444,4,16
684,29410,6,2,4,0,29442,4,16
685,29411,6,2,4,0,29447,4,16
686,29412,8,4,4,0,29463,4,16
687,29413,4,2,2,0,29453,2,4
688,29414,4,2,2,0,29446,2,4
689,29415,4,2,2,0,29442,2,4
690,29416,4,2,2,0,29449,2,4
691,29417,4,2,2,0,29461,2,4
692,29418,4,2,2,0,29443,2,4
693,29419,4,2,2,0,29444,2,4
694,29420,4,2,2,0,29445,2,4
695,29421,4,2,2,0,29454,2,4
696,29422,4,2,2,0,29450,2,4
