q,p,fsz,nc,uc,level
135,1107,8,2,6,0
136,1108,6,2,4,0
137,1109,6,2,4,0
138,1110,6,2,4,0
139,1111,6,2,4,0
140,1133,6,2,4,0
141,1134,3,1,2,0
142,1135,3,1,2,0
143,1136,3,1,2,0
144,1137,3,1,2,0
145,1138,3,1,2,0
146,1139,3,1,2,0
147,1140,3,1,2,0
148,1141,3,1,2,0
149,1142,7,1,6,0
150,1143,6,2,4,0
151,1144,6,2,4,0
152,1145,6,2,4,0
153,1146,4,2,2,0
154,1147,4,2,2,0
155,1148,4,2,2,0
156,1149,4,2,2,0
157,1150,3,1,2,0
158,1151,3,1,2,0
159,1152,3,1,2,0
160,1153,3,1,2,0
161,1154,3,1,2,0
162,1155,3,1,2,0
163,1156,3,1,2,0
164,1157,3,1,2,0
165,1158,3,1,2,0
166,1159,3,1,2,0
167,1160,3,1,2,0
168,1161,3,1,2,0
169,1162,3,1,2,0
170,1163,3,1,2,0
171,1164,3,1,2,0
172,1165,3,1,2,0
173,1166,3,1,2,0
174,1167,3,1,2,0
175,1168,3,1,2,0
176,1169,3,1,2,0
177,1170,3,1,2,0
178,1171,3,1,2,0
179,1172,3,1,2,0
180,1173,3,1,2,0
181,1174,3,1,2,0
182,1175,3,1,2,0
183,1176,3,1,2,0
184,1177,3,1,2,0
185,1178,3,1,2,0
186,1179,3,1,2,0
187,1180,3,1,2,0
188,1181,3,1,2,0
189,1182,3,1,2,0
190,1183,3,1,2,0
191,1184,3,1,2,0
192,1185,3,1,2,0
193,1186,3,1,2,0
194,1187,3,1,2,0
195,1188,3,1,2,0
196,1189,3,1,2,0
197,1190,3,1,2,0
198,1191,3,1,2,0
199,1192,3,1,2,0
200,1193,3,1,2,0
201,1194,3,1,2,0
202,1195,3,1,2,0
203,1196,3,1,2,0
204,1197,3,1,2,0
205,1198,3,1,2,0
206,1199,3,1,2,0
207,1200,3,1,2,0
208,1201,3,1,2,0
209,1202,3,1,2,0
210,1203,3,1,2,0
211,1204,3,1,2,0
212,1205,3,1,2,0
213,1206,3,1,2,0
214,1207,3,1,2,0
215,1208,8,2,6,0
216,1209,8,2,6,0
217,1210,8,2,6,0
218,1211,8,2,6,0
219,1212,8,2,6,0
220,1213,6,2,4,0
221,1214,6,2,4,0
222,1215,7,2,5,0
223,1216,6,2,4,0
224,1236,10,2,8,0
225,1249,3,1,2,0
226,1250,3,1,2,0
227,1251,3,1,2,0
228,1252,3,1,2,0
229,1253,3,1,2,0
230,1254,3,1,2,0
231,1255,3,1,2,0
232,1256,3,1,2,0
233,1259,6,2,4,0
234,1260,6,2,4,0
235,1261,6,2,4,0
236,1262,6,2,4,0
237,1263,5,1,4,0
238,1264,4,2,2,0
239,1265,4,2,2,0
240,1266,4,2,2,0
241,1267,4,2,2,0
242,1268,4,2,2,0
243,1269,3,1,2,0
244,1270,3,1,2,0
245,1271,3,1,2,0
246,1272,3,1,2,0
247,1273,3,1,2,0
248,1274,3,1,2,0
249,1275,3,1,2,0
250,1276,3,1,2,0
251,1277,3,1,2,0
252,1278,3,1,2,0
253,1279,3,1,2,0
254,1280,3,1,2,0
255,1281,3,1,2,0
256,1282,3,1,2,0
257,1283,3,1,2,0
258,1284,3,1,2,0
259,1286,8,2,6,0
260,1287,8,2,6,0
261,1288,8,2,6,0
262,1289,6,2,4,0
263,1290,6,2,4,0
264,1291,6,2,4,0
265,1292,6,2,4,0
266,1293,6,2,4,0
267,1294,6,2,4,0
268,1295,6,2,4,0
269,1296,6,2,4,0
270,1297,6,2,4,0
271,1298,6,2,4,0
272,1299,6,2,4,0
273,1300,6,2,4,0
274,1301,6,2,4,0
275,1302,6,2,4,0
276,1303,6,2,4,0
277,1304,6,2,4,0
278,1305,6,2,4,0
279,1306,6,2,4,0
280,1307,6,2,4,0
281,1308,6,2,4,0
282,1342,8,2,6,0
283,1359,3,1,2,0
284,1360,3,1,2,0
285,1361,3,1,2,0
286,1362,3,1,2,0
287,1363,6,2,4,0
288,1364,6,2,4,0
289,1365,6,2,4,0
290,1366,4,2,2,0
291,1367,3,1,2,0
292,1368,3,1,2,0
293,1369,3,1,2,0
294,1370,3,1,2,0
295,1371,3,1,2,0
296,1372,3,1,2,0
297,1373,3,1,2,0
298,1374,3,1,2,0
299,1375,3,1,2,0
300,1376,3,1,2,0
301,1377,3,1,2,0
302,1378,8,2,6,0
303,1379,8,2,6,0
304,1380,6,2,4,0
305,1381,6,2,4,0
306,1382,6,2,4,0
307,1383,6,2,4,0
308,1384,6,2,4,0
309,1385,6,2,4,0
310,1386,6,2,4,0
311,1387,6,2,4,0
312,1388,6,2,4,0
313,1406,3,1,2,0
314,1407,3,1,2,0
315,1408,3,1,2,0
316,1409,3,1,2,0
317,1410,3,1,2,0
318,1411,3,1,2,0
319,1412,3,1,2,0
320,1413,6,2,4,0
321,1414,6,2,4,0
322,1415,6,2,4,0
323,1416,6,2,4,0
324,1417,6,2,4,0
325,1418,6,2,4,0
326,1419,4,2,2,0
327,1420,4,2,2,0
328,1421,6,2,4,0
329,1422,6,2,4,0
330,1423,4,2,2,0
331,1424,4,2,2,0
332,1425,4,2,2,0
333,1426,4,2,2,0
334,1427,5,2,3,0
335,1428,3,1,2,0
336,1429,3,1,2,0
337,1430,3,1,2,0
338,1431,3,1,2,0
339,1432,3,1,2,0
340,1433,3,1,2,0
341,1434,3,1,2,0
342,1435,3,1,2,0
343,1436,3,1,2,0
344,1437,3,1,2,0
345,1438,3,1,2,0
346,1439,3,1,2,0
347,1440,3,1,2,0
348,1441,3,1,2,0
349,1442,3,1,2,0
350,1443,6,2,4,0
351,1444,6,2,4,0
352,1445,6,2,4,0
353,1446,6,2,4,0
354,1447,6,2,4,0
355,1448,6,2,4,0
356,1449,6,2,4,0
357,1450,6,1,5,0
358,1451,6,2,4,0
359,1475,3,1,2,0
360,1476,8,2,6,0
361,1477,8,2,6,0
362,1478,8,2,6,0
363,1479,6,2,4,0
364,1480,6,2,4,0
365,1481,6,2,4,0
366,1482,6,2,4,0
367,1483,6,2,4,0
368,1484,12,2,10,0
369,1485,8,2,6,0
370,1486,8,2,6,0
371,1487,8,2,6,0
372,1488,8,2,6,0
373,1489,8,2,6,0
374,1490,8,2,6,0
375,1491,8,2,6,0
376,1492,6,2,4,0
377,1493,6,2,4,0
378,1494,6,2,4,0
379,1495,6,2,4,0
380,1496,6,2,4,0
381,1497,6,2,4,0
382,1498,6,2,4,0
383,1499,6,2,4,0
384,1500,6,2,4,0
385,1501,6,2,4,0
386,1502,6,2,4,0
387,1503,6,2,4,0
388,1526,8,2,6,0
389,1542,4,2,2,0
390,1543,3,1,2,0
391,1544,3,1,2,0
392,1545,10,2,8,0
393,1546,10,2,8,0
394,1547,8,2,6,0
395,1548,6,2,4,0
396,1549,6,2,4,0
397,1550,6,2,4,0
398,1551,6,2,4,0
399,1552,6,2,4,0
400,1553,6,2,4,0
401,1554,6,2,4,0
402,1555,6,2,4,0
403,1556,4,2,2,0
404,1557,4,2,2,0
405,1558,4,2,2,0
406,1559,4,2,2,0
407,1560,4,2,2,0
408,1561,4,2,2,0
409,1562,4,2,2,0
410,1563,4,2,2,0
411,1564,4,2,2,0
412,1565,3,1,2,0
413,1566,3,1,2,0
414,1567,3,1,2,0
415,1568,3,1,2,0
416,1569,3,1,2,0
417,1570,3,1,2,0
418,1571,3,1,2,0
419,1572,3,1,2,0
420,1573,3,1,2,0
421,1574,3,1,2,0
422,1575,3,1,2,0
423,1576,3,1,2,0
424,1577,3,1,2,0
425,1578,10,2,8,0
426,1579,10,2,8,0
427,1580,10,2,8,0
428,1581,8,2,6,0
429,1582,8,2,6,0
430,1583,8,2,6,0
431,1584,6,2,4,0
432,1585,6,2,4,0
433,1586,6,2,4,0
434,1587,6,2,4,0
435,1588,6,2,4,0
436,1589,6,2,4,0
437,1617,6,2,4,0
438,1618,8,2,6,0
439,1619,6,2,4,0
440,1620,6,2,4,0
441,1621,6,2,4,0
442,1622,3,1,2,0
443,1623,3,1,2,0
444,1624,3,1,2,0
445,1625,3,1,2,0
446,1626,3,1,2,0
447,1627,3,1,2,0
448,1628,3,1,2,0
449,1629,3,1,2,0
450,1630,3,1,2,0
451,1631,3,1,2,0
452,1632,3,1,2,0
453,1633,10,2,8,0
454,1634,10,2,8,0
455,1635,8,2,6,0
456,1636,8,2,6,0
457,1637,8,2,6,0
458,1638,8,2,6,0
459,1639,8,2,6,0
460,1640,8,2,6,0
461,1641,6,2,4,0
462,1642,6,2,4,0
463,1643,6,2,4,0
464,1644,6,2,4,0
465,1645,6,2,4,0
466,1646,6,2,4,0
467,1647,6,2,4,0
468,1648,6,2,4,0
469,1649,6,2,4,0
470,1650,6,2,4,0
471,1651,6,2,4,0
472,1652,6,2,4,0
473,1653,6,2,4,0
474,1654,4,2,2,0
475,1679,8,2,6,0
476,1680,8,2,6,0
477,1692,4,2,2,0
478,1693,4,2,2,0
479,1694,3,1,2,0
480,1695,3,1,2,0
481,1696,3,1,2,0
482,1697,3,1,2,0
483,1698,3,1,2,0
484,1699,3,1,2,0
485,1700,3,1,2,0
486,1701,3,1,2,0
487,1702,3,1,2,0
488,1703,10,2,8,0
489,1704,8,2,6,0
490,1705,6,2,4,0
491,1706,6,2,4,0
492,1707,6,2,4,0
493,1708,6,2,4,0
494,1709,6,2,4,0
495,1710,6,2,4,0
496,1711,6,2,4,0
497,1712,6,2,4,0
498,1713,4,2,2,0
499,1714,3,1,2,0
500,1715,3,1,2,0
501,1716,3,1,2,0
502,1717,3,1,2,0
503,1718,3,1,2,0
504,1719,3,1,2,0
505,1720,3,1,2,0
506,1721,3,1,2,0
507,1722,3,1,2,0
508,1723,3,1,2,0
509,1724,8,2,6,0
510,1725,8,2,6,0
511,1726,8,2,6,0
512,1727,6,2,4,0
513,1728,6,2,4,0
514,1729,6,2,4,0
515,1730,6,2,4,0
516,1731,6,2,4,0
517,1732,6,2,4,0
518,1733,6,2,4,0
519,1734,6,2,4,0
520,3,3,1,2,0
521,4,3,1,2,0
522,5,3,1,2,0
523,6,6,2,4,0
524,7,6,2,4,0
525,8,6,2,4,0
526,9,6,2,4,0
527,10,4,2,2,0
528,11,4,2,2,0
529,12,4,2,2,0
530,13,4,2,2,0
531,14,4,2,2,0
532,15,3,1,2,0
533,16,3,1,2,0
534,17,3,1,2,0
535,18,3,1,2,0
536,19,3,1,2,0
537,20,3,1,2,0
538,21,3,1,2,0
539,22,3,1,2,0
540,23,3,1,2,0
541,24,3,1,2,0
542,25,3,1,2,0
543,26,3,1,2,0
544,27,3,1,2,0
545,28,3,1,2,0
546,29,3,1,2,0
547,30,3,1,2,0
548,31,8,2,6,0
549,32,8,2,6,0
550,33,8,2,6,0
551,34,7,2,5,0
552,35,6,2,4,0
553,36,7,1,6,0
554,37,6,2,4,0
555,38,6,2,4,0
556,39,6,2,4,0
557,40,5,1,4,0
558,41,4,1,3,0
559,68,5,1,4,0
560,69,3,1,2,0
561,70,6,2,4,0
562,71,6,2,4,0
563,72,6,2,4,0
564,73,6,2,4,0
565,74,6,2,4,0
566,75,4,2,2,0
567,76,4,2,2,0
568,77,5,2,3,0
569,78,4,2,2,0
570,79,4,2,2,0
571,80,4,2,2,0
572,81,3,1,2,0
573,82,3,1,2,0
574,83,3,1,2,0
575,84,3,1,2,0
576,85,3,1,2,0
577,86,3,1,2,0
578,87,3,1,2,0
579,88,3,1,2,0
580,89,3,1,2,0
581,90,3,1,2,0
582,91,6,2,4,0
583,92,6,2,4,0
584,93,6,2,4,0
585,94,6,2,4,0
586,95,6,2,4,0
587,96,6,2,4,0
588,97,6,2,4,0
589,98,6,2,4,0
590,99,6,2,4,0
591,100,5,1,4,0
592,126,3,1,2,0
593,127,3,1,2,0
594,128,3,1,2,0
595,129,3,1,2,0
596,130,6,2,4,0
597,131,6,2,4,0
598,132,4,2,2,0
599,133,4,2,2,0
600,134,4,2,2,0
601,135,4,2,2,0
602,136,4,2,2,0
603,137,4,2,2,0
604,138,4,2,2,0
605,139,4,2,2,0
606,140,4,2,2,0
607,141,4,2,2,0
608,142,3,1,2,0
609,143,3,1,2,0
610,144,3,1,2,0
611,145,4,1,3,0
612,146,3,1,2,0
613,147,3,1,2,0
614,148,3,1,2,0
615,149,3,1,2,0
616,150,3,1,2,0
617,151,3,1,2,0
618,152,3,1,2,0
619,153,3,1,2,0
620,154,3,1,2,0
621,155,3,1,2,0
622,156,3,1,2,0
623,157,3,1,2,0
624,158,3,1,2,0
625,159,3,1,2,0
626,160,3,1,2,0
627,161,3,1,2,0
628,162,3,1,2,0
629,163,3,1,2,0
630,164,3,1,2,0
631,165,8,2,6,0
632,166,8,2,6,0
633,167,8,2,6,0
634,168,6,2,4,0
635,169,6,2,4,0
636,170,6,2,4,0
637,171,6,2,4,0
638,172,6,2,4,0
639,173,6,2,4,0
640,174,6,2,4,0
641,175,6,2,4,0
642,176,6,2,4,0
643,177,6,2,4,0
644,178,6,2,4,0
645,179,6,2,4,0
646,180,6,2,4,0
647,181,6,2,4,0
648,182,6,2,4,0
649,183,6,2,4,0
650,184,6,2,4,0
651,185,6,2,4,0
652,186,6,2,4,0
653,187,6,2,4,0
654,188,5,1,4,0
655,189,5,1,4,0
656,190,5,2,3,0
657,223,6,2,4,0
658,239,3,1,2,0
659,240,8,2,6,0
660,241,6,2,4,0
661,242,6,2,4,0
662,243,6,2,4,0
663,244,6,2,4,0
664,245,6,2,4,0
665,246,4,2,2,0
666,247,4,2,2,0
667,248,4,2,2,0
668,249,3,1,2,0
669,250,3,1,2,0
670,251,3,1,2,0
671,252,3,1,2,0
672,253,3,1,2,0
673,254,3,1,2,0
674,255,3,1,2,0
675,256,3,1,2,0
676,257,3,1,2,0
677,258,3,1,2,0
678,259,3,1,2,0
679,260,3,1,2,0
680,261,3,1,2,0
681,262,3,1,2,0
682,263,3,1,2,0
683,264,8,2,6,0
684,265,8,2,6,0
685,266,9,2,7,0
686,267,8,2,6,0
687,268,8,2,6,0
688,269,6,2,4,0
689,270,8,2,6,0
690,271,6,2,4,0
691,272,6,2,4,0
692,273,6,2,4,0
693,274,6,2,4,0
694,275,6,2,4,0
695,276,6,2,4,0
696,277,6,2,4,0
697,278,6,2,4,0
698,279,6,2,4,0
699,280,6,2,4,0
700,281,6,2,4,0
701,282,4,2,2,0
702,317,6,2,4,0
703,325,6,2,4,0
704,326,3,1,2,0
705,327,6,2,4,0
706,328,6,2,4,0
707,329,6,2,4,0
708,330,6,2,4,0
709,331,6,2,4,0
710,332,4,2,2,0
711,333,4,2,2,0
712,334,4,2,2,0
713,335,4,2,2,0
714,336,3,1,2,0
715,337,3,1,2,0
716,338,3,1,2,0
717,339,10,2,8,0
718,340,8,2,6,0
719,341,8,2,6,0
720,342,8,2,6,0
721,343,6,2,4,0
722,344,6,2,4,0
723,345,6,2,4,0
724,346,6,2,4,0
725,347,6,2,4,0
726,348,6,2,4,0
727,349,6,2,4,0
728,350,6,2,4,0
729,351,6,2,4,0
730,352,6,2,4,0
731,353,6,2,4,0
732,354,6,2,4,0
733,355,6,2,4,0
734,356,6,2,4,0
735,357,6,2,4,0
736,358,6,2,4,0
737,359,6,2,4,0
738,360,6,2,4,0
739,393,8,2,6,0
740,394,6,2,4,0
741,405,4,2,2,0
742,406,4,2,2,0
743,407,4,2,2,0
744,408,4,2,2,0
745,409,6,2,4,0
746,410,6,2,4,0
747,411,6,2,4,0
748,412,6,2,4,0
749,413,4,2,2,0
750,414,4,2,2,0
751,415,4,2,2,0
752,416,4,2,2,0
753,417,4,2,2,0
754,418,4,2,2,0
755,419,3,1,2,0
756,420,3,1,2,0
757,421,3,1,2,0
758,422,3,1,2,0
759,423,3,1,2,0
760,424,3,1,2,0
761,425,3,1,2,0
762,426,3,1,2,0
763,427,3,1,2,0
764,428,3,1,2,0
765,429,10,2,8,0
766,430,8,2,6,0
767,431,6,2,4,0
768,432,6,2,4,0
769,433,6,2,4,0
770,434,6,2,4,0
771,435,6,2,4,0
772,436,6,2,4,0
773,437,6,2,4,0
774,438,6,2,4,0
775,439,6,2,4,0
776,440,6,2,4,0
777,441,6,2,4,0
778,442,6,2,4,0
779,443,6,2,4,0
780,444,6,2,4,0
781,445,6,2,4,0
782,446,6,2,4,0
783,447,8,2,6,0
784,448,6,2,4,0
785,449,6,2,4,0
786,450,6,2,4,0
787,451,4,2,2,0
788,452,4,2,2,0
789,453,4,2,2,0
790,454,3,1,2,0
791,455,3,1,2,0
792,456,3,1,2,0
793,457,3,1,2,0
794,499,3,1,2,0
795,500,3,1,2,0
796,501,3,1,2,0
797,502,6,2,4,0
798,503,8,2,6,0
799,504,6,2,4,0
800,505,6,2,4,0
801,506,6,2,4,0
802,507,6,2,4,0
803,508,6,2,4,0
804,509,4,2,2,0
805,510,3,1,2,0
806,511,3,1,2,0
807,512,3,1,2,0
808,513,4,2,2,0
809,514,4,2,2,0
810,515,4,2,2,0
811,516,3,1,2,0
812,517,3,1,2,0
813,518,3,1,2,0
814,519,3,1,2,0
815,520,3,1,2,0
816,521,3,1,2,0
817,522,3,1,2,0
818,523,3,1,2,0
819,524,8,2,6,0
820,525,8,2,6,0
821,526,8,2,6,0
822,527,8,2,6,0
823,528,6,2,4,0
824,529,6,2,4,0
825,530,6,2,4,0
826,531,6,2,4,0
827,532,6,2,4,0
828,533,6,2,4,0
829,534,6,2,4,0
830,535,6,2,4,0
831,536,6,2,4,0
832,537,6,2,4,0
833,538,6,2,4,0
834,539,6,2,4,0
835,540,6,2,4,0
836,541,8,2,6,0
837,542,6,2,4,0
838,543,6,2,4,0
839,544,6,2,4,0
840,545,6,2,4,0
841,546,6,2,4,0
842,547,6,2,4,0
843,548,6,2,4,0
844,549,6,2,4,0
845,550,6,2,4,0
846,551,6,2,4,0
847,552,6,2,4,0
848,553,6,2,4,0
849,554,6,2,4,0
850,610,4,2,2,0
851,611,4,2,2,0
852,613,3,1,2,0
853,614,3,1,2,0
854,615,3,1,2,0
855,616,3,1,2,0
856,617,6,2,4,0
857,618,6,2,4,0
858,619,6,2,4,0
859,620,6,2,4,0
860,621,6,2,4,0
861,622,6,2,4,0
862,623,6,2,4,0
863,624,4,2,2,0
864,625,4,2,2,0
865,626,3,1,2,0
866,627,3,1,2,0
867,628,8,2,6,0
868,629,8,2,6,0
869,630,6,2,4,0
870,631,6,2,4,0
871,632,6,2,4,0
872,633,6,2,4,0
873,634,6,2,4,0
874,635,6,2,4,0
875,636,6,2,4,0
876,637,6,2,4,0
877,638,6,2,4,0
878,639,4,2,2,0
879,640,6,2,4,0
880,660,3,1,2,0
881,661,3,1,2,0
882,662,3,1,2,0
883,663,3,1,2,0
884,664,3,1,2,0
885,665,3,1,2,0
886,666,3,1,2,0
887,667,3,1,2,0
888,668,3,1,2,0
889,669,3,1,2,0
890,670,3,1,2,0
891,671,3,1,2,0
892,672,12,2,10,0
893,673,8,2,6,0
894,674,8,2,6,0
895,675,6,2,4,0
896,676,6,2,4,0
897,677,6,2,4,0
898,678,6,2,4,0
899,679,6,2,4,0
900,680,4,2,2,0
901,681,3,1,2,0
902,682,3,1,2,0
903,683,3,1,2,0
904,684,3,1,2,0
905,685,3,1,2,0
906,686,3,1,2,0
907,687,10,2,8,0
908,688,8,2,6,0
909,689,8,2,6,0
910,690,8,2,6,0
911,691,8,2,6,0
912,692,6,2,4,0
913,693,6,2,4,0
914,694,6,2,4,0
915,695,6,2,4,0
916,696,6,2,4,0
917,697,6,2,4,0
918,698,6,2,4,0
919,699,6,2,4,0
920,700,6,2,4,0
921,701,6,2,4,0
922,722,8,2,6,0
923,731,3,1,2,0
924,732,3,1,2,0
925,733,3,1,2,0
926,734,3,1,2,0
927,735,3,1,2,0
928,736,12,2,10,0
929,737,11,2,9,0
930,738,8,2,6,0
931,739,8,2,6,0
932,740,8,2,6,0
933,741,8,2,6,0
934,742,8,2,6,0
935,743,6,2,4,0
936,744,6,2,4,0
937,745,6,2,4,0
938,746,6,2,4,0
939,747,6,2,4,0
940,748,6,2,4,0
941,749,6,2,4,0
942,750,6,2,4,0
943,751,4,2,2,0
944,752,3,1,2,0
945,753,3,1,2,0
946,754,3,1,2,0
947,755,3,1,2,0
948,756,3,1,2,0
949,757,3,1,2,0
950,758,3,1,2,0
951,759,3,1,2,0
952,760,3,1,2,0
953,761,8,2,6,0
954,762,8,2,6,0
955,763,8,2,6,0
956,764,8,2,6,0
957,765,6,2,4,0
958,766,6,2,4,0
959,767,6,2,4,0
960,768,6,2,4,0
961,769,6,2,4,0
962,770,6,2,4,0
963,771,6,2,4,0
964,772,6,2,4,0
965,773,6,2,4,0
966,791,10,2,8,0
967,801,4,2,2,0
968,802,3,1,2,0
969,803,8,2,6,0
970,804,8,2,6,0
971,805,8,2,6,0
972,806,8,2,6,0
973,807,6,2,4,0
974,808,6,2,4,0
975,809,8,4,4,0
976,810,6,2,4,0
977,811,6,2,4,0
978,812,6,2,4,0
979,813,6,2,4,0
980,814,6,2,4,0
981,815,6,2,4,0
982,816,6,2,4,0
983,817,8,2,6,0
984,818,8,2,6,0
985,819,8,2,6,0
986,820,8,2,6,0
987,821,8,4,4,0
988,822,8,2,6,0
989,823,8,2,6,0
990,824,8,2,6,0
991,825,8,2,6,0
992,826,8,2,6,0
993,827,8,2,6,0
994,828,8,2,6,0
995,829,8,2,6,0
996,830,7,2,5,0
997,831,6,2,4,0
998,832,6,2,4,0
999,833,6,2,4,0
1000,834,6,2,4,0
1001,835,6,2,4,0
1002,1257,6,2,4,0
1003,1258,6,2,4,0
1004,1285,8,2,6,0
1005,0,3,1,2,0
1006,1,3,1,2,0
1007,2,3,1,2,0
1008,125,3,1,2,0
1009,498,3,1,2,0
1010,609,4,2,2,0
1011,612,3,1,2,0
1012,924,8,2,6,1
1013,925,6,2,4,1
1014,926,6,2,4,1
1015,927,6,2,4,1
1016,928,6,2,4,1
1017,929,8,2,6,1
1018,930,10,2,8,1
1019,931,6,2,4,1
1020,932,8,2,6,1
1021,933,6,2,4,1
1022,934,8,2,6,1
1023,935,11,2,9,1
1024,936,6,2,4,1
1025,937,8,2,6,1
1026,938,8,2,6,1
1027,982,8,2,6,1
1028,983,8,2,6,1
1029,984,13,2,11,1
1030,985,6,2,4,1
1031,986,12,2,10,1
1032,987,10,2,8,1
1033,988,6,2,4,1
1034,995,14,2,12,1
1035,996,10,2,8,1
1036,997,10,2,8,1
1037,1005,12,2,10,1
1038,1036,8,2,6,1
1039,1037,6,2,4,1
1040,1038,16,2,14,1
1041,1039,10,2,8,1
1042,1040,8,2,6,1
1043,1041,8,2,6,1
1044,1047,14,2,12,1
1045,1048,12,2,10,1
1046,1049,12,2,10,1
1047,1054,12,2,10,1
1048,1112,6,2,4,1
1049,1113,6,2,4,1
1050,1114,6,2,4,1
1051,1115,6,2,4,1
1052,1116,6,2,4,1
1053,1117,10,2,8,1
1054,1118,8,2,6,1
1055,1119,8,2,6,1
1056,1120,6,2,4,1
1057,1129,9,2,7,1
1058,1217,6,2,4,1
1059,1218,10,2,8,1
1060,1219,5,2,3,1
1061,1220,6,2,4,1
1062,1221,16,2,14,1
1063,1222,8,2,6,1
1064,1223,8,2,6,1
1065,1224,8,2,6,1
1066,1225,8,2,6,1
1067,1226,8,2,6,1
1068,1227,7,2,5,1
1069,1228,8,2,6,1
1070,1235,8,2,6,1
1071,1311,6,2,4,1
1072,1312,8,2,6,1
1073,1313,6,2,4,1
1074,1314,10,2,8,1
1075,1315,5,2,3,1
1076,1316,8,2,6,1
1077,1317,6,2,4,1
1078,1318,6,2,4,1
1079,1319,6,2,4,1
1080,1320,6,2,4,1
1081,1321,6,2,4,1
1082,1322,6,2,4,1
1083,1323,6,2,4,1
1084,1324,6,2,4,1
1085,1325,6,2,4,1
1086,1326,6,2,4,1
1087,1341,8,2,6,1
1088,1389,6,2,4,1
1089,1390,6,2,4,1
1090,1391,6,2,4,1
1091,1392,7,2,5,1
1092,1393,8,2,6,1
1093,1394,6,2,4,1
1094,1395,8,2,6,1
1095,1401,8,2,6,1
1096,1402,8,2,6,1
1097,1452,8,2,6,1
1098,1453,6,2,4,1
1099,1454,6,2,4,1
1100,1455,7,2,5,1
1101,1456,6,2,4,1
1102,1457,8,2,6,1
1103,1458,8,2,6,1
1104,1459,8,2,6,1
1105,1504,8,2,6,1
1106,1505,8,2,6,1
1107,1506,6,2,4,1
1108,1507,6,2,4,1
1109,1508,8,2,6,1
