q,p,fsz,nc,uc,level
249,11764,4,2,2,0
250,11765,4,2,2,0
251,11766,6,4,2,0
252,11767,6,2,4,0
253,11768,6,2,4,0
254,11769,4,2,2,0
255,11770,4,2,2,0
256,11771,4,2,2,0
257,11772,4,2,2,0
258,11773,4,2,2,0
259,11774,4,2,2,0
260,11775,4,2,2,0
261,11776,4,2,2,0
262,11777,4,2,2,0
263,11778,4,2,2,0
264,11779,4,2,2,0
265,11780,4,2,2,0
266,11781,4,2,2,0
267,11782,4,2,2,0
268,11783,4,2,2,0
269,11784,4,2,2,0
270,11785,4,2,2,0
271,11786,8,2,6,0
272,11787,8,2,6,0
273,11788,6,2,4,0
274,11789,6,2,4,0
275,11790,6,2,4,0
276,11791,6,2,4,0
277,11792,6,2,4,0
278,11793,4,2,2,0
279,11794,4,2,2,0
280,11795,4,2,2,0
281,11820,8,2,6,0
282,11821,6,2,4,0
283,11822,6,2,4,0
284,11823,6,2,4,0
285,11824,4,2,2,0
286,11825,4,2,2,0
287,11826,4,2,2,0
288,11827,4,2,2,0
289,11828,4,2,2,0
290,11829,4,2,2,0
291,11830,4,2,2,0
292,11831,4,2,2,0
293,11832,4,2,2,0
294,11833,4,2,2,0
295,11834,4,2,2,0
296,11835,4,2,2,0
297,11836,4,2,2,0
298,11837,4,2,2,0
299,11838,4,2,2,0
300,11839,4,2,2,0
301,11840,4,2,2,0
302,11841,4,2,2,0
303,11842,3,1,2,0
304,11843,3,1,2,0
305,11844,3,1,2,0
306,11845,3,1,2,0
307,11846,12,2,10,0
308,11847,6,2,4,0
309,11848,6,2,4,0
310,11849,6,2,4,0
311,11850,6,2,4,0
312,11851,6,2,4,0
313,11852,6,2,4,0
314,11853,6,2,4,0
315,11854,6,2,4,0
316,11855,6,2,4,0
317,11888,4,2,2,0
318,11889,4,2,2,0
319,11890,4,2,2,0
320,11891,8,4,4,0
321,11892,10,2,8,0
322,11893,8,2,6,0
323,11894,6,2,4,0
324,11895,4,2,2,0
325,11896,4,2,2,0
326,11897,4,2,2,0
327,11898,4,2,2,0
328,11899,4,2,2,0
329,11900,4,2,2,0
330,11901,4,2,2,0
331,11902,4,2,2,0
332,11903,4,2,2,0
333,11904,4,2,2,0
334,11905,4,2,2,0
335,11906,4,2,2,0
336,11907,4,2,2,0
337,11908,4,2,2,0
338,11909,3,1,2,0
339,11910,3,1,2,0
340,11911,3,1,2,0
341,11912,3,2,1,0
342,11913,3,2,1,0
343,11914,3,1,2,0
344,11915,6,2,4,0
345,11916,5,1,4,0
346,11917,6,2,4,0
347,11918,6,2,4,0
348,11919,6,2,4,0
349,11920,6,2,4,0
350,11921,4,2,2,0
351,11943,6,2,4,0
352,11950,4,2,2,0
353,11951,4,2,2,0
354,11952,4,2,2,0
355,11953,6,2,4,0
356,11954,4,2,2,0
357,11955,3,1,2,0
358,11956,3,1,2,0
359,11957,4,2,2,0
360,11958,4,2,2,0
361,11959,4,2,2,0
362,11960,4,2,2,0
363,11961,4,2,2,0
364,11962,4,2,2,0
365,11963,4,2,2,0
366,11964,4,2,2,0
367,11965,4,2,2,0
368,11966,4,2,2,0
369,11967,4,2,2,0
370,11968,4,2,2,0
371,11969,4,2,2,0
372,11970,10,2,8,0
373,11971,8,2,6,0
374,11972,8,2,6,0
375,11973,6,2,4,0
376,11974,6,2,4,0
377,11975,6,2,4,0
378,11976,4,2,2,0
379,11995,6,2,4,0
380,12003,4,2,2,0
381,12004,4,2,2,0
382,12005,4,2,2,0
383,12006,3,1,2,0
384,12007,3,1,2,0
385,12008,6,2,4,0
386,12009,6,2,4,0
387,12010,4,2,2,0
388,12011,4,2,2,0
389,12012,4,2,2,0
390,12013,4,2,2,0
391,12014,4,2,2,0
392,12015,4,2,2,0
393,12016,4,2,2,0
394,12017,4,2,2,0
395,12018,4,2,2,0
396,12019,3,1,2,0
397,12020,3,1,2,0
398,12021,3,1,2,0
399,12022,3,1,2,0
400,12023,3,1,2,0
401,12024,3,1,2,0
402,12025,3,1,2,0
403,12026,3,1,2,0
404,12027,3,1,2,0
405,12028,3,1,2,0
406,12029,3,1,2,0
407,12030,3,1,2,0
408,12031,3,1,2,0
409,12032,4,2,2,0
410,12033,4,2,2,0
411,12034,3,1,2,0
412,12035,3,1,2,0
413,12036,3,1,2,0
414,12037,3,1,2,0
415,12038,3,1,2,0
416,12039,3,1,2,0
417,12040,3,1,2,0
418,12041,3,1,2,0
419,12042,3,1,2,0
420,12043,3,1,2,0
421,12044,3,1,2,0
422,12045,3,1,2,0
423,12046,3,1,2,0
424,12047,3,1,2,0
425,12048,3,1,2,0
426,12049,3,1,2,0
427,12050,3,1,2,0
428,12051,3,1,2,0
429,12052,3,1,2,0
430,12053,3,1,2,0
431,12054,16,2,14,0
432,12055,14,2,12,0
433,12056,8,2,6,0
434,12057,8,2,6,0
435,12058,6,2,4,0
436,12059,8,2,6,0
437,12060,4,2,2,0
438,12061,5,1,4,0
439,12091,4,2,2,0
440,12092,4,2,2,0
441,12093,8,2,6,0
442,12094,6,2,4,0
443,12095,6,2,4,0
444,12096,6,2,4,0
445,12097,6,2,4,0
446,12098,6,4,2,0
447,12099,4,2,2,0
448,12100,4,2,2,0
449,12101,4,2,2,0
450,12102,4,2,2,0
451,12103,4,2,2,0
452,12104,4,2,2,0
453,12105,4,2,2,0
454,12106,4,2,2,0
455,12107,4,2,2,0
456,12108,4,2,2,0
457,12109,4,2,2,0
458,12110,4,2,2,0
459,12111,3,1,2,0
460,12112,3,1,2,0
461,12113,3,1,2,0
462,12114,3,1,2,0
463,12115,3,1,2,0
464,12116,8,2,6,0
465,12117,8,2,6,0
466,12118,8,2,6,0
467,12119,6,2,4,0
468,12120,4,2,2,0
469,12121,4,2,2,0
470,12151,4,2,2,0
471,12152,6,2,4,0
472,12153,6,2,4,0
473,12154,4,2,2,0
474,12155,4,2,2,0
475,12156,4,2,2,0
476,12157,4,2,2,0
477,12158,4,2,2,0
478,12159,4,2,2,0
479,12160,4,2,2,0
480,12161,4,2,2,0
481,12162,4,2,2,0
482,12163,4,2,2,0
483,12164,4,2,2,0
484,12165,4,2,2,0
485,12166,4,2,2,0
486,12167,4,2,2,0
487,12168,4,2,2,0
488,12169,4,2,2,0
489,12170,4,2,2,0
490,12171,4,2,2,0
491,12172,4,2,2,0
492,12173,4,2,2,0
493,12174,3,1,2,0
494,12175,3,1,2,0
495,12176,3,1,2,0
496,12177,8,2,6,0
497,12178,6,2,4,0
498,12179,6,2,4,0
499,12180,6,2,4,0
500,12181,6,2,4,0
501,12182,6,2,4,0
502,12183,6,2,4,0
503,12184,6,2,4,0
504,12185,6,2,4,0
505,12186,4,2,2,0
506,12187,4,2,2,0
507,12219,8,2,6,0
508,12220,6,4,2,0
509,12221,4,2,2,0
510,12222,4,2,2,0
511,12223,4,2,2,0
512,12224,4,2,2,0
513,12225,4,2,2,0
514,12226,4,2,2,0
515,12227,4,2,2,0
516,12228,4,2,2,0
517,12229,4,2,2,0
518,12230,4,2,2,0
519,12231,4,2,2,0
520,12232,4,2,2,0
521,12233,4,2,2,0
522,12234,4,2,2,0
523,12235,4,2,2,0
524,12236,4,2,2,0
525,12237,4,2,2,0
526,12238,4,2,2,0
527,12239,4,2,2,0
528,12240,4,2,2,0
529,12241,8,2,6,0
530,12242,8,2,6,0
531,12243,6,2,4,0
532,12244,6,2,4,0
533,12245,6,2,4,0
534,12246,6,2,4,0
535,12247,6,2,4,0
536,12248,6,2,4,0
537,12249,4,2,2,0
538,12250,6,2,4,0
539,12251,4,2,2,0
540,12284,3,1,2,0
541,12285,3,1,2,0
542,12286,6,2,4,0
543,12287,4,2,2,0
544,12288,4,2,2,0
545,12289,4,2,2,0
546,12290,4,2,2,0
547,12291,7,2,5,0
548,12292,6,2,4,0
549,12293,4,2,2,0
550,12294,4,2,2,0
551,12295,4,2,2,0
552,12296,4,2,2,0
553,12297,4,2,2,0
554,12298,4,2,2,0
555,12299,4,2,2,0
556,12300,4,2,2,0
557,12301,3,1,2,0
558,12302,3,2,1,0
559,12303,3,1,2,0
560,12304,3,1,2,0
561,12305,3,1,2,0
562,12306,3,1,2,0
563,12307,3,1,2,0
564,12308,3,1,2,0
565,12309,3,1,2,0
566,12310,10,2,8,0
567,12311,6,2,4,0
568,12312,6,2,4,0
569,12313,6,2,4,0
570,12314,6,2,4,0
571,12315,6,2,4,0
572,12316,6,2,4,0
573,12317,4,2,2,0
574,12318,7,2,5,0
575,12319,6,2,4,0
576,12320,5,1,4,0
577,12321,4,2,2,0
578,12322,5,1,4,0
579,12323,4,2,2,0
580,12324,4,2,2,0
581,12353,4,2,2,0
582,12354,6,2,4,0
583,12355,5,2,3,0
584,12356,4,2,2,0
585,12357,4,2,2,0
586,12358,4,2,2,0
587,12359,4,2,2,0
588,12360,4,2,2,0
589,12361,4,2,2,0
590,12362,4,2,2,0
591,12363,4,2,2,0
592,12364,4,2,2,0
593,12365,4,2,2,0
594,12366,4,2,2,0
595,12367,3,2,1,0
596,12368,3,1,2,0
597,12369,3,1,2,0
598,12370,8,2,6,0
599,12371,8,2,6,0
600,12372,8,2,6,0
601,12373,8,2,6,0
602,12374,4,2,2,0
603,12375,4,2,2,0
604,12376,6,2,4,0
605,12377,4,2,2,0
606,12378,4,2,2,0
607,12379,3,1,2,0
608,12408,4,2,2,0
609,12409,8,2,6,0
610,12410,6,2,4,0
611,12411,6,2,4,0
612,12412,6,2,4,0
613,12413,6,2,4,0
614,12414,6,2,4,0
615,12415,4,2,2,0
616,12416,4,2,2,0
617,12417,4,2,2,0
618,12418,4,2,2,0
619,12419,4,2,2,0
620,12420,4,2,2,0
621,12421,4,2,2,0
622,12422,4,2,2,0
623,12423,4,2,2,0
624,12424,4,2,2,0
625,12425,4,2,2,0
626,12426,4,2,2,0
627,12427,4,2,2,0
628,12428,4,2,2,0
629,12429,4,2,2,0
630,12430,4,2,2,0
631,12431,4,2,2,0
632,12432,4,2,2,0
633,12433,4,2,2,0
634,12434,3,2,1,0
635,12435,6,2,4,0
636,12436,6,2,4,0
637,12437,6,2,4,0
638,12438,6,2,4,0
639,12439,6,2,4,0
640,12440,6,2,4,0
641,12441,6,2,4,0
642,12442,6,2,4,0
643,12443,4,2,2,0
644,12444,4,2,2,0
645,12445,4,2,2,0
646,12477,6,2,4,0
647,12486,8,4,4,0
648,12487,6,2,4,0
649,12488,6,2,4,0
650,12489,4,2,2,0
651,12490,4,2,2,0
652,12491,4,2,2,0
653,12492,4,2,2,0
654,12493,4,2,2,0
655,12494,5,2,3,0
656,12495,4,2,2,0
657,12496,4,2,2,0
658,12497,4,2,2,0
659,12498,4,2,2,0
660,12499,4,2,2,0
661,12500,4,2,2,0
662,12501,4,2,2,0
663,12502,4,2,2,0
664,12503,4,2,2,0
665,12504,4,2,2,0
666,12505,3,1,2,0
667,12506,10,2,8,0
668,12507,8,2,6,0
669,12508,6,2,4,0
670,12509,6,2,4,0
671,12510,8,2,6,0
672,12511,6,1,5,0
673,12534,6,2,4,0
674,12536,8,2,6,0
675,12537,4,2,2,0
676,12538,4,2,2,0
677,12539,6,2,4,0
678,12540,6,2,4,0
679,12541,5,1,4,0
680,12542,4,2,2,0
681,12543,4,2,2,0
682,12544,5,2,3,0
683,12545,4,2,2,0
684,12546,4,2,2,0
685,12547,4,2,2,0
686,12548,4,2,2,0
687,12549,4,2,2,0
688,12550,4,2,2,0
689,12551,4,2,2,0
690,12552,4,2,2,0
691,12553,4,2,2,0
692,12554,4,2,2,0
693,12555,4,2,2,0
694,12556,4,2,2,0
695,12557,3,1,2,0
696,12558,3,1,2,0
697,12559,3,1,2,0
698,12560,3,1,2,0
699,12561,3,2,1,0
700,12562,3,2,1,0
701,12563,3,1,2,0
702,12564,8,2,6,0
703,12565,6,2,4,0
704,12566,6,2,4,0
705,12567,6,2,4,0
706,12568,6,2,4,0
707,12569,10,2,8,0
708,12570,3,1,2,0
709,12600,4,2,2,0
710,12601,4,2,2,0
711,12602,8,2,6,0
712,12603,6,2,4,0
713,12604,6,2,4,0
714,12605,6,2,4,0
715,12606,6,2,4,0
716,12607,4,2,2,0
717,12608,4,2,2,0
718,12609,4,2,2,0
719,12610,4,2,2,0
720,12611,4,2,2,0
721,12612,4,2,2,0
722,12613,4,2,2,0
723,12614,4,2,2,0
724,12615,4,2,2,0
725,12616,4,2,2,0
726,12617,4,2,2,0
727,12618,4,2,2,0
728,12619,4,2,2,0
729,12620,4,2,2,0
730,12621,4,2,2,0
731,12622,4,2,2,0
732,12623,5,2,3,0
733,12624,4,2,2,0
734,12625,4,2,2,0
735,12626,4,2,2,0
736,12627,4,2,2,0
737,12628,4,2,2,0
738,12629,4,2,2,0
739,12630,3,1,2,0
740,12631,3,1,2,0
741,12632,3,2,1,0
742,12633,3,1,2,0
743,12634,3,1,2,0
744,12635,3,1,2,0
745,12636,3,1,2,0
746,12637,3,1,2,0
747,12638,3,1,2,0
748,12639,3,1,2,0
749,12640,3,1,2,0
750,12641,3,1,2,0
751,12642,3,1,2,0
752,12643,3,1,2,0
753,12644,3,1,2,0
754,12645,3,1,2,0
755,12646,3,1,2,0
756,12647,3,1,2,0
757,12648,3,1,2,0
758,12649,3,1,2,0
759,12650,10,2,8,0
760,12651,8,2,6,0
761,12652,8,2,6,0
762,12653,6,2,4,0
763,12654,6,2,4,0
764,12655,6,2,4,0
765,12656,8,2,6,0
766,12657,6,2,4,0
767,12658,6,2,4,0
768,12659,6,2,4,0
769,12660,6,2,4,0
770,12661,6,2,4,0
771,12662,6,2,4,0
772,12663,4,2,2,0
773,12664,4,2,2,0
774,12665,3,1,2,0
775,12666,3,1,2,0
776,12667,3,1,2,0
777,12668,3,1,2,0
778,12714,4,2,2,0
779,12715,4,2,2,0
780,12716,4,2,2,0
781,12717,3,1,2,0
782,12718,3,1,2,0
783,12719,8,2,6,0
784,12720,6,2,4,0
785,12721,4,2,2,0
786,12722,4,2,2,0
787,12723,5,2,3,0
788,12724,4,2,2,0
789,12725,4,2,2,0
790,12726,4,2,2,0
791,12727,4,2,2,0
792,12728,4,2,2,0
793,12729,4,2,2,0
794,12730,4,2,2,0
795,12731,4,2,2,0
796,12732,4,2,2,0
797,12733,4,2,2,0
798,12734,4,2,2,0
799,12735,4,2,2,0
800,12736,4,2,2,0
801,12737,4,2,2,0
802,12738,4,2,2,0
803,12739,4,2,2,0
804,12740,4,2,2,0
805,12741,4,2,2,0
806,12742,4,2,2,0
807,12743,4,2,2,0
808,12744,4,2,2,0
809,12745,4,2,2,0
810,12746,4,2,2,0
811,12747,4,2,2,0
812,12748,3,1,2,0
813,12749,3,1,2,0
814,12750,3,1,2,0
815,12751,3,1,2,0
816,12752,3,1,2,0
817,12753,6,2,4,0
818,12754,8,2,6,0
819,12755,6,2,4,0
820,12756,6,2,4,0
821,12757,8,2,6,0
822,12758,6,2,4,0
823,12759,6,2,4,0
824,12760,6,2,4,0
825,12761,4,2,2,0
826,12805,6,2,4,0
827,12806,4,2,2,0
828,12808,8,2,6,0
829,12809,6,2,4,0
830,12810,6,2,4,0
831,12811,6,2,4,0
832,12812,4,2,2,0
833,12813,4,2,2,0
834,12814,4,2,2,0
835,12815,4,2,2,0
836,12816,4,2,2,0
837,12817,4,2,2,0
838,12818,4,2,2,0
839,12819,5,2,3,0
840,12820,4,2,2,0
841,12821,4,2,2,0
842,12822,4,2,2,0
843,12823,4,2,2,0
844,12824,4,2,2,0
845,12825,4,2,2,0
846,12826,4,2,2,0
847,12827,4,2,2,0
848,12828,4,2,2,0
849,12829,4,2,2,0
850,12830,4,2,2,0
851,12831,4,2,2,0
852,12832,4,2,2,0
853,12833,3,1,2,0
854,12834,3,1,2,0
855,12835,3,1,2,0
856,12836,3,1,2,0
857,12837,3,1,2,0
858,12838,3,1,2,0
859,12839,3,1,2,0
860,12840,3,1,2,0
861,12841,8,4,4,0
862,12842,6,2,4,0
863,12843,6,2,4,0
864,12844,6,2,4,0
865,12845,6,2,4,0
866,12846,5,2,3,0
867,12847,5,2,3,0
868,12848,4,2,2,0
869,12885,6,2,4,0
870,12887,4,2,2,0
871,12888,4,2,2,0
872,12889,6,2,4,0
873,12890,4,2,2,0
874,12891,6,2,4,0
875,12892,6,2,4,0
876,12893,6,2,4,0
877,12894,5,2,3,0
878,12895,4,2,2,0
879,12896,4,2,2,0
880,12897,4,2,2,0
881,12898,4,2,2,0
882,12899,4,2,2,0
883,12900,4,2,2,0
884,12901,4,2,2,0
885,12902,4,2,2,0
886,12903,4,2,2,0
887,12904,4,2,2,0
888,12905,4,2,2,0
889,12906,4,2,2,0
890,12907,5,1,4,0
891,12908,4,2,2,0
892,12909,4,2,2,0
893,12910,4,2,2,0
894,12911,4,2,2,0
895,12912,4,2,2,0
896,12913,4,2,2,0
897,12914,4,2,2,0
898,12915,4,2,2,0
899,12916,4,2,2,0
900,12917,3,1,2,0
901,12918,3,1,2,0
902,12919,3,1,2,0
903,12920,3,1,2,0
904,12921,3,1,2,0
905,12922,3,1,2,0
906,12923,3,1,2,0
907,12924,3,1,2,0
908,12925,3,1,2,0
909,12926,3,1,2,0
910,12927,10,2,8,0
911,12928,10,2,8,0
912,12929,8,2,6,0
913,12930,8,2,6,0
914,12931,4,2,2,0
915,12932,6,2,4,0
916,12933,6,2,4,0
917,12934,6,2,4,0
918,12935,6,2,4,0
919,12936,4,2,2,0
920,12937,4,2,2,0
921,12938,5,1,4,0
922,12977,6,2,4,0
923,12978,8,2,6,0
924,12979,6,2,4,0
925,12980,6,2,4,0
926,12981,6,2,4,0
927,12982,4,2,2,0
928,12983,4,2,2,0
929,12984,4,2,2,0
930,12985,4,2,2,0
931,12986,4,2,2,0
932,12987,4,2,2,0
933,12988,4,2,2,0
934,12989,4,2,2,0
935,12990,4,2,2,0
936,12991,4,2,2,0
937,12992,4,2,2,0
938,12993,5,2,3,0
939,12994,4,2,2,0
940,12995,4,2,2,0
941,12996,4,2,2,0
942,12997,4,2,2,0
943,12998,4,2,2,0
944,12999,4,2,2,0
945,13000,4,2,2,0
946,13001,4,2,2,0
947,13002,4,2,2,0
948,13003,4,2,2,0
949,13004,4,2,2,0
950,13005,4,2,2,0
951,13006,4,2,2,0
952,13007,4,2,2,0
953,13008,4,2,2,0
954,13009,3,1,2,0
955,13010,3,1,2,0
956,13011,3,1,2,0
957,13012,3,1,2,0
958,13013,3,1,2,0
959,13014,3,1,2,0
960,13015,8,2,6,0
961,13016,6,2,4,0
962,13017,6,2,4,0
963,13018,6,2,4,0
964,13019,6,2,4,0
965,13020,6,2,4,0
966,13021,6,2,4,0
967,13022,6,2,4,0
968,13023,4,2,2,0
969,13063,8,2,6,0
970,13068,4,2,2,0
971,13069,6,2,4,0
972,13070,4,2,2,0
973,13071,4,2,2,0
974,13072,4,2,2,0
975,13073,4,2,2,0
976,13074,4,2,2,0
977,13075,4,2,2,0
978,13076,4,2,2,0
979,13077,7,2,5,0
980,13078,4,2,2,0
981,13079,4,2,2,0
982,13080,4,2,2,0
983,13081,4,2,2,0
984,13082,4,2,2,0
985,13083,4,2,2,0
986,13084,4,2,2,0
987,13085,4,2,2,0
988,13086,4,2,2,0
989,13087,4,2,2,0
990,13088,3,1,2,0
991,13089,3,1,2,0
992,13090,4,2,2,0
993,13091,4,2,2,0
994,13092,4,2,2,0
995,13093,4,2,2,0
996,13094,4,2,2,0
997,13095,4,2,2,0
998,13096,8,2,6,0
999,13097,8,2,6,0
1000,13098,4,2,2,0
1001,13099,6,2,4,0
1002,13100,6,2,4,0
1003,13101,5,1,4,0
1004,13102,4,2,2,0
1005,13141,8,2,6,0
1006,13142,8,2,6,0
1007,13143,6,2,4,0
1008,13144,4,2,2,0
1009,13145,4,2,2,0
1010,13146,4,2,2,0
1011,13147,4,2,2,0
1012,13148,4,2,2,0
1013,13149,4,2,2,0
1014,13150,4,2,2,0
1015,13151,4,2,2,0
1016,13152,4,2,2,0
1017,13153,4,2,2,0
1018,13154,4,2,2,0
1019,13155,4,2,2,0
1020,13156,4,2,2,0
1021,13157,4,2,2,0
1022,13158,4,2,2,0
1023,13159,4,2,2,0
1024,13160,3,2,1,0
1025,13161,3,1,2,0
1026,13162,3,1,2,0
1027,13163,3,1,2,0
1028,13164,3,1,2,0
1029,13165,3,1,2,0
1030,13166,8,2,6,0
1031,13167,8,2,6,0
1032,13168,8,2,6,0
1033,13169,8,2,6,0
1034,13170,6,2,4,0
1035,13171,6,2,4,0
1036,13172,6,2,4,0
1037,13173,6,2,4,0
1038,13174,7,2,5,0
1039,13175,6,2,4,0
1040,13176,5,1,4,0
1041,13203,4,2,2,0
1042,13204,4,2,2,0
1043,13205,3,1,2,0
1044,13206,3,1,2,0
1045,13207,4,2,2,0
1046,13208,3,1,2,0
1047,13210,6,2,4,0
1048,13211,6,2,4,0
1049,13212,6,2,4,0
1050,13213,6,2,4,0
1051,13214,4,2,2,0
1052,13215,4,2,2,0
1053,13216,4,2,2,0
1054,13217,4,2,2,0
1055,13218,4,2,2,0
1056,13219,4,2,2,0
1057,13220,4,2,2,0
1058,13221,4,2,2,0
1059,13222,4,2,2,0
1060,13223,4,2,2,0
1061,13224,4,2,2,0
1062,13225,4,2,2,0
1063,13226,4,2,2,0
1064,13227,3,2,1,0
1065,13228,3,2,1,0
1066,13229,3,1,2,0
1067,13230,3,1,2,0
1068,13231,3,2,1,0
