q,p,fsz,nc,uc,level
143,39452,6,2,4,0
144,39453,6,2,4,0
145,39454,6,2,4,0
146,39455,6,2,4,0
147,39456,6,2,4,0
148,39457,6,2,4,0
149,39458,4,2,2,0
150,39459,5,2,3,0
151,39460,4,2,2,0
152,39461,5,2,3,0
153,39488,8,2,6,0
154,39492,6,2,4,0
155,39493,6,2,4,0
156,39494,6,2,4,0
157,39495,6,2,4,0
158,39496,6,2,4,0
159,39497,4,2,2,0
160,39498,4,2,2,0
161,39499,4,2,2,0
162,39500,4,2,2,0
163,39501,4,2,2,0
164,39502,4,2,2,0
165,39503,4,2,2,0
166,39504,4,2,2,0
167,39505,4,2,2,0
168,39506,6,2,4,0
169,39507,4,2,2,0
170,39508,4,2,2,0
171,39509,4,2,2,0
172,39510,4,2,2,0
173,39511,4,2,2,0
174,39512,4,2,2,0
175,39513,4,2,2,0
176,39514,4,2,2,0
177,39515,4,2,2,0
178,39516,4,2,2,0
179,39517,4,2,2,0
180,39518,4,2,2,0
181,39519,3,2,1,0
182,39520,3,2,1,0
183,39521,9,2,7,0
184,39522,8,2,6,0
185,39523,6,2,4,0
186,39524,7,2,5,0
187,39525,6,2,4,0
188,39526,6,2,4,0
189,39527,6,2,4,0
190,39528,6,2,4,0
191,39529,6,2,4,0
192,39530,6,2,4,0
193,39531,6,2,4,0
194,39532,6,2,4,0
195,39533,6,2,4,0
196,39534,6,2,4,0
197,39535,4,2,2,0
198,39536,4,2,2,0
199,39537,4,2,2,0
200,39538,4,2,2,0
201,39585,4,2,2,0
202,39586,6,2,4,0
203,39587,6,2,4,0
204,39588,4,2,2,0
205,39589,4,2,2,0
206,39590,4,2,2,0
207,39591,4,2,2,0
208,39592,4,2,2,0
209,39593,4,2,2,0
210,39594,4,2,2,0
211,39595,4,2,2,0
212,39596,4,2,2,0
213,39597,4,2,2,0
214,39598,4,2,2,0
215,39599,4,2,2,0
216,39600,4,2,2,0
217,39601,4,2,2,0
218,39602,4,2,2,0
219,39603,4,2,2,0
220,39604,4,2,2,0
221,39605,3,1,2,0
222,39606,8,2,6,0
223,39607,6,2,4,0
224,39608,6,2,4,0
225,39609,6,2,4,0
226,39610,6,2,4,0
227,39611,6,2,4,0
228,39612,6,2,4,0
229,39613,6,2,4,0
230,39614,6,2,4,0
231,39615,6,2,4,0
232,39616,6,2,4,0
233,39617,6,2,4,0
234,39618,4,2,2,0
235,39654,4,2,2,0
236,39655,4,2,2,0
237,39656,4,2,2,0
238,39657,3,1,2,0
239,39659,6,2,4,0
240,39660,6,2,4,0
241,39661,4,2,2,0
242,39662,6,2,4,0
243,39663,4,2,2,0
244,39664,6,2,4,0
245,39665,4,2,2,0
246,39666,6,2,4,0
247,39667,4,2,2,0
248,39668,4,2,2,0
249,39669,4,2,2,0
250,39670,4,2,2,0
251,39671,4,2,2,0
252,39672,4,2,2,0
253,39673,4,2,2,0
254,39674,6,2,4,0
255,39675,4,2,2,0
256,39676,4,2,2,0
257,39677,4,2,2,0
258,39678,4,2,2,0
259,39679,4,2,2,0
260,39680,4,2,2,0
261,39681,4,2,2,0
262,39682,4,2,2,0
263,39683,4,2,2,0
264,39684,3,1,2,0
265,39685,3,1,2,0
266,39686,3,1,2,0
267,39687,3,1,2,0
268,39688,3,1,2,0
269,39689,3,1,2,0
270,39690,3,1,2,0
271,39691,3,1,2,0
272,39692,3,1,2,0
273,39693,3,1,2,0
274,39694,3,1,2,0
275,39695,3,1,2,0
276,39696,3,1,2,0
277,39697,3,1,2,0
278,39698,3,1,2,0
279,39699,3,1,2,0
280,39700,3,1,2,0
281,39701,3,1,2,0
282,39702,3,1,2,0
283,39703,3,1,2,0
284,39704,3,1,2,0
285,39705,10,2,8,0
286,39706,10,2,8,0
287,39707,6,2,4,0
288,39708,8,2,6,0
289,39709,6,2,4,0
290,39710,6,2,4,0
291,39711,8,2,6,0
292,39712,6,2,4,0
293,39713,6,2,4,0
294,39714,8,2,6,0
295,39715,6,2,4,0
296,39716,6,2,4,0
297,39717,6,2,4,0
298,39718,6,2,4,0
299,39719,6,2,4,0
300,39720,4,2,2,0
301,39721,4,2,2,0
302,39722,4,2,2,0
303,39764,4,2,2,0
304,39765,4,2,2,0
305,39766,8,2,6,0
306,39767,6,2,4,0
307,39768,6,2,4,0
308,39769,6,2,4,0
309,39770,6,2,4,0
310,39771,6,2,4,0
311,39772,4,2,2,0
312,39773,4,2,2,0
313,39774,4,2,2,0
314,39775,4,2,2,0
315,39776,4,2,2,0
316,39777,4,2,2,0
317,39778,4,2,2,0
318,39779,4,2,2,0
319,39780,4,2,2,0
320,39781,4,2,2,0
321,39782,4,2,2,0
322,39783,4,2,2,0
323,39784,4,2,2,0
324,39785,4,2,2,0
325,39786,4,2,2,0
326,39787,4,2,2,0
327,39788,4,2,2,0
328,39789,4,2,2,0
329,39790,4,2,2,0
330,39791,4,2,2,0
331,39792,4,2,2,0
332,39793,4,2,2,0
333,39794,8,2,6,0
334,39795,8,2,6,0
335,39796,8,2,6,0
336,39797,8,2,6,0
337,39798,6,2,4,0
338,39799,6,2,4,0
339,39800,6,2,4,0
340,39801,6,2,4,0
341,39802,6,2,4,0
342,39803,6,2,4,0
343,39804,6,2,4,0
344,39805,4,2,2,0
345,39806,4,2,2,0
346,39850,3,1,2,0
347,39851,3,1,2,0
348,39852,3,1,2,0
349,39853,4,2,2,0
350,39854,4,2,2,0
351,39855,4,2,2,0
352,39856,4,2,2,0
353,39857,4,2,2,0
354,39858,6,2,4,0
355,39859,4,2,2,0
356,39860,4,2,2,0
357,39861,6,2,4,0
358,39862,6,2,4,0
359,39863,4,2,2,0
360,39864,4,2,2,0
361,39865,4,2,2,0
362,39866,4,2,2,0
363,39867,4,2,2,0
364,39868,4,2,2,0
365,39869,4,2,2,0
366,39870,4,2,2,0
367,39871,6,2,4,0
368,39872,4,2,2,0
369,39873,4,2,2,0
370,39874,4,2,2,0
371,39875,4,2,2,0
372,39876,3,1,2,0
373,39877,3,1,2,0
374,39878,3,1,2,0
375,39879,6,2,4,0
376,39880,6,2,4,0
377,39881,6,2,4,0
378,39882,6,2,4,0
379,39883,6,2,4,0
380,39884,6,2,4,0
381,39885,6,2,4,0
382,39886,6,2,4,0
383,39887,6,2,4,0
384,39888,6,2,4,0
385,39889,6,2,4,0
386,39890,6,2,4,0
387,39891,6,2,4,0
388,39892,6,2,4,0
389,39893,4,2,2,0
390,39894,4,2,2,0
391,39895,4,2,2,0
392,39896,4,2,2,0
393,39928,6,2,4,0
394,39929,6,2,4,0
395,39930,4,2,2,0
396,39935,8,2,6,0
397,39936,6,2,4,0
398,39937,6,2,4,0
399,39938,6,2,4,0
400,39939,6,2,4,0
401,39940,6,2,4,0
402,39941,4,2,2,0
403,39942,4,2,2,0
404,39943,4,2,2,0
405,39944,4,2,2,0
406,39945,4,2,2,0
407,39946,4,2,2,0
408,39947,4,2,2,0
409,39948,4,2,2,0
410,39949,3,1,2,0
411,39950,3,1,2,0
412,39951,3,1,2,0
413,39952,3,1,2,0
414,39953,3,1,2,0
415,39954,3,1,2,0
416,39955,3,1,2,0
417,39956,3,1,2,0
418,39957,8,2,6,0
419,39958,8,2,6,0
420,39959,6,2,4,0
421,39960,6,2,4,0
422,39961,6,2,4,0
423,39962,6,2,4,0
424,39963,6,2,4,0
425,39964,6,2,4,0
426,39965,6,2,4,0
427,39966,6,2,4,0
428,39967,4,2,2,0
429,39968,4,2,2,0
430,39990,4,2,2,0
431,39991,8,2,6,0
432,39992,8,2,6,0
433,39993,6,2,4,0
434,39994,6,2,4,0
435,39995,6,2,4,0
436,39996,6,2,4,0
437,39997,4,2,2,0
438,39998,4,2,2,0
439,39999,4,2,2,0
440,40000,4,2,2,0
441,40001,4,2,2,0
442,40002,4,2,2,0
443,40003,4,2,2,0
444,40004,4,2,2,0
445,40005,4,2,2,0
446,40006,4,2,2,0
447,40007,4,2,2,0
448,40008,4,2,2,0
449,40009,8,2,6,0
450,40010,6,2,4,0
451,40011,6,2,4,0
452,40012,6,2,4,0
453,40013,6,2,4,0
454,40014,6,2,4,0
455,40015,6,2,4,0
456,40016,6,2,4,0
457,40043,4,2,2,0
458,40044,6,2,4,0
459,40045,6,2,4,0
460,40046,6,2,4,0
461,40047,6,2,4,0
462,40048,6,2,4,0
463,40049,6,2,4,0
464,40050,4,2,2,0
465,40051,4,2,2,0
466,40052,4,2,2,0
467,40053,4,2,2,0
468,40054,4,2,2,0
469,40055,4,2,2,0
470,40056,4,2,2,0
471,40057,4,2,2,0
472,40058,4,2,2,0
473,40059,4,2,2,0
474,40060,4,2,2,0
475,40061,4,2,2,0
476,40062,4,2,2,0
477,40063,4,2,2,0
478,40064,3,1,2,0
479,40065,3,1,2,0
480,40066,3,1,2,0
481,40067,3,1,2,0
482,40068,3,1,2,0
483,40069,3,1,2,0
484,40070,3,1,2,0
485,40071,8,2,6,0
486,40072,8,2,6,0
487,40073,8,2,6,0
488,40074,6,2,4,0
489,40075,6,2,4,0
490,40076,8,2,6,0
491,40077,6,2,4,0
492,40078,6,2,4,0
493,40079,6,2,4,0
494,40104,4,2,2,0
495,40108,4,2,2,0
496,40109,4,2,2,0
497,40110,4,2,2,0
498,40111,4,2,2,0
499,40112,4,2,2,0
500,40113,6,2,4,0
501,40114,6,2,4,0
502,40115,6,2,4,0
503,40116,4,2,2,0
504,40117,4,2,2,0
505,40118,4,2,2,0
506,40119,4,2,2,0
507,40120,4,2,2,0
508,40121,4,2,2,0
509,40122,4,2,2,0
510,40123,4,2,2,0
511,40124,4,2,2,0
512,40125,4,2,2,0
513,40126,4,2,2,0
514,40127,3,1,2,0
515,40128,3,1,2,0
516,40129,3,1,2,0
517,40130,8,2,6,0
518,40131,6,2,4,0
519,40132,6,2,4,0
520,40133,6,2,4,0
521,40134,6,2,4,0
522,40135,6,2,4,0
523,40136,6,2,4,0
524,40137,6,2,4,0
525,40138,6,2,4,0
526,40139,6,2,4,0
527,40140,6,2,4,0
528,40141,4,2,2,0
529,40142,3,1,2,0
530,40171,4,2,2,0
531,40172,4,2,2,0
532,40173,6,2,4,0
533,40174,6,2,4,0
534,40175,6,2,4,0
535,40176,6,2,4,0
536,40177,6,2,4,0
537,40178,6,2,4,0
538,40179,6,2,4,0
539,40180,6,2,4,0
540,40181,4,2,2,0
541,40182,4,2,2,0
542,40183,4,2,2,0
543,40184,4,2,2,0
544,40185,4,2,2,0
545,40186,4,2,2,0
546,40187,4,2,2,0
547,40188,4,2,2,0
548,40189,4,2,2,0
549,40190,4,2,2,0
550,40191,4,2,2,0
551,40192,4,2,2,0
552,40193,4,2,2,0
553,40194,4,2,2,0
554,40195,4,2,2,0
555,40196,4,2,2,0
556,40197,4,2,2,0
557,40198,4,2,2,0
558,40199,4,2,2,0
559,40200,3,1,2,0
560,40201,3,1,2,0
561,40202,8,2,6,0
562,40203,8,2,6,0
563,40204,6,2,4,0
564,40205,6,2,4,0
565,40206,6,2,4,0
566,40207,6,2,4,0
567,40208,6,2,4,0
568,40209,6,2,4,0
569,40210,4,2,2,0
570,40237,6,2,4,0
571,40247,6,2,4,0
572,40248,6,2,4,0
573,40249,6,2,4,0
574,40250,6,2,4,0
575,40251,6,2,4,0
576,40252,6,2,4,0
577,40253,4,2,2,0
578,40254,4,2,2,0
579,40255,4,2,2,0
580,40256,4,2,2,0
581,40257,4,2,2,0
582,40258,4,2,2,0
583,40259,4,2,2,0
584,40260,4,2,2,0
585,40261,4,2,2,0
586,40262,4,2,2,0
587,40263,4,2,2,0
588,40264,4,2,2,0
589,40265,4,2,2,0
590,40266,4,2,2,0
591,40267,8,2,6,0
592,40268,6,2,4,0
593,40269,6,2,4,0
594,40270,6,2,4,0
595,40271,6,2,4,0
596,40272,6,2,4,0
597,40273,6,2,4,0
598,40274,6,2,4,0
599,40275,6,2,4,0
600,40276,6,2,4,0
601,40277,4,2,2,0
602,40278,4,2,2,0
603,40300,8,2,6,0
604,40301,6,2,4,0
605,40307,6,2,4,0
606,40308,4,2,2,0
607,40309,4,2,2,0
608,40310,4,2,2,0
609,40311,6,2,4,0
610,40312,6,2,4,0
611,40313,6,2,4,0
612,40314,6,2,4,0
613,40315,6,2,4,0
614,40316,6,2,4,0
615,40317,4,2,2,0
616,40318,4,2,2,0
617,40319,4,2,2,0
618,40320,4,2,2,0
619,40321,4,2,2,0
620,40322,4,2,2,0
621,40323,4,2,2,0
622,40324,4,2,2,0
623,40325,4,2,2,0
624,40326,4,2,2,0
625,40327,4,2,2,0
626,40328,4,2,2,0
627,40329,4,2,2,0
628,40330,4,2,2,0
629,40331,4,2,2,0
630,40332,4,2,2,0
631,40333,4,2,2,0
632,40334,4,2,2,0
633,40335,4,2,2,0
634,40336,8,2,6,0
635,40337,6,2,4,0
636,40338,6,2,4,0
637,40339,6,2,4,0
638,40340,6,2,4,0
639,40341,6,2,4,0
640,40342,6,2,4,0
641,40343,6,2,4,0
642,40344,6,2,4,0
643,40345,6,2,4,0
644,40346,4,2,2,0
645,40374,6,2,4,0
646,40379,4,2,2,0
647,40380,4,2,2,0
648,40381,10,2,8,0
649,40382,6,2,4,0
650,40383,6,2,4,0
651,40384,6,2,4,0
652,40385,4,2,2,0
653,40386,4,2,2,0
654,40387,4,2,2,0
655,40388,4,2,2,0
656,40389,4,2,2,0
657,40390,4,2,2,0
658,40391,4,2,2,0
659,40392,4,2,2,0
660,40393,4,2,2,0
661,40394,4,2,2,0
662,40395,4,2,2,0
663,40396,4,2,2,0
664,40397,4,2,2,0
665,40398,5,2,3,0
666,40399,4,2,2,0
667,40400,4,2,2,0
668,40401,4,2,2,0
669,40402,3,2,1,0
670,40403,3,1,2,0
671,40404,3,1,2,0
672,40405,8,2,6,0
673,40406,8,2,6,0
674,40407,8,2,6,0
675,40408,8,2,6,0
676,40409,6,2,4,0
677,40410,6,2,4,0
678,40411,6,2,4,0
679,40412,6,2,4,0
680,40413,6,2,4,0
681,40414,6,2,4,0
682,40415,6,2,4,0
683,40416,6,2,4,0
684,40417,6,2,4,0
685,40418,7,2,5,0
686,40448,8,2,6,0
687,40449,6,2,4,0
688,40450,4,2,2,0
689,40451,4,2,2,0
690,40452,4,2,2,0
691,40453,4,2,2,0
692,40454,4,2,2,0
693,40455,4,2,2,0
694,40456,4,2,2,0
695,40457,4,2,2,0
696,40458,6,2,4,0
697,40459,4,2,2,0
698,40460,4,2,2,0
699,40461,4,2,2,0
700,40462,3,1,2,0
701,40463,3,1,2,0
702,40464,3,1,2,0
703,40465,3,1,2,0
704,40466,3,1,2,0
705,40467,3,1,2,0
706,40468,3,1,2,0
707,40469,8,2,6,0
708,40470,6,2,4,0
709,40471,6,2,4,0
710,40472,6,2,4,0
711,40473,6,2,4,0
712,40474,4,2,2,0
713,40496,4,2,2,0
714,40497,6,2,4,0
715,40498,6,2,4,0
716,40499,4,2,2,0
717,40500,4,2,2,0
718,40501,4,2,2,0
719,40502,4,2,2,0
720,40503,4,2,2,0
721,40504,4,2,2,0
722,40505,4,2,2,0
723,40506,4,2,2,0
724,40507,4,2,2,0
725,40508,4,2,2,0
726,40509,3,1,2,0
727,40510,3,1,2,0
728,40511,3,1,2,0
729,40512,3,1,2,0
730,40513,3,1,2,0
731,40514,3,1,2,0
732,40515,8,2,6,0
733,40516,6,2,4,0
734,40517,6,2,4,0
735,40518,6,2,4,0
736,40519,6,2,4,0
737,40520,6,2,4,0
738,40521,6,2,4,0
739,40522,6,2,4,0
740,40523,6,2,4,0
741,40524,6,2,4,0
742,40525,6,2,4,0
743,40526,4,2,2,0
744,40527,4,2,2,0
745,40528,4,2,2,0
746,40555,4,2,2,0
747,40556,4,2,2,0
748,40557,4,2,2,0
749,40558,6,2,4,0
750,40559,6,2,4,0
751,40560,6,2,4,0
752,40561,4,2,2,0
753,40562,4,2,2,0
754,40563,4,2,2,0
755,40564,4,2,2,0
756,40565,4,2,2,0
757,40566,4,2,2,0
758,40567,4,2,2,0
759,40568,4,2,2,0
760,40569,4,2,2,0
761,40570,3,1,2,0
762,40571,3,1,2,0
763,40572,3,1,2,0
764,40573,3,1,2,0
765,40574,3,1,2,0
766,40575,3,1,2,0
767,40576,3,1,2,0
768,40577,8,2,6,0
769,40578,6,2,4,0
770,40579,6,2,4,0
771,40580,8,2,6,0
772,40581,6,2,4,0
773,40582,6,2,4,0
774,40583,6,2,4,0
775,40584,4,2,2,0
776,40608,3,1,2,0
777,40609,6,2,4,0
778,40610,6,2,4,0
779,40611,4,2,2,0
780,40612,4,2,2,0
781,40613,4,2,2,0
782,40614,4,2,2,0
783,40615,4,2,2,0
784,40616,4,2,2,0
785,40617,4,2,2,0
786,40618,4,2,2,0
787,40619,4,2,2,0
788,40620,4,2,2,0
789,40621,4,2,2,0
790,40622,4,2,2,0
791,40623,4,2,2,0
792,40624,4,2,2,0
793,40625,8,2,6,0
794,40626,6,2,4,0
795,40627,6,2,4,0
796,40628,6,2,4,0
797,40629,6,2,4,0
798,40630,6,2,4,0
799,40631,8,2,6,0
800,40632,4,2,2,0
801,40633,4,2,2,0
802,40634,4,2,2,0
803,40635,4,2,2,0
804,40660,4,2,2,0
805,40661,8,4,4,0
806,40662,6,2,4,0
807,40663,6,2,4,0
808,40664,6,2,4,0
809,40665,6,2,4,0
810,40666,6,2,4,0
811,40667,4,2,2,0
812,40668,4,2,2,0
813,40669,4,2,2,0
814,40670,4,2,2,0
815,40671,4,2,2,0
816,40672,4,2,2,0
817,40673,4,2,2,0
818,40674,4,2,2,0
819,40675,4,2,2,0
820,40676,4,2,2,0
821,40677,4,2,2,0
822,40678,4,2,2,0
823,40679,4,2,2,0
824,40680,4,2,2,0
825,40681,3,1,2,0
826,40682,3,1,2,0
827,40683,3,1,2,0
828,40684,3,1,2,0
829,40685,3,1,2,0
830,40686,3,1,2,0
831,40687,3,1,2,0
832,40688,3,1,2,0
833,40689,3,1,2,0
834,40690,3,1,2,0
835,40691,3,1,2,0
836,40692,3,1,2,0
837,40693,3,1,2,0
838,40694,8,2,6,0
839,40695,8,2,6,0
840,40696,6,2,4,0
841,40697,6,2,4,0
842,40698,6,2,4,0
843,40699,6,2,4,0
844,40700,6,2,4,0
845,40701,6,2,4,0
846,40702,6,2,4,0
847,40703,6,2,4,0
848,40704,6,2,4,0
849,40705,6,2,4,0
850,40706,6,2,4,0
851,40707,6,2,4,0
852,40708,4,2,2,0
853,40709,4,2,2,0
854,40710,4,2,2,0
855,40742,4,2,2,0
856,40743,6,2,4,0
857,40744,6,2,4,0
858,40745,6,2,4,0
859,40746,6,2,4,0
860,40747,6,2,4,0
861,40748,6,2,4,0
862,40749,4,2,2,0
863,40750,4,2,2,0
864,40751,4,2,2,0
865,40752,4,2,2,0
866,40753,4,2,2,0
867,40754,4,2,2,0
868,40755,4,2,2,0
869,40756,4,2,2,0
870,40757,4,2,2,0
871,40758,4,2,2,0
872,40759,4,2,2,0
873,40760,4,2,2,0
874,40761,4,2,2,0
875,40762,4,2,2,0
876,40763,4,2,2,0
877,40764,4,2,2,0
878,40765,4,2,2,0
879,40766,4,2,2,0
880,40767,3,1,2,0
881,40768,10,2,8,0
882,40769,8,2,6,0
883,40770,6,2,4,0
884,40771,6,2,4,0
885,40772,6,2,4,0
886,40773,6,2,4,0
887,40774,6,2,4,0
888,40775,6,2,4,0
889,40776,6,2,4,0
890,40777,6,2,4,0
891,40778,4,2,2,0
892,40779,4,2,2,0
893,40780,4,2,2,0
894,40781,4,2,2,0
895,40782,4,2,2,0
896,40821,4,2,2,0
897,40822,8,2,6,0
898,40823,6,2,4,0
899,40824,6,2,4,0
900,40825,4,2,2,0
901,40826,4,2,2,0
902,40827,4,2,2,0
903,40828,4,2,2,0
904,40829,4,2,2,0
905,40830,4,2,2,0
906,40831,4,2,2,0
907,40832,4,2,2,0
908,40833,4,2,2,0
909,40834,4,2,2,0
910,40835,4,2,2,0
911,40836,4,2,2,0
912,40837,4,2,2,0
913,40838,4,2,2,0
914,40839,4,2,2,0
915,40840,4,2,2,0
916,40841,8,2,6,0
917,40842,6,2,4,0
918,40843,6,2,4,0
919,40844,6,2,4,0
920,40845,6,2,4,0
921,40846,6,2,4,0
922,40847,6,2,4,0
923,40848,6,2,4,0
924,40849,6,2,4,0
925,40850,6,2,4,0
926,40851,6,2,4,0
927,40852,6,2,4,0
928,40853,6,2,4,0
929,40854,6,2,4,0
930,40855,4,2,2,0
931,40856,4,2,2,0
932,40857,4,2,2,0
933,40886,8,2,6,0
934,40887,6,2,4,0
935,40888,6,2,4,0
936,40889,6,2,4,0
937,40890,4,2,2,0
938,40891,4,2,2,0
939,40892,4,2,2,0
940,40893,4,2,2,0
941,40894,4,2,2,0
942,40895,4,2,2,0
943,40896,4,2,2,0
944,40897,4,2,2,0
945,40898,4,2,2,0
946,40899,4,2,2,0
947,40900,4,2,2,0
948,40901,4,2,2,0
949,40902,4,2,2,0
950,40903,4,2,2,0
951,40904,4,2,2,0
952,40905,3,1,2,0
953,40906,3,1,2,0
954,40907,3,1,2,0
955,40908,3,1,2,0
956,40909,3,1,2,0
957,40910,3,1,2,0
958,40911,3,1,2,0
959,40912,3,1,2,0
960,40913,3,1,2,0
961,40914,8,2,6,0
962,40915,8,2,6,0
963,40916,8,2,6,0
964,40917,6,2,4,0
965,40918,6,2,4,0
966,40919,6,2,4,0
967,40920,6,2,4,0
968,40921,6,2,4,0
969,40922,6,2,4,0
970,40923,6,2,4,0
971,40954,4,2,2,0
972,40955,6,2,4,0
973,40956,6,2,4,0
974,40957,6,2,4,0
975,40958,6,2,4,0
976,40959,6,2,4,0
977,40960,6,2,4,0
978,40961,4,2,2,0
979,40962,4,2,2,0
980,40963,4,2,2,0
981,40964,4,2,2,0
982,40965,4,2,2,0
983,40966,4,2,2,0
984,40967,4,2,2,0
985,40968,4,2,2,0
986,40969,4,2,2,0
987,40970,4,2,2,0
988,40971,4,2,2,0
989,40972,4,2,2,0
990,40973,4,2,2,0
991,40974,8,2,6,0
992,40975,6,2,4,0
993,40976,6,2,4,0
994,40977,6,2,4,0
995,40978,6,2,4,0
996,40979,6,2,4,0
997,40980,6,2,4,0
998,40981,6,2,4,0
999,40982,6,2,4,0
1000,40983,6,2,4,0
1001,40984,4,2,2,0
1002,41005,4,2,2,0
1003,41006,4,2,2,0
1004,41007,6,2,4,0
1005,41008,6,2,4,0
1006,41009,6,2,4,0
1007,41010,6,2,4,0
1008,41011,6,2,4,0
1009,41012,6,2,4,0
1010,41013,4,2,2,0
1011,41014,4,2,2,0
1012,41015,4,2,2,0
1013,41016,4,2,2,0
1014,41017,4,2,2,0
1015,41018,4,2,2,0
1016,41019,4,2,2,0
1017,41020,4,2,2,0
1018,41021,4,2,2,0
1019,41022,4,2,2,0
1020,41023,4,2,2,0
1021,41024,4,2,2,0
1022,41025,4,2,2,0
1023,41026,4,2,2,0
1024,41027,4,2,2,0
1025,41028,4,2,2,0
1026,41029,4,2,2,0
1027,41030,4,2,2,0
1028,41031,4,2,2,0
1029,41032,4,2,2,0
1030,41033,8,2,6,0
1031,41034,8,2,6,0
1032,41035,8,2,6,0
1033,41036,6,2,4,0
1034,41037,6,2,4,0
1035,41038,6,2,4,0
1036,41039,6,2,4,0
1037,41040,6,2,4,0
1038,41041,6,2,4,0
1039,41042,6,2,4,0
1040,41043,4,2,2,0
1041,41044,4,2,2,0
1042,41045,4,2,2,0
1043,41046,4,2,2,0
1044,41080,6,2,4,0
1045,41081,6,2,4,0
1046,41082,6,2,4,0
1047,41083,6,2,4,0
1048,41084,4,2,2,0
1049,41085,4,2,2,0
1050,41086,4,2,2,0
1051,41087,4,2,2,0
1052,41088,6,2,4,0
1053,41089,4,2,2,0
1054,41090,4,2,2,0
1055,41091,4,2,2,0
1056,41092,4,2,2,0
1057,41093,4,2,2,0
1058,41094,4,2,2,0
1059,41095,4,2,2,0
1060,41096,6,2,4,0
1061,41097,4,2,2,0
1062,41098,4,2,2,0
1063,41099,4,2,2,0
1064,41100,4,2,2,0
1065,41101,4,2,2,0
1066,41102,4,2,2,0
1067,41103,4,2,2,0
1068,41104,4,2,2,0
